"Treatment","gene","mean","sd","cv","DEG","change","spid","protein_names","evalue"
"Low","g7891",9.82552478268935,0.161494983758762,0.0164362705637143,"DEG","Up-regulated",NA,NA,NA
"Low","g79115",7.93535488619025,0.106269650451919,0.0133919215934322,"DEG","Up-regulated",NA,NA,NA
"Low","g79266",9.87204576895944,0.141356630122081,0.01431887912904,"DEG","Up-regulated",NA,NA,NA
"Low","g79369",10.7938776597179,0.172998075021691,0.0160274259608582,"DEG","Up-regulated",NA,NA,NA
"Low","g79634",13.2203665276143,0.263798930299805,0.0199539800767844,"DEG","Up-regulated",NA,NA,NA
"Low","g80551",10.9728163350128,0.199426059313709,0.0181745554855746,"DEG","Up-regulated",NA,NA,NA
"Low","g80783",6.2959328132533,0.123001337287269,0.0195366343535853,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",2.95e-32
"Low","g80818",9.77432803903782,0.17919039657812,0.0183327586164951,"DEG","Up-regulated","P11369","LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",4.52e-26
"Low","g8125",10.5946210161273,0.182096163160699,0.0171876051897949,"DEG","Up-regulated",NA,NA,NA
"Low","g81775",10.5996674347685,0.192883551503395,0.0181971323808433,"DEG","Up-regulated",NA,NA,NA
"Low","g8194",8.08779424143493,0.147924072363126,0.0182897917463441,"DEG","Up-regulated","P11369","LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]",1.39e-25
"Low","g8214",9.17938361264543,0.124955747705953,0.0136126512387842,"DEG","Up-regulated",NA,NA,NA
"Low","g82693",9.63178816686498,0.129384648221695,0.0134330869803388,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",1.23e-12
"Low","g82694",9.34165338590233,0.137788813699096,0.0147499385822895,"DEG","Up-regulated",NA,NA,NA
"Low","g828",11.1386879447181,0.159105839676288,0.014284073713703,"DEG","Up-regulated",NA,NA,NA
"Low","g829",12.0843814750764,0.16036111768534,0.0132701138255259,"DEG","Up-regulated",NA,NA,NA
"Low","g83400",8.94882782155695,0.171864193590865,0.0192052184954167,"DEG","Up-regulated",NA,NA,NA
"Low","g83536",10.7516659516036,0.214712350333151,0.019970147072987,"DEG","Up-regulated",NA,NA,NA
"Low","g83630",7.67861627240567,0.150673802560909,0.0196225201541038,"DEG","Up-regulated","Q13106","Zinc finger protein 154",1.87e-45
"Low","g8399",12.066450842731,0.231882158633263,0.0192170971941556,"DEG","Up-regulated","Q08499","cAMP-specific 3',5'-cyclic phosphodiesterase 4D (EC 3.1.4.53) (DPDE3) (PDE43)",2.59e-20
"Low","g84610",12.420520860275,0.126669376956414,0.0101983949289555,"DEG","Up-regulated",NA,NA,NA
"Low","g8489",9.58001524704894,0.123838784211525,0.0129267836238229,"DEG","Up-regulated",NA,NA,NA
"Low","g8536",11.6957200105236,0.157075378463138,0.0134301589232476,"DEG","Up-regulated",NA,NA,NA
"Low","g85661",11.2957405978249,0.15452557996986,0.0136799865959754,"DEG","Up-regulated",NA,NA,NA
"Low","g85662",12.3158455328393,0.174774885283801,0.0141910585690424,"DEG","Up-regulated",NA,NA,NA
"Low","g85941",11.3540332483279,0.207065817061906,0.018237203690803,"DEG","Up-regulated",NA,NA,NA
"Low","g86415",11.546850476859,0.143595875026561,0.0124359343973788,"DEG","Up-regulated",NA,NA,NA
"Low","g86877",8.66029438257343,0.115037578533063,0.0132833335047531,"DEG","Up-regulated",NA,NA,NA
"Low","g86973",10.6142370393329,0.164449386452978,0.0154932837700518,"DEG","Up-regulated",NA,NA,NA
"Low","g87344",10.9415846320012,0.204408469782569,0.0186817976241512,"DEG","Up-regulated",NA,NA,NA
"Low","g87570",12.4463742882335,0.198481587923003,0.015946940315835,"DEG","Up-regulated",NA,NA,NA
"Low","g8796",10.7072538986945,0.185624650584318,0.0173363452796193,"DEG","Up-regulated",NA,NA,NA
"Low","g8820",8.00602567261645,0.147773385810358,0.0184577706658869,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",3.74e-29
"Low","g88294",9.60035156698203,0.140797828775258,0.0146659034091518,"DEG","Up-regulated",NA,NA,NA
"Low","g89228",10.0504441922901,0.184374337959677,0.0183448944576116,"DEG","Up-regulated",NA,NA,NA
"Low","g89777",10.2667549951291,0.107496251340108,0.0104703240109565,"DEG","Up-regulated",NA,NA,NA
"Low","g9070",9.67451782883284,0.166400025477836,0.0171998262261625,"DEG","Up-regulated",NA,NA,NA
"Low","g90825",7.68030152496353,0.140920932489612,0.0183483593751589,"DEG","Up-regulated",NA,NA,NA
"Low","g9133",9.9668346141632,0.173563061882378,0.01741406059209,"DEG","Up-regulated","Q9NBX4","Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)",8.08e-33
"Low","g92158",10.0354416598867,0.174033316230474,0.0173418691601898,"DEG","Up-regulated",NA,NA,NA
"Low","g92399",10.1392815814618,0.14334521455382,0.0141376105794226,"DEG","Up-regulated",NA,NA,NA
"Low","g92576",10.0499725566499,0.17614890585548,0.0175273021754598,"DEG","Up-regulated",NA,NA,NA
"Low","g92577",12.059354000718,0.220148519648084,0.0182554156412504,"DEG","Up-regulated",NA,NA,NA
"Low","g9269",12.0869783020144,0.106848851048655,0.00883999692717639,"DEG","Up-regulated",NA,NA,NA
"Low","g929",8.39990583231744,0.167447177276521,0.0199344112445037,"DEG","Up-regulated",NA,NA,NA
"Low","g9304",10.9054032741251,0.154725860629873,0.0141879999061553,"DEG","Up-regulated",NA,NA,NA
"Low","g93564",11.6227015917175,0.182321634223389,0.0156866828924966,"DEG","Up-regulated",NA,NA,NA
"Low","g94187",9.47409887420657,0.160920122081059,0.016985269440154,"DEG","Up-regulated","Q10126","Putative uncharacterized transposon-derived protein F52C9.6",3.39e-12
"Low","g95067",11.8794740427268,0.11796724754555,0.00993034263312154,"DEG","Up-regulated",NA,NA,NA
"Low","g95752",10.8441535847114,0.18753671187775,0.0172938081716352,"DEG","Up-regulated",NA,NA,NA
"Low","g95753",11.9918730853081,0.175885770541782,0.0146670807212985,"DEG","Up-regulated",NA,NA,NA
"Low","g95785",8.24752561281471,0.164540543824336,0.019950291948009,"DEG","Up-regulated",NA,NA,NA
"Low","g95855",11.8235385955749,0.145429090550045,0.0122999632787154,"DEG","Up-regulated",NA,NA,NA
"Low","g95929",10.21745081209,0.184635789151058,0.0180706315642434,"DEG","Up-regulated",NA,NA,NA
"Low","g9607",9.21675155787762,0.145222394424539,0.0157563533651308,"DEG","Up-regulated",NA,NA,NA
"Low","g96241",9.67701637169895,0.156435787519664,0.0161657045426905,"DEG","Up-regulated",NA,NA,NA
"Low","g96271",11.315466455442,0.199428088620146,0.0176243807010037,"DEG","Up-regulated",NA,NA,NA
"Low","g96791",8.4306154267046,0.135646411474294,0.0160897401445479,"DEG","Up-regulated",NA,NA,NA
"Low","g97061",10.0564020274654,0.183818816127116,0.0182787855562141,"DEG","Up-regulated",NA,NA,NA
"Low","g98004",9.53888596000748,0.109807309791052,0.0115115444561794,"DEG","Up-regulated",NA,NA,NA
"Low","g9872",9.14612840289962,0.164245790610141,0.017957958097119,"DEG","Up-regulated",NA,NA,NA
"Low","g9894",14.3843429886677,0.122621833876716,0.00852467394397644,"DEG","Up-regulated",NA,NA,NA
"Low","g99751",10.7807125138393,0.188627299765648,0.0174967377641789,"DEG","Up-regulated",NA,NA,NA
