Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Dopamine Receptor Signaling	3.32E-01	0	5.45E-01	"ADCY1,ADCY9,GUCY1A1,PPP1CA,PPP1CC,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRKAG1,PRKAR1A,PRKAR2A,PTPA,QDPR,SLC18A2,SMOX,TH"
Regulation Of The Epithelial Mesenchymal Transition In Development Pathway	3.39E-01	0	5.48E-01	"APC,BRCA1,FZD8,GLI2,GSK3B,HIF1A,JAG2,NFKB1,NOTCH1,PTCH1,RBPJ,SNAI1,SUFU,TCF7L1,WNT4,WNT5B,WNT9A"
Neurovascular Coupling Signaling Pathway	3.53E-01	-2.713602101	5.37E-01	"APP,CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CALM1 (includes others),CTH,DAGLA,ENTPD5,ENTPD6,GABBR1,GABBR2,GABRP,GABRR1,GRIA1,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GUCY1A1,GUCY2C,GUCY2D,GUCY2F,Gucy2g,KCNJ12,KCNMA1,KCNN2,NOS1,NPR1,ORAI2,PLAAT4,PLCB1,PLCB4,PRDX6,PRKAG1,PRKAR1A,PRKAR2A,RYR1,RYR3,SLC1A2"
Androgen Signaling	3.65E-01	-1.386750491	5.42E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CALM1 (includes others),CCNH,CDK7,EP300,ERCC2,GNA11,GNB5,GTF2H3,HSPA4,MRAS,NCOA2,NFKB1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,PRKAG1,PRKAR1A,PRKAR2A,TAF2,TAF6,TBP"
Antiproliferative Role of TOB in T Cell Signaling	3.83E-01	-2.236067977	6.25E-01	"CCNA2,CCNE1,CDKN1B,SKP1,TGFBR1"
Cleavage and Polyadenylation of Pre-mRNA	3.83E-01		6.25E-01	"CPSF1,CPSF3,CSTF1,CSTF3,NUDT21"
DNA damage-induced 14-3-3σ Signaling	3.83E-01		6.25E-01	"BRCA1,CCNB2,CCNB3,CCNE1,CDK1"
Mitochondrial L-carnitine Shuttle Pathway	3.83E-01	0	6.25E-01	"ACSBG1,ACSBG2,ACSF2,CPT1A,CPT2"
"Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism"	3.83E-01	0.447213595	6.25E-01	"BPNT1,IMPA1,INPP5F,OCRL,PTEN"
iNOS Signaling	3.83E-01	0	6.25E-01	"CALM1 (includes others),IRAK4,NFKB1,NOS2,TAB1"
γ-glutamyl Cycle	3.83E-01	2.236067977	6.25E-01	"ANPEP,GCLC,GCLM,GGT1,OPLAH"
Heparan Sulfate Biosynthesis	4.06E-01	2.182820625	5.62E-01	"ALDH2,B3GAT1,B3GAT3,B4GALT7,CHST1,CHST10,CHST11,CHST4,CHST7,HS2ST1,HS3ST4,PPME1,PRDX6,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1,XYLT1"
Assembly of RNA Polymerase III Complex	4.12E-01	2	6.67E-01	"GTF3C1,GTF3C3,SF3A1,TBP"
Chondroitin Sulfate Degradation (Metazoa)	4.12E-01	0	6.67E-01	"ARSB,Chil3/Chil4,HEXB,OGA"
"D-myo-inositol (1,4,5)-trisphosphate Degradation"	4.12E-01	1	6.67E-01	"BPNT1,IMPA1,INPP5F,OCRL"
Dermatan Sulfate Degradation (Metazoa)	4.12E-01	0	6.67E-01	"Chil3/Chil4,HEXB,IDUA,OGA"
Glycine Betaine Degradation	4.12E-01	1	6.67E-01	"BHMT,PIPOX,SHMT1,SRR"
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.12E-01		6.67E-01	"CASP10,EP300,NFKB1,TBK1"
HER-2 Signaling in Breast Cancer	4.13E-01	0.538815906	5.45E-01	"ARF1,BLK,CCNE1,CDKN1B,COPS6,COX10,COX11,COX15,EGFR,ELF2,ETS1,ETS2,FRK,GSK3B,ITGB1,KPNB1,MLST8,MRAS,NFKB1,NUP133,NUP155,NUP160,NUP188,NUP37,NUP43,NUP85,NUP88,NUP93,PARD3,PDK1,PIK3C2B,PIK3CA,PTEN,RASD2,RBL2,RPS6,RPS6KB1,SEC13,SOS1,TP53RK,TPR,TSC2"
Sonic Hedgehog Signaling	4.16E-01	0	5.88E-01	"ARRB2,CDK1,DYRK1B,GLI2,GSK3B,PRKAG1,PRKAR1A,PRKAR2A,PTCH1,SUFU"
nNOS Signaling in Skeletal Muscle Cells	4.16E-01		5.88E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CALM1 (includes others),DMD,NOS1,RYR1,RYR3"
Estrogen Biosynthesis	4.34E-01	0	6.00E-01	"AKR1B10,CYP2U1,CYP3A5,CYP4B1,HSD17B10,HSD17B12,HSD17B2,HSD17B4,HSD17B8"
ATM Signaling	4.43E-01	0.471404521	5.64E-01	"BRCA1,CBX1,CCNB2,CCNB3,CDK1,CHEK1,HERC2,MAP2K4,MRE11,PPP1CC,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RAD51,SMC1A,SMC2,SMC3,TRRAP,USP7"
2-ketoglutarate Dehydrogenase Complex	4.60E-01		7.50E-01	"DHTKD1,DLD,DLST"
Citrulline Biosynthesis	4.60E-01		7.50E-01	"ALDH18A1,ARG2,GLS"
Citrulline-Nitric Oxide Cycle	4.60E-01		7.50E-01	"ASL,NOS1,NOS2"
Folate Polyglutamylation	4.60E-01		7.50E-01	"FPGS,MTHFD1,SHMT1"
GDP-glucose Biosynthesis	4.60E-01		7.50E-01	"HK1,PGM1,PGM2"
Granzyme B Signaling	4.60E-01		7.50E-01	"ENDOG,LMNB2,PARP1"
Methylmalonyl Pathway	4.60E-01		7.50E-01	"MCEE,PCCA,PCCB"
Phosphatidylcholine Biosynthesis I	4.60E-01		7.50E-01	"CEPT1,CHKA,PHKA1"
RAR Activation	4.68E-01		5.53E-01	"ADCY1,ADCY9,AKR1B1,AKR1B10,ALDH1A3,CARM1,CCNH,CDK7,CSK,CSNK2B,DHRS4,EP300,ERCC2,GTF2H3,GUCY1A1,LRAT,MAP2K4,NFKB1,NR2F1,NR2F2,PARP1,PBRM1,PDPK1,PIK3CA,PRKAG1,PRKAR1A,PRKAR2A,PRMT1,PSMC5,PTEN,RDH11,RDH12,RDH13,RXRA,SDR16C5,SMAD1,SMAD9,SMARCA4,SMARCB1,SMARCC1,SMARCD1,STAT5A"
Calcium Signaling	4.74E-01	-4.115966043	5.51E-01	"ASPH,ATP2A1,ATP2B2,ATP2C1,CABIN1,CACNA1A,CACNA1B,CACNA1G,CACNA2D1,CACNA2D4,CALM1 (includes others),CAMK2D,CAMKK1,CASQ1,CHRFAM7A,CHRNA10,CHRNA7,CHRNB2,EP300,GRIA1,GRIA3,GRIA4,GRIK1,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,HDAC2,HDAC6,HDAC7,MEF2C,MYH10,MYH11,MYL1,MYL9,MYO18A,MYO1H,PRKAG1,PRKAR1A,PRKAR2A,RYR1,RYR3,SLC8A1,SLC8A2,TP63,TRPC4,TRPC5,TRPC7"
WNT/β-catenin Signaling	4.79E-01	-0.19245009	5.59E-01	"ACVR1,APC,APPL1,CSNK1G1,CSNK2B,EP300,FZD8,GSK3B,ILK,LRP1,LRP6,NLK,NR5A2,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RPS27A,SFRP5,SOX14,SOX2,SOX6,SOX8,TAB1,TCF7L1,TGFBR1,UBA52,WIF1,WNT4,WNT5B,WNT9A"
Role of BRCA1 in DNA Damage Response	4.79E-01	0.333333333	5.76E-01	"BABAM1,BRCA1,CHEK1,E2F2,FANCM,MRE11,MSH2,MSH6,PBRM1,PLK1,RAD51,RBL2,RFC2,RFC3,RPA1,SMARCA4,SMARCB1,SMARCC1,SMARCD1"
Amyotrophic Lateral Sclerosis Signaling	4.98E-01	-3.674234614	5.64E-01	"CACNA1A,CACNA1B,CACNA2D1,CACNA2D4,Cacnb1,CAPN2,CAT,GLUL,GPX1,GRIA1,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,HECW1,NEFH,NOS1,PAK1,PIK3C2B,PIK3CA,SLC1A2"
Dermatan Sulfate Biosynthesis (Late Stages)	5.17E-01	2.110579412	6.11E-01	"CHST1,CHST10,CHST11,CHST4,CHST7,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1"
Retinol Biosynthesis	5.17E-01	1.264911064	6.11E-01	"AKR1B10,BCO1,CEL,CES4A,DHRS4,ESD,LRAT,PNLIPRP2,RDH11,RDH12,RDH13"
Glycogen Degradation III	5.23E-01	2.449489743	6.67E-01	"GAA,MGAM,MTAP,PGM1,PGM2,PYGB"
Vitamin-C Transport	5.23E-01	1.632993162	6.67E-01	"GSTO1,SELENOT,SLC23A1,SLC2A1,STOM,TXNRD3"
Tight Junction Signaling	5.39E-01		5.67E-01	"ACTG1,AFDN,CPSF1,CPSF3,CSTF1,CSTF3,MYH10,MYH11,MYL1,MYL9,MYO18A,MYO1H,NAPA,NAPG,NFKB1,NSF,NUDT21,PALS1,PATJ,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRKAG1,PRKAR1A,PRKAR2A,PTEN,PTPA,SPTAN1,STX1B,SYMPK,TGFBR1,TIAM1"
Epithelial Adherens Junction Signaling	5.47E-01	0.948683298	5.63E-01	"ACTR2,ACVR1,AFDN,ARPC1B,ARPC2,ARPC3,ARPC4,CTNNA2,ECT2,EGFR,FARP2,IGF1R,IQGAP1,LATS1,MAGI1,MRAS,MYH10,NOTCH1,PAK1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRKAB2,PRKAG1,PTEN,PTPA,RACGAP1,RAPGEF1,RASD2,SNAI1,STK11,STK3,TCF7L1,TGFBR1,TIAM1,WAS,YWHAB,YWHAE"
Antigen Presentation Pathway	5.64E-01		1.00E+00	"CANX,PSMB6"
Arginine Degradation I (Arginase Pathway)	5.64E-01		1.00E+00	"ALDH4A1,ARG2"
Arginine Degradation VI (Arginase 2 Pathway)	5.64E-01		1.00E+00	"ARG2,PYCR1"
Arsenate Detoxification I (Glutaredoxin)	5.64E-01		1.00E+00	"GSTO1,PNP"
Chondroitin and Dermatan Biosynthesis	5.64E-01		1.00E+00	"CSGALNACT1,CSGALNACT2"
Formaldehyde Oxidation II (Glutathione-dependent)	5.64E-01		1.00E+00	"ADH5,ESD"
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	5.64E-01		1.00E+00	"GFUS,GMDS"
GDP-L-fucose Biosynthesis II (from L-fucose)	5.64E-01		1.00E+00	"FCSK,FPGT"
Geranylgeranyldiphosphate Biosynthesis	5.64E-01		1.00E+00	"COX10,FNTB"
Inositol Pyrophosphates Biosynthesis	5.64E-01		1.00E+00	"IP6K2,PPIP5K1"
L-cysteine Degradation I	5.64E-01		1.00E+00	"CDO1,GOT2"
Methionine Salvage II (Mammalian)	5.64E-01		1.00E+00	"BHMT,MTR"
NAD Biosynthesis from 2-amino-3-carboxymuconate Semialdehyde	5.64E-01		1.00E+00	"NADSYN1,NMNAT3"
NAD Salvage Pathway III	5.64E-01		1.00E+00	"NMNAT3,NMRK2"
Palmitate Biosynthesis I (Animals)	5.64E-01		1.00E+00	"CBR4,FASN"
Phenylethylamine Degradation I	5.64E-01		1.00E+00	"ALDH2,ALDH3A2"
Proline Biosynthesis I	5.64E-01		1.00E+00	"ALDH18A1,PYCR1"
Taurine Biosynthesis	5.64E-01		1.00E+00	"CDO1,CSAD"
"Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate"	5.64E-01		1.00E+00	"GART,MTHFD1"
Threonine Degradation II	5.64E-01		1.00E+00	"GCAT,Tdh"
Trehalose Degradation II (Trehalase)	5.64E-01		1.00E+00	"HK1,TREH"
Estrogen-mediated S-phase Entry	5.77E-01	2.236067977	7.14E-01	"CCNA2,CCNE1,CDK1,CDKN1B,E2F2"
Heme Biosynthesis II	5.77E-01	2.236067977	7.14E-01	"ALAD,CPOX,FECH,HMBS,UROD"
Ketolysis	5.77E-01	1	7.14E-01	"ACAA2,ACAT2,BDH1,HADHA,HADHB"
Mevalonate Pathway I	5.77E-01	1	7.14E-01	"ACAA2,ACAT2,HADHA,HADHB,HMGCS1"
Mitotic Roles of Polo-Like Kinase	5.77E-01	0.707106781	5.94E-01	"ANAPC1,CCNB2,CCNB3,CDC16,CDC20,CDK1,ESPL1,HSP90B1,PLK1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRC1,PTPA,SMC1A,SMC3,STAG2"
Cell Cycle Regulation by BTG Family Proteins	5.77E-01		6.43E-01	"CCNE1,E2F2,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PRMT1,PTPA"
Oxytocin In Spinal Neurons Signaling Pathway	5.97E-01	-1.941450687	6.19E-01	"ABCC9,AVPR1A,CAMKK1,CTH,GNA11,GUCY1A1,GUCY2C,GUCY2D,GUCY2F,Gucy2g,NOS1,NPR1,OXTR"
Retinoate Biosynthesis I	6.19E-01	1.889822365	6.67E-01	"AKR1B1,AKR1B10,ALDH1A3,DHRS4,RDH11,RDH12,RDH13,SDR16C5"
TR/RXR Activation	6.20E-01		6.07E-01	"ACACA,ATP2A1,ENO1,EP300,FASN,HIF1A,NCOA2,PCK1,PIK3C2B,PIK3CA,RAB3B,RXRA,SCARB1,SLC2A1,SREBF1,SYT2,TBL1Y"
HIPPO signaling	6.23E-01	-1.603567451	5.95E-01	"DLG3,DLG5,FAT4,LATS1,MOB1A,PARD3,PATJ,PPP1CA,PPP1CC,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RASSF1,SCRIB,SKP1,SMAD1,STK3,YWHAB,YWHAE"
Phototransduction Pathway	6.27E-01		6.32E-01	"CNGA3,CNGB3,GNB5,GUCY1A1,GUCY2C,GUCY2D,GUCY2F,NPR1,OPN5,PRKAG1,PRKAR1A,PRKAR2A"
2-oxobutanoate Degradation I	6.64E-01	2	8.00E-01	"DLD,MCEE,PCCA,PCCB"
Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	6.64E-01	2	8.00E-01	"DLAT,DLD,PDHA1,PDHB"
Folate Transformations I	6.64E-01	1	8.00E-01	"MTHFD1,MTHFR,MTR,SHMT1"
Sucrose Degradation V (Mammalian)	6.64E-01	2	8.00E-01	"ALDOA,ALDOC,GALM,TPI1"
Xenobiotic Metabolism Signaling	6.87E-01		5.67E-01	"ABCB1,ABCC2,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAMK2D,CAT,CES4A,CHST1,CHST10,CHST11,CHST4,CHST7,CYP3A5,DNAJC7,EIF2AK3,EP300,ESD,GCLC,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS2ST1,HS3ST4,HSP90B1,MAP2K4,MAP3K10,MAP3K12,MGST3,MRAS,NFKB1,NOS2,NR1I2,PIK3C2B,PIK3CA,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RASD2,RBX1,RXRA,SMOX,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1"
Superpathway of Methionine Degradation	7.07E-01	3.207134903	6.36E-01	"AHCYL2,BHMT,CDO1,CTH,DLD,EEF1AKMT1,GOT2,MAT2B,MCEE,MTR,PCCA,PCCB,PRMT1,PRMT5"
LXR/RXR Activation	7.46E-01	0.816496581	6.50E-01	"ABCG4,ABCG5,ACACA,APOD,ARG2,ECHS1,FASN,HADH,NFKB1,NOS2,RXRA,SREBF1,TLR3"
Fatty Acid α-oxidation	7.54E-01	1.632993162	7.50E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,BCO2"
Ketogenesis	7.54E-01	1.341640786	7.50E-01	"ACAA2,ACAT2,BDH1,HADHA,HADHB,HMGCS1"
Retinoic acid Mediated Apoptosis Signaling	7.54E-01	0.447213595	7.50E-01	"DAP3,PARP1,PARP3,RXRA,TNKS,TNKS2"
Superpathway of Citrulline Metabolism	7.54E-01	0	7.50E-01	"ALDH18A1,ARG2,ASL,GLS,NOS1,NOS2"
Assembly of RNA Polymerase II Complex	7.84E-01	3	6.40E-01	"CCNH,CDK7,ERCC2,GTF2H3,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,TAF2,TAF6,TBP"
FXR/RXR Activation	7.84E-01		6.40E-01	"ABCC2,ABCG5,APOD,BAAT,CYP27A1,FASN,FBP1,MAP2K4,MTTP,NR1I2,NR5A2,RXRA,SCARB1,SLC4A2,SREBF1,VLDLR"
Role of CHK Proteins in Cell Cycle Checkpoint Control	7.84E-01	0.904534034	6.40E-01	"BRCA1,CDK1,CHEK1,E2F2,MRE11,PCNA,PLK1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RFC2,RFC3,RPA1"
Glutamate Receptor Signaling	8.30E-01	-4	6.22E-01	"CALM1 (includes others),GLS,GLUL,GNB5,GRIA1,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM4,GRM6,SLC17A7,SLC1A2"
Colanic Acid Building Blocks Biosynthesis	8.39E-01	2.828427125	7.27E-01	"GALE,GALK1,GFUS,GMDS,GMPPA,GPI,UGDH,UGP2"
Dopamine Degradation	8.39E-01	2.121320344	7.27E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX,SULT1A3/SULT1A4,SULT1B1"
Superpathway of Cholesterol Biosynthesis	8.39E-01	1.889822365	7.27E-01	"ACAA2,ACAT2,DHCR24,FDPS,HADHA,HADHB,HMGCS1,LBR"
Aspartate Degradation II	8.46E-01		1.00E+00	"GOT2,MDH1,MDH2"
Calcium Transport I	8.46E-01		1.00E+00	"ATP2A1,ATP2B2,ATP2C1"
Galactose Degradation I (Leloir Pathway)	8.46E-01		1.00E+00	"GALE,GALK1,GALM"
Heme Biosynthesis from Uroporphyrinogen-III I	8.46E-01		1.00E+00	"CPOX,FECH,UROD"
Inosine-5'-phosphate Biosynthesis II	8.46E-01		1.00E+00	"ADSL,ATIC,PAICS"
Myo-inositol Biosynthesis	8.46E-01		1.00E+00	"IMPA1,INPP5F,ISYNA1"
Pentose Phosphate Pathway (Non-oxidative Branch)	8.46E-01		1.00E+00	"RPIA,TALDO1,TKTL2"
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	8.46E-01		1.00E+00	"SARS1,SARS2,SEPHS2"
Superoxide Radicals Degradation	8.46E-01		1.00E+00	"CAT,GPX7,SOD2"
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	8.49E-01		6.88E-01	"ASH2L,BRCA1,ETS2,NR2F1,NR2F2,NR5A1,NR5A2,PARP1,PHB,SOX2,Tdh"
tRNA Charging	8.60E-01	3.771236166	6.43E-01	"CARS2,DARS1,EPRS1,FARSA,FARSB,GARS1,HARS1,IARS1,IARS2,KARS1,LARS2,NARS2,RARS1,RARS2,SARS1,SARS2,VARS1,WARS1"
Apelin Liver Signaling Pathway	8.80E-01	-0.447213595	8.33E-01	"COL11A2,COL2A1,GSK3B,MAP2K4,PDGFRB"
Histamine Degradation	8.80E-01	2.236067977	8.33E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1"
Pentose Phosphate Pathway	8.80E-01	2.236067977	8.33E-01	"PGD,PGLS,RPIA,TALDO1,TKTL2"
UDP-N-acetyl-D-galactosamine Biosynthesis II	8.80E-01	1.341640786	8.33E-01	"GALE,GNPDA2,GPI,HK1,UAP1"
Glucocorticoid Receptor Signaling	9.37E-01		5.77E-01	"A2M,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,BRCA1,CCNH,CDK7,CYC1,DNAH3,EGFR,EP300,ERCC2,FBP1,FKBP4,GTF2H3,HSP90B1,HSPA4,KRT1,KRT14,KRT17,KRT3,KRT8,MAP2K4,MED14,MRAS,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOS2,PBRM1,PC,PCK1,PIK3C2B,PIK3CA,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,PRKAB2,PRKAG1,RASD2,RXRA,SDHA,SDHB,SMARCA4,SMARCB1,SMARCC1,SMARCD1,SOS1,STAT5A,TAB1,TAF2,TAF6,TAT,TBP,TGFBR1,UQCRC2,UQCRFS1"
Ethanol Degradation IV	9.43E-01	2.645751311	7.78E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,CAT,GPX7"
Remodeling of Epithelial Adherens Junctions	9.67E-01	1.414213562	6.39E-01	"ACTG1,Actn3,ACTR2,APC,ARPC1B,ARPC2,ARPC3,ARPC4,CLIP1,CTNNA2,IQGAP1,MAPRE3,NME1,RAB7A,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1"
Mismatch Repair in Eukaryotes	1.01E+00		7.50E-01	"FEN1,MSH2,MSH3,MSH6,PCNA,POLD1,RFC2,RFC3,RPA1"
BEX2 Signaling Pathway	1.07E+00	-0.832050294	7.00E-01	"GSK3B,HIF1A,MAP2K4,NFKB1,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTEN,PTPA,SMARCB1,TCF7L1,TSC2"
Chondroitin Sulfate Biosynthesis (Late Stages)	1.07E+00	2.672612419	7.00E-01	"CHST1,CHST10,CHST11,CHST4,CHST7,CHST9,CSGALNACT1,CSGALNACT2,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1"
Serotonin Degradation	1.07E+00	3.207134903	7.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,B3GAT3,CSGALNACT1,DHRS2,DHRS4,LARGE1,SMOX,SULT1A3/SULT1A4,SULT1B1"
Huntington's Disease Signaling	1.08E+00	-1.341640786	5.87E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CACNA1B,CAPN2,CASP10,CASP2,CASQ1,DCTN1,EGFR,EP300,GLS,GNA11,GNB5,HDAC2,HDAC6,HDAC7,HSPA4,IGF1R,MAP2K4,MAP3K10,NAPA,NAPG,NSF,PDPK1,PIK3C2B,PIK3CA,PLCB1,PLCB4,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD12,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSMD9,PSME3,RPS27A,SDHA,SDHB,SHC2,SOS1,STX1B,TBP,UBA52"
Crosstalk between Dendritic Cells and Natural Killer Cells	1.10E+00		8.57E-01	"ACTG1,CAMK2D,FSCN2,NFKB1,TLN1,TLR3"
Leukotriene Biosynthesis	1.10E+00	-1.341640786	8.57E-01	"DPEP1,DPEP2,DPEP3,GGT1,GSTM4,MGST3"
Putrescine Degradation III	1.10E+00	1.632993162	8.57E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
Hereditary Breast Cancer Signaling	1.11E+00		6.19E-01	"BRCA1,CDK1,CHEK1,DDB2,EP300,FANCM,HDAC2,HDAC6,HDAC7,MRAS,MRE11,MSH2,MSH6,PBRM1,PIK3C2B,PIK3CA,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2H,POLR2I,POLR2J,POLR2L,PTEN,RAD51,RASD2,RFC2,RFC3,RPA1,RPS27A,SMARCA4,SMARCB1,SMARCC1,SMARCD1,TUBG1,UBA52,XPC"
Adenine and Adenosine Salvage III	1.13E+00		1.00E+00	"ADA,ADA2,ADARB2,PNP"
Glycoaminoglycan-protein Linkage Region Biosynthesis	1.13E+00	1	1.00E+00	"B3GAT1,B3GAT3,B4GALT7,XYLT1"
Granzyme A Signaling	1.13E+00		1.00E+00	"APEX1,EP300,NME1,SET"
Ethanol Degradation II	1.14E+00	2.828427125	8.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4"
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	1.14E+00	1.889822365	8.00E-01	"ACAA2,ACAT2,COX10,FDPS,FNTB,HADHA,HADHB,HMGCS1"
Estrogen Receptor Signaling	1.17E+00	1.692455843	5.87E-01	"ADCY1,ADCY9,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CACNA1A,CACNA1B,CACNA2D1,CACNA2D4,Cacnb1,CARM1,CCNC,CDK8,CYC1,DDX5,EGFR,EIF2B1,EP300,FOXO6,GNA11,GNB5,GSK3B,GUCY1A1,HIF1A,HSP90B1,IGF1R,MED10,MED12,MED14,MED17,MED18,MED20,MED23,MED24,MED31,MRAS,MYL1,MYL9,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOTCH1,PAK1,PCNA,PIK3C2B,PIK3CA,PLCB1,PLCB4,PLCD3,PLCL2,POLR2B,PRKAB2,PRKAG1,PRKAR1A,PRKAR2A,PTEN,RASD2,RPS6KB1,SDHA,SDHB,SHC2,SNAI1,SOD2,SOS1,TBL1Y,TRRAP,UQCRC2,UQCRFS1"
Valine Degradation I	1.19E+00	2.828427125	7.69E-01	"ACAD8,ALDH6A1,BCKDHA,DLD,ECHDC3,ECHS1,HADHA,HADHB,HIBCH,HSD17B4"
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	1.22E+00	0.25819889	7.14E-01	"BRCA1,CCNB2,CCNB3,CDK1,CDK7,CHEK1,CKS1B,EP300,FBXL5,PLK1,SKP1,TOP2B,TRIP12,YWHAB,YWHAE"
Tryptophan Degradation III (Eukaryotic)	1.25E+00	0	7.50E-01	"ACAA2,ACAT2,CDYL,GCDH,HAAO,HADH,HADHA,HADHB,HSD17B10,HSD17B4,TBXAS1,TDO2"
Xenobiotic Metabolism CAR Signaling Pathway	1.27E+00	3.83349086	6.22E-01	"ABCB1,ABCC1,ABCC2,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CHST1,CHST10,CHST11,CHST4,CHST7,CYP3A5,DNAJC7,EGFR,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS2ST1,HS3ST4,HSP90B1,MAP2K4,MGST3,NOS2,PPP2CA,PPP2R1A,PPP2R2A,PPP2R3A,PPP2R5E,PTPA,RACK1,RXRA,SULT1A3/SULT1A4,SULT1B1,SULT1E1,SULT4A1"
