Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Glutamate Biosynthesis II	2.28E-01		1.00E+00	GLUD1
Glutamate Degradation II	2.28E-01		1.00E+00	GOT2
Glutamate Degradation X	2.28E-01		1.00E+00	GLUD1
Glutamate Dependent Acid Resistance	2.28E-01		1.00E+00	GAD1
Glutamate Removal from Folates	2.28E-01		1.00E+00	GGH
Glutamine Biosynthesis I	2.28E-01		1.00E+00	GLUL
Glycerol-3-phosphate Shuttle	2.28E-01		1.00E+00	GPD2
Glycine Biosynthesis III	2.28E-01		1.00E+00	AGXT2
Graft-versus-Host Disease Signaling	2.28E-01		1.00E+00	GZMB
Heme Degradation	2.28E-01		1.00E+00	BLVRB
Histamine Biosynthesis	2.28E-01		1.00E+00	HDC
Interferon Signaling	2.28E-01		1.00E+00	MED14
L-cysteine Degradation II	2.28E-01		1.00E+00	CTH
L-glutamine Biosynthesis II (tRNA-dependent)	2.28E-01		1.00E+00	GATB
L-serine Degradation	2.28E-01		1.00E+00	SRR
Lactose Degradation III	2.28E-01		1.00E+00	GLB1
Melatonin Degradation II	2.28E-01		1.00E+00	SMOX
Methylglyoxal Degradation I	2.28E-01		1.00E+00	HAGH
NADH Repair	2.28E-01		1.00E+00	GAPDH
Proline Biosynthesis II (from Arginine)	2.28E-01		1.00E+00	PYCR1
Putrescine Biosynthesis III	2.28E-01		1.00E+00	ODC1
Rapoport-Luebering Glycolytic Shunt	2.28E-01		1.00E+00	PGAM2
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	2.28E-01		1.00E+00	FDPS
S-methyl-5'-thioadenosine Degradation II	2.28E-01		1.00E+00	MTAP
S-methyl-5-thio-α-D-ribose 1-phosphate Degradation	2.28E-01		1.00E+00	APIP
Serotonin and Melatonin Biosynthesis	2.28E-01		1.00E+00	TPH2
Sorbitol Degradation I	2.28E-01		1.00E+00	SORD
Spermidine Biosynthesis I	2.28E-01		1.00E+00	SRM
Spermine Biosynthesis	2.28E-01		1.00E+00	SMS
Sphingosine and Sphingosine-1-phosphate Metabolism	2.28E-01		1.00E+00	ASAH2
Thio-molybdenum Cofactor Biosynthesis	2.28E-01		1.00E+00	MOCOS
"Trans, trans-farnesyl Diphosphate Biosynthesis"	2.28E-01		1.00E+00	FDPS
UDP-N-acetyl-D-galactosamine Biosynthesis I	2.28E-01		1.00E+00	GALE
Transcriptional Regulatory Network in Embryonic Stem Cells	2.33E-01		6.00E-01	"CDYL,GATA4,ISL1,L1CAM,OTX1,RIF1,SMARCAD1,SOX2,TCF7L1"
Adenosine Nucleotides Degradation II	2.40E-01	0	6.25E-01	"ADA,ADA2,ADARB2,NT5C2,NT5E"
DNA damage-induced 14-3-3σ Signaling	2.40E-01		6.25E-01	"ATR,CCNB2,CCNB3,CCNE1,CDK1"
Retinoic acid Mediated Apoptosis Signaling	2.40E-01	0.447213595	6.25E-01	"DAP3,PARP1,PARP3,TNKS,TNKS2"
Ubiquinol-10 Biosynthesis (Eukaryotic)	2.40E-01		6.25E-01	"BCKDHA,Cyp2b13/Cyp2b9,CYP2B6,ECHDC1,MICAL3"
iNOS Signaling	2.40E-01	0	6.25E-01	"CALM1 (includes others),IRAK4,NFKB1,NOS2,TAB1"
Renal Cell Carcinoma Signaling	2.46E-01	-2.713602101	5.94E-01	"CDC42,EP300,ETS1,FH,HIF1A,MAP2K1,MRAS,PAK1,PIK3C2B,PIK3R3,PTPN11,RAC1,RALA,RAPGEF1,RASD2,RBX1,RPS27A,SLC2A1,UBA52"
CCR5 Signaling in Macrophages	2.57E-01	-0.816496581	6.00E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,CALM1 (includes others),GNA11,GNA12,GNAO1,GNAS,GNB5,MAP2K4,MRAS,PLCG1,PRKCE"
Apelin Muscle Signaling Pathway	2.59E-01	-1	6.15E-01	"GNA11,GNA12,GNAO1,GNAS,GNB5,MRAS,NRF1,PRKAG1"
DNA Methylation and Transcriptional Repression Signaling	2.59E-01		6.15E-01	"CHD4,DNMT1,GATAD2B,HDAC2,MBD1,MTA3,RBBP7,SUDS3"
RHOA Signaling	2.60E-01	0.6	5.95E-01	"ACTC1,ACTG1,ACTR2,ARHGAP1,ARHGAP35,ARHGAP6,ARHGEF1,ARPC1B,ARPC3,ARPC4,BAIAP2,EZR,GNA12,IGF1R,MYL1,MYL9,PIKFYVE,PLD1,PTK2,RAPGEF2,RDX,SEPTIN12,SEPTIN7,TTN,WASF1"
Androgen Signaling	2.61E-01	-1.386750491	5.93E-01	"CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,CALM1 (includes others),CCNH,EP300,ERCC2,GNA11,GNA12,GNAO1,GNAS,GNB5,GTF2H2,GTF2H3,GTF2H4,MRAS,NCOA2,NFKB1,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,PRKAG1,PRKCE,TAF1,TAF13,TAF2,TAF3,TAF4,TAF6,TBP"
GABA Receptor Signaling	2.71E-01		5.96E-01	"ABAT,ADCY1,ADCY8,ALDH5A1,ALDH9A1,AP2A1,AP2B1,AP2M1,CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,GABBR1,GABBR2,GABRR1,GABRR2,GAD1,GNA11,GNA12,GNAO1,GNAS,GNB5,GUCY1A1,GUCY1B1,KCNN2,MRAS,NSF,RPS27A,SLC32A1,UBA52"
Kinetochore Metaphase Signaling Pathway	2.72E-01	1.527525232	6.00E-01	"ANAPC1,ANAPC2,AURKB,BOD1,BUB3,CDC16,CDC20,CDK1,ESPL1,H2AZ1,KAT5,KNTC1,MAD2L1,PPP1CA,PPP1CC,RAD21,SMC1A,SMC3,STAG2,TTK,ZW10"
Apelin Liver Signaling Pathway	2.78E-01	0	6.67E-01	"COL2A1,GSK3B,MAP2K4,PDGFRB"
Assembly of RNA Polymerase III Complex	2.78E-01	1	6.67E-01	"BDP1,GTF3C1,SF3A1,TBP"
Dermatan Sulfate Degradation (Metazoa)	2.78E-01	0	6.67E-01	"Chil3/Chil4,HEXB,IDUA,OGA"
Dolichyl-diphosphooligosaccharide Biosynthesis	2.78E-01	0	6.67E-01	"ALG3,ALG5,DPAGT1,DPM1"
Glycine Betaine Degradation	2.78E-01	2	6.67E-01	"BHMT,PIPOX,SARDH,SRR"
Methylglyoxal Degradation III	2.78E-01		6.67E-01	"AKR1B1,AKR1B10,DHRS7,PTGR1"
Role of IL-17F in Allergic Inflammatory Airway Diseases	2.78E-01	-2	6.67E-01	"CREB3L3,MAP2K1,NFKB1,RPS6KA5"
Role of RIG1-like Receptors in Antiviral Innate Immunity	2.78E-01		6.67E-01	"CASP10,EP300,NFKB1,TBK1"
IL-15 Production	2.78E-01	-2.449489743	6.00E-01	"BLK,CLK2,CSK,DDR2,DSTYK,DYRK4,EGFR,EPHB1,FGFR1,FGFR3,FRK,IGF1R,LYN,MAP2K1,MAP2K4,MAP2K7,MUSK,NFKB1,PDGFRB,PTK2,RET,RYK,SRMS,TIE1"
MSP-RON Signaling In Cancer Cells Pathway	2.78E-01	-2.857738033	6.00E-01	"BRAF,CREB3L3,EGFR,ELF2,ETS1,ETS2,FLNA,GSK3B,HIF1A,ITGA6,ITGB1,KLKB1,MAP2K1,MRAS,NFKB1,PIK3C2B,PIK3R3,PTK2,RALA,RASD2,SP1,ST14,TCF7L1,YWHAB"
TR/RXR Activation	2.87E-01		6.07E-01	"ACACA,ATP2A1,ENO1,EP300,FASN,HIF1A,NCOA2,PFKP,PIK3C2B,PIK3R3,RAB3B,SCARB1,SLC16A3,SLC2A1,SREBF1,SYT2,TBL1Y"
FAT10 Cancer Signaling Pathway	2.92E-01	-1.889822365	6.36E-01	"ACVR2B,GSK3B,MAD2L1,NFKB1,PCNA,SMAD4,TGFBR1"
PTEN Signaling	2.93E-01	1	6.00E-01	"BCL2L1,CDC42,CDKN1B,CSNK2B,EGFR,FGFR1,FGFR3,FOXO6,GSK3B,IGF1R,IGF2R,INPP5F,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K1,MRAS,NFKB1,PDGFRB,PDPK1,PIK3R3,PTEN,PTK2,RAC1,RAC2,RALA,RASD2,RPS6KB2,SIRT6,TGFBR1"
Role of BRCA1 in DNA Damage Response	2.93E-01	-0.301511345	6.06E-01	"ATR,BRCA2,CHEK1,E2F2,FANCM,MRE11,MSH2,MSH6,NBN,PBRM1,POU2F1,RAD50,RAD51,RFC2,RFC3,RPA1,SMARCA4,SMARCC1,SMARCD1,TOPBP1"
Regulation of Actin-based Motility by Rho	2.98E-01	1.212678125	6.05E-01	"ACTC1,ACTR2,ARHGDIA,ARPC1B,ARPC3,ARPC4,BAIAP2,CDC42,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MYL1,MYL9,PAK1,PIKFYVE,RAC1,RAC2,RHOBTB2,RHOT1,WASF1"
Calcium-induced T Lymphocyte Apoptosis	3.01E-01	-1.414213562	6.25E-01	"ATP2A1,CABIN1,CALM1 (includes others),CAPN2,CHP1,EP300,HDAC2,NR4A1,PLCG1,PRKCE"
Mechanisms of Viral Exit from Host Cells	3.01E-01		6.25E-01	"ACTC1,ACTG1,CHMP2A,CHMP4B,LMNB2,PDCD6IP,PRKCE,TSG101,VPS4A,XPO1"
Tryptophan Degradation III (Eukaryotic)	3.01E-01	1.414213562	6.25E-01	"ACAA2,ACAT2,CDYL,HADH,HADHA,HADHB,HSD17B10,HSD17B4,KYNU,TBXAS1"
Wound Healing Signaling Pathway	3.03E-01	-0.784464541	6.05E-01	"ACVR2B,COL15A1,COL2A1,COL4A1,COL4A6,COL5A1,COL6A2,COL7A1,COL9A1,EGFR,ITGA6,ITGB1,LAMA1,LAMA5,LAMC1,MAP2K1,MAP2K4,MAP2K7,MRAS,NFKB1,RAC1,RALA,RASD2,SHC2,TGFBR1,TRPA1"
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	3.07E-01	-0.277350098	6.19E-01	"ATR,CCNB2,CCNB3,CDK1,CHEK1,CKS1B,EP300,FBXL5,HIPK2,SKP1,TOP2B,TRIP12,YWHAB"
Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	3.07E-01	0	6.19E-01	"APC,AXIN1,DVL3,FZD5,FZD8,GSK3B,NCOA2,SMO,TCF7L1,WNT11,WNT4,WNT5B,WNT9A"
Cell Cycle: G1/S Checkpoint Regulation	3.12E-01	0.277350098	6.15E-01	"ATR,CCND2,CCNE1,CDKN1B,E2F2,FBXL5,GSK3B,HDAC2,HDAC6,HDAC7,NRG1,PA2G4,RPL11,RPL5,SKP1,SMAD4"
Hereditary Breast Cancer Signaling	3.17E-01		6.03E-01	"ATR,BRCA2,CCND2,CDK1,CHEK1,EP300,FANCM,HDAC2,HDAC6,HDAC7,MRAS,MRE11,MSH2,MSH6,NBN,PBRM1,PIK3C2B,PIK3R3,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,PTEN,RAD50,RAD51,RALA,RASD2,RFC2,RFC3,RPA1,RPS27A,SMARCA4,SMARCC1,SMARCD1,UBA52,XPC"
Vitamin-C Transport	3.35E-01	0.816496581	6.67E-01	"GSTO1,SELENOT,SLC23A1,SLC2A1,SLC2A3,STOM"
Adenine and Adenosine Salvage III	3.36E-01		7.50E-01	"ADA,ADA2,ADARB2"
GDP-glucose Biosynthesis	3.36E-01		7.50E-01	"HK1,PGM1,PGM2"
Glycoaminoglycan-protein Linkage Region Biosynthesis	3.36E-01		7.50E-01	"B3GAT1,B3GAT3,XYLT1"
Granzyme A Signaling	3.36E-01		7.50E-01	"APEX1,EP300,NME1"
Methylmalonyl Pathway	3.36E-01		7.50E-01	"MCEE,PCCA,PCCB"
Phosphatidylcholine Biosynthesis I	3.36E-01		7.50E-01	"CEPT1,CHKA,PHKA1"
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	3.36E-01		7.50E-01	"EIF2AK2,NFKB1,TLR3"
Sphingomyelin Metabolism	3.36E-01		7.50E-01	"SGMS2,SMPD1,SMPD2"
ILK Signaling	3.37E-01	0.707106781	6.06E-01	"ACTC1,ACTG1,BMP2,CDC42,CREB3L3,FLNA,FLNB,FLNC,GSK3B,HIF1A,ITGB1,ITGB2,MAP2K4,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NFKB1,NOS2,PARVB,PDPK1,PIK3C2B,PIK3R3,PPP2R1A,PTEN,PTK2,PTPA,PXN,RAC1,RAC2,RHOBTB2,RHOT1,RPS6KA5,RSU1,SNAI1"
ERK5 Signaling	3.38E-01	-2.110579412	6.32E-01	"CREB3L3,EGFR,GNA12,MEF2C,MRAS,PTPN11,RALA,RASD2,RPS6KA5,RPS6KB2,SGK1,YWHAB"
BER (Base Excision Repair) Pathway	3.42E-01	1.414213562	6.21E-01	"APEX1,FEN1,HUWE1,LIG3,MAP2K1,MAP2K4,MAP2K7,MPG,NTHL1,PARP1,PCNA,POLG,RFC2,RFC3,RPA1,SP1,TDG,UNG"
Actin Nucleation by ARP-WASP Complex	3.45E-01	0.277350098	6.18E-01	"ACTR2,ARPC1B,ARPC3,ARPC4,BAIAP2,CDC42,GNA12,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MRAS,RAC1,RAC2,RALA,RASD2,RHOBTB2,RHOT1,WASF1"
Actin Cytoskeleton Signaling	3.46E-01	0.316227766	6.05E-01	"ACTC1,ACTG1,ACTR2,APC,ARHGAP35,ARHGEF1,ARHGEF4,ARPC1B,ARPC3,ARPC4,BAIAP2,CDC42,CSK,EZR,FGD1,FGF20,FLNA,GNA12,IQGAP1,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K1,MRAS,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NCKAP1,PAK1,PIK3C2B,PIK3R3,PTK2,PXN,RAC1,RAC2,RALA,RASD2,RDX,SLC9A1,SSH3,TIAM1,TTN,WASF1"
Pancreatic Adenocarcinoma Signaling	3.47E-01	-1.941450687	6.15E-01	"BCL2L1,BRCA2,CCNE1,CDC42,CDKN1B,E2F2,EGFR,HDAC2,HDAC6,HDAC7,MAP2K1,MAP2K4,NFKB1,NOTCH1,PA2G4,PIK3C2B,PIK3R3,PLD1,RAC1,RAD51,RALA,RALBP1,SMAD4,TGFBR1"
Role of Tissue Factor in Cancer	3.49E-01		6.14E-01	"ARRB2,BCL2L1,BLK,CCN1,CDC42,EGFR,FRK,GNA11,GNA12,ITGA6,ITGAV,ITGB1,LYN,MRAS,P4HB,PAK1,PIK3C2B,PIK3R3,PLCB1,PTEN,PTPN11,RAC1,RALA,RASD2,RPS6KA5,STAT5A,STAT5B"
Factors Promoting Cardiogenesis in Vertebrates	3.52E-01	-1.975658322	6.11E-01	"ACVR2B,APC,AXIN1,BMP2,CAMK2D,CREB3L3,FZD5,FZD8,GATA4,GSK3B,LRP1,LRP6,MAP2K4,MEF2C,MYH6,MYH7,PLCB1,PLCB3,PLCG1,PLCL2,PRKCE,SCN5A,SMAD1,SMAD4,SMAD9,SMO,TBX5,TCF7L1,TGFBR1,WNT11,WNT4,WNT5B,WNT9A"
Estrogen Receptor Signaling	3.53E-01	-1.152331919	6.01E-01	"ADCY1,ADCY8,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CACNA1A,CACNA1B,CACNA2D4,Cacnb1,CACNB2,CCNC,CREB3L3,CYC1,DDX5,EGFR,EIF2B4,EP300,FOXO6,GNA11,GNA12,GNAO1,GNAS,GNB5,GSK3B,GUCY1A1,GUCY1B1,HIF1A,IGF1R,IGF2R,MAP2K1,MED10,MED12,MED13,MED14,MED18,MED20,MED23,MED24,MRAS,MYL1,MYL9,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOTCH1,NRF1,PAK1,PCNA,PIK3C2B,PIK3R3,PLCB1,PLCB3,PLCG1,PLCL2,POLR2B,PRKAG1,PRKCE,PTEN,RALA,RASD2,RPS6KB2,SDHA,SDHB,SHC2,SNAI1,SOD2,SP1,TBL1Y,UQCRC2,UQCRFS1"
Xenobiotic Metabolism Signaling	3.69E-01		6.06E-01	"ABCB1,ABCC2,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAMK2D,CAT,CES4A,CHST1,CHST10,CHST13,CHST15,CHST4,CHST7,CYP2B6,CYP3A5,CYP3A7,EIF2AK3,EP300,ESD,GCLC,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS3ST4,MAP2K1,MAP2K4,MAP2K7,MAP3K10,MAP3K12,MAP3K9,MGST3,MRAS,NDST1,NFKB1,NOS2,PIK3C2B,PIK3R3,PPP2R1A,PRKCE,PTPA,RALA,RASD2,RBX1,SMOX,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT4A1,UGT1A9 (includes others)"
GP6 Signaling Pathway	3.72E-01	3.4	6.19E-01	"ADAM10,CALM1 (includes others),COL15A1,COL2A1,COL4A1,COL4A6,COL5A1,COL6A2,COL7A1,COL9A1,GSK3B,ITGA2B,LAMA1,LAMA4,LAMA5,LAMB2,LAMC1,LAMC3,LYN,PDPK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,PTK2,RAC1"
TEC Kinase Signaling	3.74E-01	-0.688247202	6.15E-01	"ACTC1,ACTG1,BLK,CDC42,FRK,GNA11,GNA12,GNAO1,GNAS,GNB5,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,LYN,MAP2K4,MRAS,NFKB1,PAK1,PIK3C2B,PIK3R3,PLCG1,PRKCE,PTK2,RAC1,RAC2,RHOBTB2,RHOT1,STAT5A,STAT5B"
Cysteine Biosynthesis III (mammalia)	3.82E-01	2.828427125	6.67E-01	"AHCY,AHCYL2,CTH,EEF1AKMT1,FTSJ1,MAT2B,PRMT1,PRMT5"
DNA Double-Strand Break Repair by Homologous Recombination	3.82E-01		6.67E-01	"ATRX,BRCA2,MRE11,NBN,POLA1,RAD50,RAD51,RPA1"
Retinoate Biosynthesis I	3.82E-01	2.645751311	6.67E-01	"AKR1B1,AKR1B10,ALDH1A3,DHRS4,RDH11,RDH13,RDH16,SDR16C5"
Estrogen-mediated S-phase Entry	3.95E-01	2.236067977	7.14E-01	"CCNA2,CCNE1,CDK1,CDKN1B,E2F2"
Histidine Degradation VI	3.95E-01		7.14E-01	"AMDHD1,Cyp2b13/Cyp2b9,CYP2B6,MICAL3,UROC1"
Leukotriene Biosynthesis	3.95E-01	0	7.14E-01	"DPEP1,DPEP3,GGT1,GSTM4,MGST3"
Role of JAK2 in Hormone-like Cytokine Signaling	3.95E-01		7.14E-01	"PTPN1,PTPN11,SOCS7,STAT5A,STAT5B"
ID1 Signaling Pathway	3.98E-01	-2.592475696	6.14E-01	"ACVR2B,APP,BCL2L1,BLK,BMP2,BRAF,CCNE1,CDC20,CDKN1B,CHRFAM7A,CHRNA10,CHRNA4,CHRNA6,CHRNA7,CHRNA9,CHRNB2,EGFR,EP300,ETS1,FGFR1,FGFR3,FRK,FZR1,GLI2,GSK3B,HIF1A,IGF1R,LYN,MRAS,NFKB1,PIK3C2B,PIK3R3,PLXNB1,PTEN,RALA,RAP1GAP,RASD2,SMAD1,SMAD4,SMAD9,TFAP2A,TGFBR1,TYMS"
Sumoylation Pathway	4.00E-01	-1.290994449	6.29E-01	"ARHGDIA,CDC42,EP300,ETS1,HDAC2,MAP2K4,NFKB1,PCNA,RAC1,RAC2,RAN,RFC2,RFC3,RHOBTB2,RHOT1,RPA1,SENP6,SIRT1,SMAD4,SP1,TDG,UBA2"
Death Receptor Signaling	4.06E-01	-0.774596669	6.40E-01	"ACIN1,ACTC1,ACTG1,CASP10,CASP2,CASP7,CYC1,MAP2K4,MAP2K7,NFKB1,PARP1,PARP3,SPTAN1,TBK1,TNKS,TNKS2"
Apoptosis Signaling	4.28E-01	1.279204298	6.32E-01	"ACIN1,AIFM1,BCL2L1,BIRC6,CAPN2,CAPN3,CAPN5,CASP10,CASP2,CASP7,CDK1,CYC1,ENDOG,MAP2K1,MAP2K4,MAP2K7,MRAS,NFKB1,PARP1,PLCG1,PRKCE,RALA,RASD2,SPTAN1"
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	4.28E-01	-0.816496581	6.32E-01	"ACTC1,ACTG1,ACTR2,ARF6,ARPC1B,ARPC3,ARPC4,CDC42,EZR,LYN,MYO5A,PAK1,PIK3R3,PLA2G6,PLCG1,PLD1,PRKCE,PTEN,PXN,RAB11A,RAC1,RAC2,RPS6KB2,VAMP3"
tRNA Charging	4.38E-01	1.885618083	6.43E-01	"AARS1,CARS1,CARS2,EPRS1,GARS1,HARS1,IARS2,LARS2,MARS1,NARS1,NARS2,RARS1,RARS2,SARS2,TARS1,VARS1,WARS1,YARS2"
Cardiomyocyte Differentiation via BMP Receptors	4.41E-01	0	7.00E-01	"BMP2,GATA4,MEF2C,MYH7,SMAD1,SMAD4,SMAD9"
Methionine Degradation I (to Homocysteine)	4.41E-01	2.645751311	7.00E-01	"AHCY,AHCYL2,EEF1AKMT1,FTSJ1,MAT2B,PRMT1,PRMT5"
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	4.41E-01	1.889822365	7.00E-01	"B3GAT3,CSGALNACT1,Sult1a1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,UGT1A9 (includes others)"
Dilated Cardiomyopathy Signaling Pathway	4.45E-01	-2.886751346	6.25E-01	"ABCC9,ACTC1,ACTG1,ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1G,CACNA2D4,CACNB2,CAMK2D,DMD,GNAS,GSK3B,GUCY1A1,GUCY1B1,KDM5A,LAMA4,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,PDE3A,PRKAG1,PRKCE,PTPN11,SCN5A,TNNC1,TNNC2,TTN"
Ephrin B Signaling	4.46E-01	-0.534522484	6.52E-01	"AXIN1,CDC42,EPHB1,GNA11,GNA12,GNAO1,GNAS,GNB5,ITSN2,MRAS,PAK1,PTK2,PXN,RAC1,RAC2"
Arginine Degradation I (Arginase Pathway)	4.55E-01		1.00E+00	"ALDH4A1,ARG2"
Arginine Degradation VI (Arginase 2 Pathway)	4.55E-01		1.00E+00	"ARG2,PYCR1"
Biotin-carboxyl Carrier Protein Assembly	4.55E-01		1.00E+00	"ACACA,HLCS"
Chondroitin and Dermatan Biosynthesis	4.55E-01		1.00E+00	"CSGALNACT1,CSGALNACT2"
Formaldehyde Oxidation II (Glutathione-dependent)	4.55E-01		1.00E+00	"ADH5,ESD"
GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	4.55E-01		1.00E+00	"GFUS,GMDS"
Inositol Pyrophosphates Biosynthesis	4.55E-01		1.00E+00	"IP6K2,PPIP5K1"
Methionine Salvage II (Mammalian)	4.55E-01		1.00E+00	"BHMT,MTR"
Palmitate Biosynthesis I (Animals)	4.55E-01		1.00E+00	"CBR4,FASN"
Phenylethylamine Degradation I	4.55E-01		1.00E+00	"ALDH2,ALDH3A2"
Proline Biosynthesis I	4.55E-01		1.00E+00	"ALDH18A1,PYCR1"
Spermine and Spermidine Degradation I	4.55E-01		1.00E+00	"PAOX,SMOX"
Sulfate Activation for Sulfonation	4.55E-01		1.00E+00	"PAPSS1,PAPSS2"
"Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate"	4.55E-01		1.00E+00	"GART,MTHFD1"
Trehalose Degradation II (Trehalase)	4.55E-01		1.00E+00	"HK1,TREH"
UDP-D-xylose and UDP-D-glucuronate Biosynthesis	4.55E-01		1.00E+00	"UGDH,UXS1"
β-alanine Degradation I	4.55E-01		1.00E+00	"ABAT,ALDH6A1"
NUR77 Signaling in T Lymphocytes	4.59E-01	-1.732050808	6.67E-01	"CABIN1,CALM1 (includes others),CHP1,EP300,HDAC2,HDAC7,MAP2K1,NR4A1,PCNA,PDK1,PRKCE,SIN3B"
Regulation of Cellular Mechanics by Calpain Protease	4.60E-01	-1.507556723	6.39E-01	"CAPN2,CAPN3,CAPN5,CCNA2,CCND2,CCNE1,CDK1,CDKN1B,CNGA3,CNGB3,EGFR,EZR,ITGA2B,ITGA6,ITGA8,ITGAV,ITGB1,ITGB2,MRAS,PTK2,PXN,RALA,RASD2"
Remodeling of Epithelial Adherens Junctions	4.60E-01	0.333333333	6.39E-01	"ACTC1,ACTG1,ACTR2,APC,ARF6,ARPC1B,ARPC3,ARPC4,CLIP1,HGS,IQGAP1,MAPRE3,NME1,RAB7A,RALA,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2A,TUBB2B,TUBB4A"
SNARE Signaling Pathway	4.68E-01	-1.150792911	6.27E-01	"ADCY1,ADCY8,CACNA1B,Cacnb1,CACNB2,CALM1 (includes others),CAMK2D,DNAJC5,GUCY1A1,GUCY1B1,HSPA8,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NAPA,NAPG,NSF,PRKAG1,RAB11A,RAB6A,RAB7A,RIMS1,SNAP91,STX1B,STXBP1,SYT10,SYT14,SYT2,SYT3,UNC13A,VAMP3"
2-oxobutanoate Degradation I	4.91E-01	2	8.00E-01	"DLD,MCEE,PCCA,PCCB"
GDP-mannose Biosynthesis	4.91E-01	1	8.00E-01	"GMPPA,GMPPB,GPI,PMM1"
Glucose and Glucose-1-phosphate Degradation	4.91E-01	1	8.00E-01	"HK1,PGM1,PGM2,RGN"
Glycine Cleavage Complex	4.91E-01	2	8.00E-01	"AMT,DLD,GCSH,GLDC"
Histidine Degradation III	4.91E-01	2	8.00E-01	"AMDHD1,FTCD,MTHFD1,UROC1"
Leucine Degradation I	4.91E-01	2	8.00E-01	"ACADM,IVD,MCCC1,MCCC2"
Phosphatidylethanolamine Biosynthesis II	4.91E-01	-1	8.00E-01	"CEPT1,CHKA,ETNK2,PCYT2"
Primary Immunodeficiency Signaling	4.91E-01		8.00E-01	"ADA,DCLRE1C,PTPRC,UNG"
Purine Ribonucleosides Degradation to Ribose-1-phosphate	4.91E-01		8.00E-01	"ADA,ADA2,ADARB2,PGM2"
Sucrose Degradation V (Mammalian)	4.91E-01	2	8.00E-01	"ALDOA,ALDOC,GALM,TPI1"
Nucleotide Excision Repair Pathway	4.93E-01		6.67E-01	"CCNH,ERCC2,ERCC6,GTF2H2,GTF2H3,GTF2H4,POLR2B,POLR2D,POLR2H,POLR2I,POLR2J,POLR2L,RPA1,XPC"
Oxytocin In Spinal Neurons Signaling Pathway	4.93E-01	-0.534522484	6.67E-01	"ABCC9,CTH,GAD1,GNA11,GUCY1A1,GUCY1B1,GUCY2C,GUCY2F,Gucy2g,NOS1,NPR1,OXTR,PLCB3,PRKG1"
Polyamine Regulation in Colon Cancer	4.93E-01	0	6.67E-01	"APC,BRAF,CSNK2B,GSK3B,MAP2K1,MAP2K4,MAP2K7,MLST8,ODC1,RPTOR,SMOX,SMS,SRM,STIM1"
Spliceosomal Cycle	5.08E-01	2.98240454	6.55E-01	"BCAS2,CTNNBL1,DDX23,DDX39B,DHX8,EIF4A3,HSPA8,ISY1-RAB43,PLRG1,RBM8A,SF3A1,SF3A2,SF3A3,SF3B1,SF3B2,SF3B3,SNIP1,SNRNP200,U2AF1/U2AF1L5"
