© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.brown
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.brown
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446106

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.brown
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
INPP5K	phosphatase	 	2	 	 	0.905	2.02E-03	4.76E-02	Akt,AKT1,INPP5K,Mapk,MTOR,PPARA	A2M,ABCG5,ACAA2,ACACA,ACADS,ACADVL,Acan,ACAT2,Acot5,ACOX1,ADA,ADAM10,ADD1,AKR1B1,AKR1B10,ALDH2,ALDH3A2,ALG9,APEX1,APP,ARHGDIA,ASL,ATP5F1A,ATP5F1B,ATP5PB,ATP6V1E1,AVIL,BAAT,BRCA1,CCNA2,CCNE1,CDK1,CDKN1B,CHKA,CLPTM1,COL4A1,COPS6,CPD,CPT1A,CPT2,CSAD,CTH,CYP27A1,DCTN1,DMD,ECH1,ENDOG,ENO1,EP300,EPRS1,ETFA,ETHE1,EZH2,EZR,FDPS,FGFR3,FSTL1,GATA2,GATA3,GCLC,GCLM,GCSH,GLI2,GNPTAB,GOT2,GSTK1,GSTM3,HADH,HADHA,HADHB,HMGCS1,HNRNPL,HSD17B4,HSP90B1,HSPG2,IQSEC2,IRF8,ISLR2,ITGB1,KCNA5,KCND2,KIRREL1,KYAT1,LAMB2,LHCGR,LMF2,MDH1,MDH2,MFN2,MGST3,MPG,MSI1,MTTP,Mug1/Mug2,MYH10,MYH11,MYL1,NCAM1,NCF2,NDUFB8,NDUFV1,Nedd4,NFKB1,NOS1,NOTCH1,NPC1,NR1I2,PBLD,PC,PCDH1,PDGFRB,PDX1,PLG,PLIN2,PLIN4,PPA1,PPIB,PRDX6,PRKAR1A,PRKN,PROM1,PTEN,PTPRF,PTPRS,PYGB,RAD51,RETSAT,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,RRM2,SCARB1,SCP2,SDHB,SEMA6D,SIRT5,SIRT6,SLC1A2,SLC22A5,SLC2A1,SLC6A15,SLC6A2,SLC7A5,SLC8A1,SLC8A2,SMURF2,SNAI1,SND1,SOD2,SORD,SOX2,SREBF1,SRM,SRP14,STT3A,STT3B,TALDO1,TDG,TH,TK1,TMCC1,TMTC2,TMX3,TNC,TPPP,TUSC3,TXNL1,TYMS,UCHL5,UQCRC2,VCP,WTAP,YWHAB	176 (6)	5	CPT1B	GABA	 	Ins1	 	 	 	 	 	
HLA-A	other	 	3	Inhibited	 	-2.058	2.04E-03	7.90E-03	DLG4,HLA-A,MEF2,MEF2A,MEF2B,MEF2C,MEF2D	ARHGAP20,ATP2A1,BLK,CCNE1,CDC6,CDT1,CKM,COL2A1,GATA2,GATA3,GATA4,GCLC,GCLM,KCNA5,KCND2,MCM3,MCM5,MCM6,MEF2C,MYH11,MYOT,NOS2,NR4A1,PCNA,PHKA1,PKNOX2,POSTN,PTEN,SCN5A,SLC7A11,SLC8A1,SOD2,SRPK3,TTN	34 (7)	7	CEBPB	CLUH,HNF4A,MYC,MYCN	 	MEF2,MEF2D	 	 	 	 	 	
BTC	growth factor	 	2	Activated	 	2.933	2.07E-03	4.97E-02	Akt,AKT1,BTC,EGFR,ERBB2,ERBB3,ERBB4,ERK1/2,Mapk,MAPK14,MMP9,PI3K (complex)	A2M,ABCC4,ABCG2,ACACA,Acan,Actn3,ACY1,ADA,ADD1,ADIPOR1,AKR1B10,ALDOC,ALG9,ALPL,APP,ATAD3A,ATP1A3,ATP5F1A,ATP6V1E1,B4GALT3,BACE1,BHMT,BRCA1,BZW2,CAD,CADM1,CAPN2,CARMIL1,CAT,CCN1,CCNA2,CCNE1,CCT5,CDC16,CDC20,CDC37,CDC6,CHD4,CHD7,CHDH,Chil3/Chil4,CHKA,CLCN7,CLPTM1,CNTN3,COL2A1,COL4A1,COMMD3-BMI1,COPS6,CPT1A,CRYAB,CSE1L,DDAH1,E2F2,EHF,EIF2AK3,ELF2,ENO1,EP300,EPHB1,EXOSC5,EZH2,EZR,FASN,FDPS,FEN1,FLI1,FSTL1,GART,GATA2,GATA3,GCLC,GCLM,GCSH,GINS1,GLI2,GLS,GOT2,GRN,GSTK1,GSTM5,HAND2,HDC,HEXB,HIF1A,HIRA,HK1,HNRNPH1,HNRNPL,HOXA7,HPGD,HSP90B1,HSPG2,IGBP1,IVL,IVNS1ABP,JAG2,KCNA5,KDR,KIF1A,KIRREL1,KPNB1,KRT17,LAMA4,LAMB2,LHCGR,LIG1,LIN28B,LMF2,LRP6,MAP2K4,MAP3K10,MAPK8IP1,MCM10,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,MDH1,MEF2C,MFN2,MLXIP,MSI1,MTHFD1,MTHFR,MYH10,MYL1,MYL9,NCF2,NDUFB8,NDUFV1,Nedd4,NFKB1,NOS1,NOTCH1,NPTX2,NSF,NSUN2,NUDC,NUP210,ODC1,ORC1,P4HA2,PA2G4,PAICS,PCDH1,PDCD4,PDGFRB,PDK1,PDPK1,PDX1,PGK1,PLG,PLK1,POLA1,POLA2,POLD1,POLD2,POLD3,POLE2,POLR2A,POLR2D,POLR2E,POLR2L,POLR3A,POLR3B,POLR3E,POSTN,PPIA,PRDM16,PRKAR1A,PROM1,PSMB10,PSMD8,PTEN,PTPN1,PTPRF,PTPRS,RANBP1,RBBP7,RBL2,RFC2,RFC3,RHOC,RNF41,RPA1,RPL23,RPS6,RRM1,RRM2,SCARB1,SDHB,SEMA6D,SHMT1,SIRT6,SLC1A2,SLC22A5,SLC25A32,SLC2A1,SLC6A15,SLC6A2,SLC7A11,SLC7A5,SMN1/SMN2,SMTN,SMURF2,SNAI1,SPARCL1,SPRING1,SREBF1,SRP14,SRSF1,STAG2,STT3A,TAGLN,TBP,TBXAS1,TGM1,TH,TIMM9,TK1,TLN1,TNC,TNN,TP53RK,TRPA1,TUBA1A,TUBA4A,TUBB4A,TUBG1,TUSC3,TYMS,UBA1,UQCRC2,UTRN,VCP,WIF1,WNT4,WNT5B,WTAP,XPR1,XRCC5,XRCC6,XRN2	246 (12)	12	LATS1,LATS2,Lh	OGT	 	CCL20	 	 	 	 	 	
CEBPG	transcription regulator	 	2	Inhibited	 	-5.774	2.07E-03	2.01E-02	CEBPB,CEBPD,CEBPG	ABCB1,AKR1B10,APP,ARL6,ATAD2,AURKB,BHMT,BRCA1,CCNA2,CCNE1,CDC20,CDC6,CDK1,CDKN1B,CDO1,CDT1,CHEK1,CIT,CPT1A,CSE1L,CTPS1,CYP24A1,DCTPP1,DDB2,DDX5,DEK,DHX9,DNMT1,DUT,EIF2S1,ESPL1,EXOSC8,EZH2,FKBP6,GINS1,GSK3B,GSPT1,HDC,HIF1A,HSD17B4,IDH3B,IVL,KDM5A,LAMC1,LGMN,LHCGR,LIG1,MCM3,MCM4,MCM5,MCM6,MCM7,MELK,MRE11,MSH2,NASP,NCAPD2,NOP56,NOS2,NUDT21,ODC1,OXTR,PA2G4,PAICS,PAX3,PCK1,PLG,PLK1,POLA2,POLD1,POLD2,PRDM1,PRDX4,PRMT1,PSIP1,PSMA3,PSMA6,RACGAP1,RAN,RANBP1,RBBP7,RFC2,RFC3,RORA,RPA1,RRM2,SEC11A,SHMT1,SLC2A1,SLC5A12,SLC5A8,SMC1A,SMC3,SMC4,SOD2,SQOR,SREBF1,SRSF2,SSRP1,TK1,TRIB3,TRIP13,TUBG1,UBA2,UBR2,UBR7,XRCC6,ZW10	108 (3)	2	bardoxolone,long chain fatty acid	 	 	 	CEBPB	 	 	 	 	
Ggtase I	complex	 	2	 	 	1.852	2.16E-03	8.70E-03	Ggtase I,LATS1,STK3,STK4,YAP1	ACTG1,ALDH1A3,ALPL,AURKB,CCN1,CCNA2,CDC20,CDC6,CDKN1B,Chil3/Chil4,CIT,CYP24A1,DDAH1,DICER1,DOCK9,EGFR,ENDOU,FLNA,FSHR,GATA3,GINS1,GPT,IGSF9B,MCM3,MYL9,NOS2,NR5A1,P4HA1,PLK1,PTEN,RANBP1,RRM1,RRM2,SNAI1,SORBS1,SULT1E1,TAGLN,TGFBR1,TK1,TP63,TYMS,UGP2	42 (5)	5	Insulin	 	 	YAP1	LATS1,STK3	 	 	 	 	
CDC34	enzyme	 	2	 	 	0.434	2.17E-03	3.76E-02	CDC34,CDKN1B,CTNNB1,NFKBIA	A2M,ABCB1,ACACA,ACADL,ACADS,ACADVL,ACAT2,ALDH1A3,ANAPC1,ANKRD49,APC,ARL10,ATP5PO,ATP6V1B1,AURKB,B3GALT5,BCCIP,CACNA1G,CAT,CCNA2,CCNC,CCNE1,CCT6A,CDC6,CDH11,CDX1,CKS1B,CLPB,COL4A1,COMMD3-BMI1,COPS5,CRYAB,CSK,CTSF,CYC1,EGFR,EYA2,FASN,FEN1,FGF20,GAPDH,GATA2,GATA3,GATD3A/GATD3B,GLI2,GLUL,GPX1,GPX4,GRIA4,GRIN1,GRN,GSTM5,HADHA,HHEX,HMGCS1,ILF3,IPO9,IRF8,ITGAV,ITGB1,JRK,KDR,KRT8,LAMA5,LGR5,LMX1B,MPDU1,MRRF,NAGLU,NCAM1,NDUFA10,NDUFB8,NDUFS1,NDUFS2,NDUFV1,NOS2,NR4A1,NR5A2,ODAD2,OSBPL1A,PARD3,PAX1,PAX3,PAX7,PAX8,PCDH15,PCK1,PCNA,PDHA1,PES1,PGK1,PGM1,PLIN2,POLR1C,POLR2C,PPT2,PRDM1,PTCH1,PTEN,RPL8,RPS18,RPS2,RPSA,RRM1,SDHA,SHMT1,SLC1A2,SLC32A1,SMS,SNAI1,SOD2,SORL1,SOX2,SPTBN1,SRPK1,SRSF1,TAT,TCF7L1,TEKT1,TENM4,TK1,TLR3,TNC,TP63,UBA1,UBE3A,USP10,USP9X,WIF1,WNT4,WNT9A,XRCC5,XRCC6	133 (4)	3	1,2-dithiol-3-thione,MYC,NFE2L2	GABA	 	 	 	 	 	 	 	
FUT4	enzyme	 	2	 	 	-1.994	2.17E-03	3.93E-02	EGFR,ERK1/2,FUT4,Gsk3,MAPKAPK2,P38 MAPK,PI3K (complex)	ABCC4,ABCG2,Acan,Actn3,ACY1,ADIPOR1,AKR1B10,ALPL,ANGPT1,ANK1,ARG2,ATAD3A,ATP1A3,BACE1,BHMT,BRCA1,BZW2,CAD,CAPN2,CAT,CCNA2,CCNE1,CCT5,CDK1,CDKN1B,CHAT,Chil3/Chil4,CHKA,COL2A1,CRYAB,DDB2,E2F2,EGFR,EIF2AK3,ENO1,EXOSC5,EZR,FASN,FLI1,FLNA,GATA3,GCLC,GCLM,GDI1,GLI2,GOLGA2,GRN,GSTM5,HDC,HIRA,HK1,HNRNPH1,HOXA7,HPGD,HSP90B1,IGBP1,ITGAV,ITGB1,IVL,IVNS1ABP,KDELR3,KDR,KPNB1,KRT17,LAMA4,LHCGR,MAP2K4,MAP3K10,MAPK8IP1,MEF2C,MSH2,MTHFD1,MTHFR,MYH11,NDUFB8,Nedd4,NFKB1,NPR1,NR4A1,NSF,NSUN2,NUDC,ODC1,PA2G4,PARP1,PBX1,PCK1,PDK1,PDX1,PLK1,PPIA,PRDM1,PRKAR1A,PROM1,PSMB10,PSMB6,PTEN,RAB7A,RAD51,RANBP1,RBBP7,RHOC,RPL23,RPS6,RYR1,SDHB,SEMA6D,SLC25A32,SLC2A1,SLC6A2,SLC7A11,SLC8A1,SMN1/SMN2,SNAI1,SOX2,SPRING1,SREBF1,SRSF1,STAT5A,TBP,TBXAS1,TH,TIMM9,TLR3,TNC,TP63,TUBA4A,TUBG1,UBA1,UQCRC2,VLDLR,WNT4,XRN2	133 (7)	7	ELK1,ZNF207	TERT	 	 	CASP3	 	 	 	 	
GTF2B	transcription regulator	0.012	3	 	 	-1.321	2.20E-03	2.41E-02	calcitriol,GTF2B,Rxr,RXRA,RXRB,RXRG,VDR,VitaminD3-VDR-RXR	ABCB1,ACAA2,ACAT2,ACE,ADAM10,AKR1B1,ALDH4A1,ALPI,ALPL,APC,APP,ARG2,ATIC,ATP1A3,BAAT,BRCA1,CCDC88C,CCN1,CCNC,CCNE1,CD109,CDC6,CDK1,CDKN1B,CKM,CLIP1,CLOCK,COL4A1,CPOX,CPT1A,CPT2,CRYAB,CUBN,CYP24A1,CYP3A5,DDAH1,ECH1,ECT2,EFL1,EGFR,EHF,ESPL1,ETFB,EXOSC8,FDPS,FECH,FSTL1,GAPDH,GARS1,GATA3,GCLC,GLUD1,GPT,GPX1,GPX4,GUF1,HAGH,HIF1A,HPGD,HSD17B2,HSPD1,IGF1R,IQGAP1,ISOC2,IVL,KCNH1,LHCGR,LIG1,LRPPRC,MAGI1,MCM3,MCM4,MCM5,MCM7,MELK,MID1IP1,MYT1,NAV2,NDUFV2,NFKB1,NOS2,NPHS1,NR5A2,NUP37,NUP43,NUP93,OPA1,PCK1,PCNA,PDE4D,PDHA1,PDX1,PGAM5,PLD1,PLIN2,PNPT1,POLE2,PPP1CA,PTCD3,PTEN,PTPRF,PYCR1,RAB1B,RACGAP1,RAD51,RAPGEF1,RET,RFC3,RLBP1,RNF144A,RRM2,SERPINB9,SERPINC1,SLC25A10,SLC25A36,SLC34A2,SLC6A8,SLC8A1,SMC2,SORBS1,SQOR,TH,TK1,TLR3,TP63,TPH2,TRIT1,UMPS,WSB1	129 (8)	8	MYC	 	 	VitaminD3-VDR-RXR	 	 	 	 	 	
KISS1	other	 	2	 	 	1.208	2.21E-03	3.36E-02	Akt,AKT1,EGFR,KISS1,KISS1R,MAPK1,MAPK3,MMP9,MTOR,P38 MAPK,Pkc(s),PLCB1	A2M,ABCB1,ABCG2,ACACA,ACADL,Acan,ACE,Actn3,ACY1,ADD1,AKR1B1,AKR1B10,ALG9,ANGPT1,ANK1,ANPEP,ARG2,ARSB,ATAD3A,ATP2A1,ATP5F1A,ATP5PB,ATP6V1E1,AVIL,B4GALT1,BRCA1,BZW2,CAD,CAPN2,CARMIL1,CCN1,CCNA2,CCT5,CDC6,CDK19,CHAT,Chil3/Chil4,CHKA,CHST7,CLCN7,CLPTM1,COL4A1,COPS6,CPD,CPT1A,CRYAB,CS,CSGALNACT2,CTNNA2,DCTN1,DDAH1,DDB2,DNMT1,E2F2,ENO1,EP300,EPHB1,EPRS1,ETFA,EXOSC5,EZH2,EZR,FDPS,FGFR3,FLNA,FSTL1,GAPDH,GATA2,GCLC,GCLM,GCSH,GDI1,GLI2,GLS,GNPTAB,GOLGA2,GOT2,GRAMD1B,GRN,GSTK1,GSTM5,HDC,HIRA,HNRNPH1,HNRNPL,HPGD,HSPG2,IGBP1,IGF1R,IQSEC2,IRF8,ISLR2,ITGAV,IVNS1ABP,JAG2,KCNA5,KCND2,KDELR3,KIF1A,KIRREL1,KPNB1,KRT8,LAMA1,LAMB2,LHCGR,LIG1,LMF2,MAST3,MDH2,MFN2,MSH2,MSI1,MTHFD1,MTHFR,Mug1/Mug2,MYH10,MYH11,MYL1,NCAM1,NDUFB8,NDUFV1,Nedd4,NOS1,NOX5,NPC1,NPR1,NPTX2,NR1D1,NSF,NSUN2,NUDC,NUP188,ODC1,ORC1,OVOL1,PA2G4,PAQR6,PBX1,PCDH1,PDGFRB,PDK1,PDX1,PLD1,PLK1,PLSCR1,POSTN,PPIA,PPIB,PPT2,PRDM1,PRDM16,PSMB6,PTPRF,PTPRN,PTPRS,PYGB,QKI,RAB7A,RANBP1,RBBP7,RET,RPL12,RPL23,RPL32,RPS11,RPS18,RPS6,RRM2,RYR1,SAMHD1,SCARB1,SDHB,SLC22A5,SLC25A32,SLC6A15,SLC6A2,SLC6A4,SLC6A9,SLC7A11,SLC7A5,SLC8A1,SLC8A2,SMARCC1,SMURF2,SND1,SOD2,SPRING1,SRP14,SRSF1,STT3A,STT3B,SUN2,TAGLN,TBP,TBXAS1,TGM1,TH,TIMM9,TK1,TLR3,TMCC1,TMX3,TNC,TP63,TPPP,TTC27,TUBA4A,TUBG1,TUSC3,TXNL1,TYMS,UBA1,UQCRC2,UTP18,VCP,VLDLR,WNT4,WTAP,XPR1,XRCC5,XRCC6,XRN2	222 (12)	11	ESR2,letrozole,TFAP2B,TXNIP	sirolimus,YY1	 	EGR1,Lh,NFE2L1	 	 	 	 	 	
GS-444217	chemical drug	 	2	Inhibited	 	-5.953	2.21E-03	2.32E-02	CEBPB,GS-444217,MAP3K5	ABCB1,ACE,AKR1B10,APP,ARL6,ATAD2,AURKB,BHMT,BRCA1,CCNA2,CCNB2,CCNE1,CDC20,CDC6,CDK1,CDO1,CDT1,CHEK1,CIT,CPT1A,CSE1L,CTPS1,CYP24A1,DCTPP1,DDB2,DDX5,DEK,DHX9,DNMT1,DUT,EIF2S1,ESPL1,EXOSC8,EZH2,FKBP6,GINS1,GSK3B,GSPT1,HDC,HSD17B4,IDH3B,IVL,KDM5A,LAMC1,LGMN,LHCGR,LIG1,MCM3,MCM4,MCM5,MCM6,MCM7,MELK,MRE11,MSH2,NASP,NCAPD2,NOP56,NOS2,NUDT21,ODC1,OXTR,PA2G4,PAICS,PCK1,PLG,PLK1,POLA2,POLD1,POLD2,PRDM1,PRDX4,PRMT1,PSIP1,PSMA3,PSMA6,RACGAP1,RAN,RANBP1,RBBP7,RFC2,RFC3,RORA,RPA1,RRM2,SEC11A,SHMT1,SLC2A1,SMC1A,SMC3,SMC4,SOD2,SQOR,SREBF1,SRSF2,SSRP1,TK1,TRIB3,TRIP13,TUBG1,UBA2,UBR2,UBR7,XRCC6,ZW10	105 (3)	2	 	 	 	 	CEBPB,MAP3K5	 	 	 	 	
SCIN	other	 	2	 	 	-0.273	2.23E-03	4.44E-02	FOS,JUN,MAPK3,MAPK8,MAPK9,SCIN	A2M,ABCB1,ABCG5,ACE,ACTG1,ADARB1,ANXA4,APEX1,APOD,APP,ARF1,ASL,B4GALT1,BAAT,CAT,CCN1,CCNA2,CCNE1,CDH11,CDT1,CHERP,CHST4,CPSF1,CTH,CTSL,CYP24A1,CYP27A1,DICER1,DMD,DNMT1,DOCK9,DROSHA,EGFR,EIF4A1,ENO1,ETS1,EZR,FASN,FEZ2,FGL2,FSTL1,GAPDH,GPT,GSK3B,HDAC6,HDC,HIF1A,HMGCS1,HPGD,HSP90B1,IGF1R,ITGAV,ITGB1,IVL,KDR,KRT8,LAMA1,LGR5,LSM5,LUC7L3,MCM5,MSH2,MTHFR,MTTP,NAE1,NIPSNAP1,NOS2,NPTX2,NR4A1,NUBP1,ODC1,OXTR,PDCD4,PDK1,PGAM2,PLIN2,PPP2R2A,PRDM1,PSMA2,PSMA7,PTCH1,PTEN,PTPRN,RBBP7,RET,RPL39,RPL9,RPLP0,RPS18,RPS24,RPS6,RPS7,RPS9,RXRA,SESN2,SF3B3,SIRT6,SLC6A6,SLC8A1,SNAI1,SNRNP70,Snrpc,SNRPN,SOX2,SREBF1,SRP19,SRSF2,TARBP2,TBCA,TGFBI,TH,TK1,TLR3,TNC,TRAPPC3,TRHR,VAMP7,WNT4,WNT9A,XPO5,XYLT1	121 (6)	5	 	 	 	 	 	 	 	 	 	
Histone h2a	group	 	2	Activated	 	2.065	2.24E-03	2.33E-02	AURKB,FSH,H2AB3 (includes others),H2AX,H2AZ1,Histone h2a,MACROH2A1,NSD1,SETD2	ACADL,ALDH1A3,ANGPT1,ANGPTL6,ANK1,APP,ARPC4,ATP5F1A,ATP5F1C,AURKB,BLK,CAPZA1,CCN1,CCNA2,CDK7,CDKN1B,CENPI,CPE,DDB2,DHRS2,EGFR,ETS1,EZR,FASN,FSHR,GATA4,GSK3B,HHEX,HIF1A,HIP1R,ILK,ING1,KATNB1,LAMA1,LAMA4,LHCGR,LIN28B,LIPH,LZTR1,MCM3,MEF2C,MMEL1,NDUFB8,NOS2,NR4A1,NR5A1,PARP1,PCNA,PLG,PLK1,POLR2A,POLRMT,PPA1,PRKAR1A,PSIP1,PTEN,QKI,RBPJ,RFC3,RPL39,RPS6,SCARB1,SDHB,SERPINB9,SLC7A11,SMAD1,SMARCA4,SMARCD1,SOX2,SRD5A1,STIP1,TBX3,TGFBR1,TLN1,TUBA1A,UQCRC2	76 (9)	9	E2F1,GABPB1,USP29	BARD1,Huwe1,KDM2B,RB1,TP53	 	AURKB	 	 	 	 	 	
NRIP1	transcription regulator	 	1	Inhibited	 	-2.668	2.31E-03	9.30E-03	NRIP1	ACAA2,ACACA,ACO2,CCNB2,CCNE1,CDC6,CDK1,CPT2,CYP4B1,FASN,GYS2,HADHB,IDH3A,OPLAH,SDHB,SLC16A10,TK1	17 (1)	1	 	 	 	Ahr-aryl hydrocarbon-Arnt	CPT1B	 	 	 	 	
KT109	chemical reagent	 	2	 	 	-1.460	2.35E-03	1.20E-02	KT109,LIPE,PNPLA2	ACAA2,ACADL,ACADS,ACADVL,ACO2,ACOX1,CPT1A,CPT2,CS,EP300,FH,GSTK1,MTTP,NCOA2,PC,PCK1,PLIN2,RXRA,SCARB1,SCARB2,SLC2A1,SREBF1,SUCLG2	23 (3)	2	 	 	 	 	PNPLA2	 	 	 	 	
KT172	chemical reagent	 	2	 	 	-1.460	2.35E-03	1.20E-02	KT172,LIPE,PNPLA2	ACAA2,ACADL,ACADS,ACADVL,ACO2,ACOX1,CPT1A,CPT2,CS,EP300,FH,GSTK1,MTTP,NCOA2,PC,PCK1,PLIN2,RXRA,SCARB1,SCARB2,SLC2A1,SREBF1,SUCLG2	23 (3)	2	 	 	 	 	PNPLA2	 	 	 	 	
MEF2D	transcription regulator	 	2	 	 	0.535	2.36E-03	3.16E-02	Akt,FN1,GATA4,MEF2D,ZEB1	A2M,ABCA3,ABCG5,ACACA,ACE,ACTR2,ALG9,ANGPT4,APP,ARRDC2,ATP5F1A,BLK,BRCA1,CANX,CAPN2,CCN1,CCNE1,CDC6,CDK1,CDT1,CLPTM1,COMMD3-BMI1,COPS6,CPD,CPT1A,DHCR24,DOCK9,EIF4B,ESPL1,ESPN,EZH2,FLNA,FSHR,G3BP2,GATA2,GATA3,GCLC,GCLM,GDI2,GLI2,GNPTAB,GPI,GSTK1,HIF1A,HSPG2,IGF1R,IRF8,ITGAV,ITGB1,KCNA5,KIRREL1,KRT14,KRT17,LAMB2,LHX5,LMF2,MCM3,MCM5,MCM6,MEF2C,MFN2,MPG,MSI1,MYL1,NDUFB8,NDUFV1,Nedd4,NOS1,NOTCH1,NPC1,NR4A1,NR5A1,NR5A2,OVOL1,PCDH1,PCK1,PCNA,PDHA1,PDX1,PGBD5,PHKA1,PLG,PLIN4,POSTN,PRDM1,PRDM16,PREB,PRKAR1A,PTEN,PTPRF,PTPRS,RAD51,RASSF1,RBL2,RRM2,SCARB1,SCN5A,SDCBP,SDHB,SEMA6D,SGPL1,SLC1A2,SLC22A5,SLC25A29,SLC6A15,SLC7A11,SLC7A5,SMARCA4,SMURF2,SOD2,SPRR3,SRD5A1,STT3A,STT3B,TGFBI,TLN1,TMX3,TNC,TTN,TUSC3,TYMS,UBE2H,UQCRC2,UTRN,VPS4A,WTAP	126 (5)	5	HLA-A,valproic acid	mir-122,miR-17-5p (and other miRNAs w/seed AAAGUGC),TP53	 	Gsta4,NFE2L2,NR4A1,SOST	CCND1	 	 	 	 	
E64	chemical - endogenous non-mammalian	 	2	 	 	1.457	2.37E-03	2.01E-02	BCL2,CAPN2,CASP3,CTSB,E64,IGF1R,IRS1,MTORC1	ABCC1,ABCC4,ACACA,ACADS,Acan,AP2A1,APP,ATP5F1A,ATP5F1B,ATP5PD,ATP5PO,CAPN2,CCNC,CCNE1,CCNG1,CD109,CDK1,CKM,COL2A1,COL4A1,CPT2,DLAT,EIF2AK3,FDPS,GCLC,HADHA,ITGB1,KDR,LHCGR,MFN2,NDUFA9,NDUFB9,NDUFV2,Nedd4,NR4A1,ODC1,PCK1,PECR,PPP2R1A,PRDM1,PRDM16,PRKN,PROM1,PTEN,RAD51,RBL2,RRM2,SCP2,SFMBT2,SLC2A1,SNAP91,TAGLN,TGFBI,TPO,UQCRC2,XRCC5,XRCC6	57 (8)	8	 	 	 	 	CASP3	 	 	 	 	
SQ 29548	chemical reagent	 	2	Inhibited	 	-4.662	2.38E-03	2.64E-02	AMPK,CASP3,CTTN,EGFR,PRKAA,SQ 29548,WWTR1,YAP1	AACS,ABCG2,ACACA,ACE,ACO2,ACOX1,ACTG1,Actn3,ACY1,ATAD3A,AURKB,BZW2,CAD,CAPN2,CAT,CCT5,CDC20,CDC6,CDK1,CDKN1B,Chil3/Chil4,CHKA,CIT,CKM,CPT1A,CRYAB,DDAH1,DICER1,DOCK9,E2F2,EGFR,ENDOU,EXOSC5,FLNA,FSHR,GINS1,GOT2,GRN,GSTK1,HDC,HIF1A,HIRA,HNRNPH1,HOXA7,HSP90B1,IDH3A,IGBP1,IVNS1ABP,KPNB1,KRT17,LAMA4,LPIN1,MCM3,MTHFD1,MTHFR,MYL9,NCF2,NDUFB8,NOTCH1,NSF,NSUN2,NUDC,ODC1,P4HA1,PA2G4,PAX3,PBX1,PCK1,PCNA,PDHB,PDK1,POSTN,PPIA,PRKAR1A,PROM1,PSMB6,RAD51,RANBP1,RBBP7,SDHA,SDHB,SLC25A32,SLC2A1,SLC6A8,SLC7A11,SNAI1,SORBS1,SPRING1,SREBF1,SRSF1,SULT1E1,TAGLN,TBXAS1,TGFBR1,TIMM9,TNC,TP63,TUBA4A,TUBG1,UBA1,UGP2,UQCRC2,WNT4,XPC,XRN2,YBX1	106 (8)	8	 	 	 	CASP3,WWTR1	CCNB1,YAP1	 	 	 	 	
PPP2R5A	phosphatase	 	2	 	 	1.905	2.39E-03	1.18E-02	BCL2,EIF4E,LIPE,MAP3K3,PPP2R5A	ABCC1,ACADL,Acan,ACOX1,BIRC6,CAPZB,CCNC,CCNE1,CCNG1,CDK1,CDKN1B,CDT1,CHMP1A,CKM,COL2A1,DDX56,DLAT,DPYD,EP300,FASN,GCLC,GPS1,GPX2,HIF1A,ILF2,ITGB1,KLF13,LSM1,LSM4,LSM5,LSM7,NCOA2,NLGN1,NOS2,ODC1,PA2G4,PC,PCK1,PCNA,PHB,PLIN2,PNKP,PRDM1,PSME3,PTEN,RBL2,RXRA,SCARB1,SCARB2,SNAP91,SREBF1,STK25,SVIL,UBE4A	54 (5)	4	PTEN	 	 	 	MYC	 	 	 	 	
