Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Calcium Signaling	1.34E+00	-1.961161351	4.83E-01	"ACTC1,ATP2A1,ATP2C1,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CALM1 (includes others),CAMK2D,CAMKK1,CHRNA7,CHRNA9,CHRNB2,GRIA2,GRIA3,GRIA4,GRIK1,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,HDAC2,HDAC7,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,RAP1A,TNNT3,TPM4,TRPC4,TRPC5"
Protein Ubiquitination Pathway	1.43E+00		4.70E-01	"ANAPC1,ANAPC2,BIRC6,CRYAB,DNAJB9,DNAJC1,DNAJC13,DNAJC19,DNAJC2,DNAJC21,DNAJC3,FBXW7,MED20,PAN2,PSMA1,PSMA2,PSMA4,PSMA5,PSMA6,PSMA7,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD9,RBX1,RPS27A,SACS,SKP1,THOP1,TRAP1,UBA1,UBA52,UBE2D2,UBE2E3,UBE2G2,UBE2H,UBE2I,UBE2J2,UBE2Q2,UBE2R2,UBE2W,UBE4A,UCHL3,UCHL5,USO1,USP10,USP30,USP39,USP43,USP5,USP7,USP9X"
BAG2 Signaling Pathway	1.45E+00	0	5.33E-01	"CHRNA7,PSMA1,PSMA2,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD9,PSME3,PSME4"
Dilated Cardiomyopathy Signaling Pathway	1.45E+00	-3.411211462	5.18E-01	"ACTC1,ACTG1,ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CAMK2D,DMD,GSK3B,GUCY1A1,LAMA4,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,SCN5A,TNNT3"
Circadian Rhythm Signaling	1.49E+00		4.81E-01	"ADCY1,ADCY8,BLK,CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CAMK2D,CSNK1D,CTH,GAD1,GNA11,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GSK3B,GUCY1A1,GUCY2C,Gucy2d,GUCY2D,Gucy2g,HLF,MAP2K1,MAP2K6,MLST8,MRAS,NOS1,NPR1,NPR2,NR1D1,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAB2,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PRKG1,RACK1,RAP1A,RASD2,RORA,SIRT1"
Nucleotide Excision Repair Pathway	1.55E+00		6.19E-01	"CCNH,ERCC2,ERCC6,GTF2H2,GTF2H3,GTF2H4,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,XPA"
Phagosome Maturation	1.56E+00		5.16E-01	"ATP6AP2,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,ATP6V1H,CANX,CTSA,CTSC,CTSD,CTSV,DYNC1H1,DYNLRB1,LPO,M6PR,NAPA,NAPG,NOS1,NSF,PRDX6,TPO,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1"
Neurovascular Coupling Signaling Pathway	1.56E+00	-2.654953952	5.00E-01	"CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CALM1 (includes others),CTH,DAGLA,GABBR2,GABRA6,GABRR2,GAD1,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM1,GUCY1A1,GUCY2C,Gucy2d,GUCY2D,Gucy2g,MPRIP,NOS1,NPR1,NPR2,ORAI2,PLA2G3,PLAAT4,PLCB1,PLCB3,PLD2,PRDX6,PRKAR1A,PRKAR2A,PRKAR2B,PRKG1"
2-ketoglutarate Dehydrogenase Complex	1.63E+00	2	1.00E+00	"DHTKD1,DLD,DLST,OGDH"
Estrogen Receptor Signaling	1.66E+00	1.443375673	4.76E-01	"ADCY1,ADCY8,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CACNA1A,CACNA1B,CACNA1D,CACNA2D4,CCNC,CDK8,CYC1,EGFR,EIF2B1,EIF2B2,FOXO6,GNA11,GSK3B,GUCY1A1,MAP2K1,MED12,MED14,MED20,MED23,MED31,MPRIP,MRAS,MYL1,MYL9,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV2,PAK1,PCNA,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,POLR2B,PRKAB2,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PTEN,RAP1A,RASD2,SDHA,SDHB,SOD2,SOS1,TBL1Y,UQCRC2,UQCRFS1"
Inhibition of ARE-Mediated mRNA Degradation Pathway	1.72E+00	-1.147078669	5.13E-01	"AGO1,CNOT1,CNOT3,CNOT8,DIS3,EXOSC1,EXOSC10,EXOSC2,EXOSC5,PPP2R2A,PPP2R3A,PRKAR1A,PRKAR2A,PRKAR2B,PSMA1,PSMA2,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD9,PSME3,PSME4,TIA1,YWHAB"
Crosstalk between Dendritic Cells and Natural Killer Cells	1.78E+00		8.57E-01	"ACTC1,ACTG1,CAMK2D,FSCN2,TLN1,TLR3"
Cellular Effects of Sildenafil (Viagra)	1.82E+00		5.31E-01	"ACTC1,ACTG1,ADCY1,ADCY8,CACNA1A,CACNA1B,CACNA1D,CACNA2D4,CALM1 (includes others),GUCY1A1,GUCY2C,GUCY2D,MPRIP,MYH10,MYH11,MYH4,MYH6,MYH7,MYL1,MYL9,MYO18A,MYO1H,NPR1,NPR2,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PRKAR1A,PRKAR2A,PRKAR2B,PRKG1,SLC4A11"
Synaptic Long Term Depression	1.90E+00	-3.244428423	5.19E-01	"CACNA1A,CACNA1B,CACNA1D,CACNA1G,CACNA2D4,CTH,GAD1,GNA11,GRIA2,GRIA3,GRIA4,GRID1,GRID2,GRM1,GRM3,GRM4,GRM6,GUCY1A1,GUCY2C,Gucy2d,GUCY2D,Gucy2g,MAP2K1,MRAS,NOS1,NOS2,NPR1,NPR2,PLA2G3,PLAAT4,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PPP2R2A,PPP2R3A,PRDX6,PRKCE,PRKG1,RAP1A,RASD2"
Glucocorticoid Receptor Signaling	1.96E+00		4.89E-01	"ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CCNH,CYC1,EGFR,ERCC2,FBP1,FKBP4,GABPB2,GTF2H2,GTF2H3,GTF2H4,KRT14,KRT17,KRT3,KRT8,MAP2K1,MED14,MRAS,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV2,NOS2,PBRM1,PLA2G3,POLR2B,POLR2C,POLR2E,POLR2I,POLR2J,POLR2L,PPP3CA,PRKAB2,RAP1A,RASD2,RXRA,SDHA,SDHB,SMARCA4,SMARCB1,SMARCD1,SMARCE1,SOS1,STAT5B,TAB1,TAF2,TAF6,TAT,TBP,TGFBR1,UBE2I,UQCRC2,UQCRFS1"
Glycolysis I	1.99E+00	2.828427125	8.00E-01	"ALDOA,ALDOC,ENO1,FBP1,GAPDH,PGAM2,PGK1,TPI1"
RAN Signaling	1.99E+00	2.828427125	8.00E-01	"CSE1L,IPO5,KPNA2,KPNA4,KPNB1,RAN,RANBP1,RANGAP1"
Oxytocin In Spinal Neurons Signaling Pathway	2.02E+00	-2.672612419	6.67E-01	"CAMKK1,CTH,GAD1,GNA11,GUCY1A1,GUCY2C,GUCY2D,Gucy2d,Gucy2g,NOS1,NPR1,NPR2,PLCB3,PRKG1"
Glutamate Receptor Signaling	2.03E+00	-2	5.95E-01	"CALM1 (includes others),GLUL,GRIA2,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM1,GRM3,GRM4,GRM6,HOMER3,PICK1"
mTOR Signaling	2.12E+00	1.386750491	5.23E-01	"Cdc42,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3L,EIF3M,EIF4A1,EIF4A3,EIF4G2,FKBP1A,MLST8,MRAS,PLD2,PPP2R2A,PPP2R3A,PRKAB2,PRKCE,RAP1A,RASD2,RHOC,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS6KC1,RPS7,RPS8,RPS9,RPSA,TSC2"
Synaptic Long Term Potentiation	2.22E+00	-1.767766953	5.59E-01	"ADCY1,ADCY8,CALM1 (includes others),CAMK2D,GNA11,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM1,GRM3,GRM4,GRM6,MAP2K1,MRAS,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PPP1CC,PPP1R7,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,RAP1A,RASD2"
tRNA Charging	2.23E+00	4.242640687	6.43E-01	"AARS1,DARS1,FARSB,GARS1,HARS1,IARS1,KARS1,LARS2,MARS1,NARS2,QARS1,RARS1,RARS2,SARS1,SARS2,VARS1,WARS1,YARS2"
Gap Junction Signaling	2.24E+00		5.29E-01	"ACTC1,ACTG1,ADCY1,ADCY8,CSNK1D,CTH,EGFR,GAD1,GRIA2,GRIA3,GRIA4,GRIK1,GRIK2,GRIK3,GUCY1A1,GUCY2C,Gucy2d,GUCY2D,Gucy2g,MAP2K1,MRAS,NPR1,NPR2,PLCB1,PLCB3,PLCD3,PLCG1,PLCZ1,PPP3CA,PRKAR1A,PRKAR2A,PRKAR2B,PRKCE,PRKG1,RAP1A,RASD2,SGSM3,SOS1,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,TUBG1"
Isoleucine Degradation I	2.31E+00	0.816496581	8.18E-01	"ACAA2,ACAT2,DLD,ECHDC3,ECHS1,HADHA,HADHB,HSD17B10,HSD17B4"
Coronavirus Replication Pathway	2.53E+00	3	6.96E-01	"ACE,ARCN1,COPA,COPB1,COPB2,COPE,COPG2,COPZ1,GSK3B,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A"
Gluconeogenesis I	3.24E+00	3.16227766	9.09E-01	"ALDOA,ALDOC,ENO1,FBP1,GAPDH,MDH1,MDH2,ME3,PGAM2,PGK1"
Regulation of eIF4 and p70S6K Signaling	3.59E+00	0.377964473	5.88E-01	"AGO1,EIF1AX,EIF2A,EIF2B1,EIF2B2,EIF2S1,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3L,EIF3M,EIF4A1,EIF4A3,EIF4G2,ITGA8,ITGAV,MAP2K1,MRAS,PPP2R2A,PPP2R3A,RAP1A,RASD2,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,SOS1"
FAT10 Signaling Pathway	4.06E+00	0	7.27E-01	"PSMA1,PSMA2,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMD1,PSMD13,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD9,PSME3,PSME4,UBA1"
Sirtuin Signaling Pathway	4.13E+00	-0.603022689	5.74E-01	"ACLY,ADAM10,APEX1,ARG2,ATG14,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CPT1A,CYC1,GABARAPL1,GABPB2,GLUD1,GOT2,GSK3B,KAT2A,LDHB,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV2,NOS2,PARP1,PDHA1,PGAM2,PGK1,POLR1A,POLR1B,POLR1D,RRP9,SDHA,SDHB,SF3A1,SIRT1,SIRT5,SIRT6,SLC25A5,SOD2,TOMM40,TUBA1A,TUBA1B,TUBA3C/TUBA3D,TUBA3E,TUBA4A,UQCRC2,UQCRFS1,VDAC2,WRN,XPA,XRCC6,ZBTB14"
Mitochondrial Dysfunction	5.18E+00		6.78E-01	"ACO2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,BACE1,CAT,COX10,COX15,CPT1A,CYC1,GPX4,HSD17B10,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV2,OGDH,PDHA1,PRDX3,SDHA,SDHB,SOD2,UQCRC2,UQCRFS1,UQCRQ,VDAC2"
TCA Cycle II (Eukaryotic)	5.52E+00	4	9.41E-01	"ACO2,CS,DHTKD1,DLD,DLST,FH,IDH3A,IDH3B,IDH3G,MDH1,MDH2,OGDH,SDHA,SDHB,SUCLA2,SUCLG1"
Oxidative Phosphorylation	8.46E+00	5.385164807	8.82E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,COX10,COX15,CYC1,ENOX1,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV2,SDHA,SDHB,UQCRC2,UQCRFS1,UQCRQ"
EIF2 Signaling	1.12E+01	5.059644256	7.17E-01	"ACTC1,AGO1,EIF1AX,EIF2A,EIF2B1,EIF2B2,EIF2S1,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3L,EIF3M,EIF4A1,EIF4A3,EIF4G2,GSK3B,MAP2K1,MRAS,PPP1CC,RAP1A,RASD2,RPL10A,RPL11,RPL12,RPL13,RPL15,RPL18,RPL18A,RPL19,RPL21,RPL23,RPL24,RPL27,RPL28,RPL3,RPL30,RPL32,RPL35,RPL35A,RPL38,RPL39,RPL4,RPL5,RPL7,RPL7A,RPL8,RPL9,RPLP0,RPS11,RPS12,RPS13,RPS15,RPS15A,RPS17,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,SOS1,TRIB3,UBA52,WARS1"
