© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.darkgreen
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.darkgreen
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446111

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.darkgreen
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
MM.darkgreen	 	KAT2B	 	transcription regulator	 	0.520	 	-0.124	0.843	2.83E-03	ABCB1,CKM,COMMD3-BMI1,EDEM1,FASN,HIF1A,HSPA5,IVL,PTCH1	AHR,CEBPB,E2F1,FOXM1,FOXO1,FOXO4,HIF1A,HNF4A,KAT2B,KLF6,NR1I2,PPARG,PPARGC1A,SIRT1,TP53	
MM.darkgreen	 	sea cucumber body wall meal	 	chemical reagent	 	-0.333	 	0.097	-0.623	2.83E-03	ABCA1,ABCG1,ACACA,CPT1A,CROT,FASN,HMGCR,SCARB1,SREBF1	 	
MM.darkgreen	 	AHR	 	ligand-dependent nuclear receptor	Inhibited	-2.020	 	-0.056	-1.616	2.84E-03	A2M,A4GALT,ABCG2,ACACA,ACOX1,ACTL6A,AFMID,ALDH2,ALDH3A2,ALDH5A1,ALOX5,Aox2,ARG2,ASPN,BTG2,BZW2,CBR1,CBR3,CCNA2,CCNE1,CDK1,CDKN1B,CDO1,CHD7,CLCA1,COL4A1,COL5A1,CRYAB,CYP2A6 (includes others),CYP2B6,EGLN1,ENPEP,FBLN5,GPX2,GSTM5,HIF1A,HMGCR,HSPA5,ITIH4,JAG1,LAMA5,LAMB2,MYH11,MYH7,NFYB,NLRP3,NOTCH1,NPTX1,OPA1,PCK1,PDGFRB,PI4K2A,PLXNA2,PMM1,POLA1,PRKCQ,PRSS2,PXDN,RDH16,RNGTT,SDR9C7,SLC16A10,SLC16A5,SLC22A7,SLC2A1,SMTN,SNAI1,SOD2,SOX2,SREBF1,TDO2,TGFBI,TK1,TOLLIP,VCL	AHR,CEBPA,CEBPB,E2F1,FOXM1,FOXO1,FOXO4,HIF1A,IL1B,KLF6,LDLR,PPARG,PPARGC1A,RXRA,SREBF1,TGFB1,TP53	
MM.darkgreen	 	PD98059	 	chemical - kinase inhibitor	Activated	2.162	 	0.085	1.393	3.17E-03	ABCA1,ACE,ADIPOR1,ANPEP,ARRB1,ATP6V1B1,BCL6,BDH1,BECN1,BMP2,CA2,CCNA2,CCND2,CCNE1,CDKN1B,CHRNA7,COL4A1,CSTF1,CTSL,CYP24A1,DNMT1,E2F2,ECE1,EI24,EIF2AK3,EIF5,ETS1,FASN,FTH1,FURIN,GPI,GRIN1,GRN,HADHB,HIF1A,HNRNPAB,HPGD,HSPA5,HYOU1,IGF1R,ITGA4,ITGAV,ITGB1,ITGB2,KRT8,LAMA5,MCM8,MYH11,MYH4,MYH7,NFYB,NPC1,NR4A1,ODC1,PC,PCK1,PCNA,PCYT1B,PLA2G4A,PNP,RAN,RETSAT,RRM2,RTCB,SCARB1,SELENBP1,SLC16A7,SLC2A1,SLC35B1,SLC6A2,SLC8A1,SMAD4,SNAI1,SNRPD1,SOX2,SPRR1A,SREBF1,STAT5A,STOM,TAGLN,TOMM40,TUBA4A,TYMP,UQCRC2,VDR,WNT4,ZNF680	AHR,CEBPA,CEBPB,ESR2,FOXO1,FOXO4,HIF1A,HNF4A,IL1B,KLF6,NR1I2,NR1I3,PD98059,PPARA,PPARG,PPARGC1A,RXRA,SIRT1,TP53,progesterone	
MM.darkgreen	 	GCG	 	other	 	-1.201	 	-0.092	-0.758	3.37E-03	ACADL,ACADM,ACADS,BTG2,CPT1A,ETNPPL,FASN,FDPS,HK1,HMGCR,IGF1R,IVD,LPIN1,NFYA,NFYB,NFYC,ODC1,PCK1,PDHA1,PDX1,SCARB1,Sik1,SLC2A1,SREBF1	D-glucose,ESRRG,Esrra,FOXO1,GCG,HIF1A,HNF4A,Insulin,KLF15,NR1I2,PDX1,PPARA,PPARD,PPARG,PPARGC1A,RXRA,SIRT1,SREBF2,TP53	
MM.darkgreen	 	puromycin aminonucleoside	 	chemical reagent	 	0.993	 	0.028	0.857	3.37E-03	A2M,ACTG1,CAT,CYP2B6,CYP3A5,ETFA,ETFB,EXOC3,EXOC5,GPX2,GSTM3,HADH,HADHA,HSPA5,HSPD1,ITGB1,MCM3,MRC1,NPHS1,PRDX3,PSMB10,SCARB1,SLC34A2,SOD2	 	
MM.darkgreen	 	CD36	 	transmembrane receptor	 	-1.982	 	-0.041	-1.837	3.44E-03	ACACA,ATP5F1B,COL4A1,DGAT1,EIF2AK3,ERN1,FASN,HSPA5,IGF1R,IRAK4,LRP1,MTTP,NLRP3,PTPN1	CD36,D-glucose,FOXO1,INSR,LDL,NFE2L2,Nr1h,PDX1,PPARA,RXRA,SIRT1,SREBF1,SREBF2,TP53,cholesterol	
MM.darkgreen	 	MEL S3	 	chemical - kinase inhibitor	 	1.069	 	0.047	0.895	3.44E-03	ATP5F1B,C1QBP,COPS8,ETFA,FH,GLOD4,GLUD1,HNF4A,HNRNPL,PGK1,PSMA1,RTCB,STIP1,VDAC2	 	
MM.darkgreen	 	NFE2L1	0.172	transcription regulator	Inhibited	-2.525	 	-0.124	-2.115	3.44E-03	GCLC,GCLM,Gstm6,PSMA1,PSMA6,PSMA7,PSMB6,PSMC2,PSMC3,PSMD1,PSMD14,SNRPN,TMEM33,XPC	 	
MM.darkgreen	 	Esrra	-0.061	transcription regulator	 	-1.768	 	-0.046	-1.540	3.71E-03	ACADL,ACADM,ACAT1,ACOX1,ALDOC,ATP5F1B,ATP5PB,ATP5PO,BDH1,CPT1A,CPT2,DLAT,ECH1,FBP1,GALM,IDH3A,NDUFA5,NDUFS3,OXCT1,PCK1,PDK1,PGAM2,PGM1,PNLIPRP2,PPA1,SDHB,SIRT5,SLC2A1,SOX9	ESRRG,Esrra,FOXO1,PPARA,PPARD,PPARG,PPARGC1A	
MM.darkgreen	 	NR1I3	 	ligand-dependent nuclear receptor	Inhibited	-2.900	 	-0.102	-2.402	3.71E-03	ABCB1,ACOX1,CORO7/CORO7-PAM16,CYP27A1,CYP2A6 (includes others),CYP2B6,CYP3A5,CYP3A7,EI24,EPHX1,FAM107B,FASN,GSTM4,GSTM5,HK1,HNF4A,HSD17B4,IGF2R,Nedd4,PAPSS2,PCK1,PGD,POR,SHOC2,SLC29A1,SREBF1,SULT1E1,SULT2B1,TUBA4A	CEBPA,CEBPB,FOXM1,HNF4A,NR1I3,PPARG,SREBF1	
MM.darkgreen	 	RUVBL1	-0.569	transcription regulator	 	0.000	 	-0.124	0.431	3.80E-03	CARS1,CCND2,CCNT1,ERGIC1,ETS1,KDM4B,MCM3,MCM4,NAE1,NUDCD2,PCNA,PSMA7,PSMC4,QKI,SESN2,SRD5A1	 	
MM.darkgreen	 	RYR1	0.318	ion channel	 	 	 	 	 	3.80E-03	ACADL,ACADM,ACADVL,ACAT1,CPT2,DECR1,DLAT,DLD,ETFA,ETFDH,GAPDH,HADHA,HADHB,HSD17B4,MYH4,PDHA1	 	
MM.darkgreen	 	hydroxyurea	 	chemical drug	 	-1.044	 	-0.124	-0.493	3.81E-03	ABCB1,CCND2,CCNE1,CDC45,CDKN1B,CHEK1,E2F2,GPX1,KRT1,LIG1,MCM2,MCM5,MUS81,PDE4A,POLA2,POLH,RAD51,RRM2,SMN1/SMN2,TK1	CEBPB,E2F1,FOXM1,FOXO1,PPARG,TP53,hydroxyurea	
MM.darkgreen	 	melatonin	 	chemical - endogenous mammalian	 	1.084	 	0.012	1.034	3.81E-03	ACACA,BECN1,BMP2,BRCA1,CDKN1B,ECE1,EIF2AK3,FASN,HIF1A,HPGD,HSPA9,NCAM1,NLRP3,SMAD4,SOD2,SOX9,SQSTM1,STS,TLR3,WNT4	BACH1,FOXO1,FOXO4,HIF1A,HNF4A,Insulin,NFE2L2,NR1I2,PPARA,PPARG,PPARGC1A,SIRT1,SREBF2,TP53,melatonin	
MM.darkgreen	 	Hbb-b1	 	transporter	Inhibited	-3.153	 	-0.101	-2.738	3.89E-03	ATP5F1C,ATP5PO,FTH1,HIF1A,IL16,NCF2,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB8,NDUFB9,NDUFS3,NDUFS7,NDUFV1,NDUFV2,RET,UQCRC2	 	
MM.darkgreen	 	medroxyprogesterone acetate	 	chemical drug	Inhibited	-3.004	 	-0.094	-2.058	4.08E-03	ABCB10,ACTG1,ADCY1,ALDH18A1,ALDH2,ALDH3A2,ALG3,ALG5,ALG9,AP1S1,AP3B2,ARNT2,ARPC1B,ARSB,AVPR1A,BTG2,BUB1B,CCNA2,CCNB2,CCND2,CDC20,CDC45,CDK1,CDKN1B,COL4A6,COL5A1,CTSL,DDOST,EOGT,ESPL1,ETS1,EZR,FASN,FGFR1,FLNB,FZD5,FZD8,GLB1,GLS,GLUL,GNS,GUCY1B1,GUSB,HDAC2,HGSNAT,HIF1A,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,KIF18A,LAMA1,LAMB2,LGMN,LIPA,MANBA,MAPK10,MCM2,MCM3,MCM4,MCM5,MCM7,MSH2,MYH10,MYLK,NAGLU,NPC1,NPR1,ODC1,OGT,P4HA1,P4HA2,PAK1,PBK,PCNA,PLCB1,PPT1,PRC1,PRICKLE1,PRICKLE2,PTCH1,PXN,RALA,RANBP1,RAPGEF1,ROBO1,RPN1,SGK1,SHC2,SLC11A2,SLC2A1,SMAD1,SMPD1,SMS,SMURF2,SPRED1,STAT5A,STAT5B,STT3A,SUFU,TCF7L1,VCL,WNT11,WNT4,WNT5B	CEBPB,E2F1,ERBB2,ESR2,FOXO1,FOXO4,HIF1A,HNF4A,NR1I2,PPARG,PPARGC1A,SIRT1,TP53,beta-estradiol,medroxyprogesterone acetate	
MM.darkgreen	 	CEBPA	 	transcription regulator	 	1.347	 	-0.027	1.541	4.17E-03	A2M,ABCA3,ABCB1,ACACA,AKR1B1,AKR1B10,AKR1C1/AKR1C2,ANPEP,ARG2,ASL,BTG2,CA2,CCNA2,CCNB2,CCND2,CDK9,CPT1A,CREG1,CYP2A6 (includes others),CYP2B6,CYP3A5,CYP3A7,EDF1,EPHX1,FASN,FLT1,FXR2,GAPDH,GFI1B,GGH,GPR84,HMGCR,HPGD,HSPA5,IVL,LHCGR,MSI2,NR5A2,OVOL1,OXTR,PAX5,PCK1,PCNA,PGD,PLIN2,PTPRE,PUM1,PUM2,QKI,RGL1,RORA,SLC10A1,SOD2,SPRR1A,SREBF1,SULT1A3/SULT1A4,TBXAS1,TFAP2A,TFR2,TIAM1,UBE2I,VCL,VDR,VLDLR,ZNF296	ADIPOQ,CEBPA,CEBPB,E2F1,FOXM1,FOXO1,PPARA,PPARG,PPARGC1A,RXRA,SREBF1,SREBF2,TP53	
MM.darkgreen	 	Nr1h	 	group	 	0.195	 	0.013	0.129	4.76E-03	ABCA1,ABCG1,ABCG5,ACACA,ACADL,ACE,APOD,ARG2,ARNT2,CCND2,CPT2,ECE1,ELOVL7,FASN,FECH,FLT1,HIP1,LIPE,NLRP3,NPC1,NR5A2,PDX1,PRKCQ,PTCH1,RGN,SCARB1,SLC8A1,SREBF1,UBE4B,VLDLR	HIF1A,Insulin,LDLR,NFE2L2,NR1H4,NR1I3,Nr1h,PPARA,PPARG,PPARGC1A,RXRA,SREBF1,SREBF2,cholesterol	
MM.darkgreen	 	EPAS1	 	transcription regulator	 	-1.560	 	-0.083	-1.087	4.78E-03	ABCF2,ABCG2,ACACA,ALDOC,ARG2,CAT,CHKA,CKM,CNKSR2,DGAT1,DUSP7,FASN,FLT1,GAL3ST1,GLB1,GLS,GPX1,GYS2,HIF1A,HMGCS1,HSPA5,ITGAV,KDM4B,L1CAM,MYH4,MYO7A,NAMPT,NEK8,NOTCH1,OMA1,PDPK1,PFKFB4,PLIN2,RASSF1,RB1CC1,RET,SF3A3,SLC11A2,SLC16A4,SLC29A1,SLC2A1,SLC2A3,SLC6A8,SLC7A5,SOD2,SOX2,SOX9,SREBF1,TMPRSS6,TPP2,UGP2,UNG,YAP1	 	
MM.darkgreen	 	PPARD	 	ligand-dependent nuclear receptor	 	-1.933	 	-0.075	-1.422	4.78E-03	ACAA2,ACACA,ACADL,ACADVL,ACOX1,ACSL6,ACY1,ALDH2,ALDH3A2,ALDH9A1,BDH1,CCND2,CCNE1,CDK1,CDKN1B,Chil3/Chil4,CLEC4F,CMC1,CPT1A,CPT2,CSAD,CYP2B6,DET1,DHRS2,ECH1,ECI2,FASN,FBP1,FLT1,GOT2,IDH3B,ILK,KYAT1,LIPE,LRAT,LRP5,MFGE8,MRC1,NPC1L1,NR4A1,OAF,OXCT1,PCNA,PDK1,PDPK1,PLIN2,SCARB2,SIRT5,SORD,SREBF1,TMEM120A,VLDLR,YWHAE	CEBPA,Esrra,FOXO1,GW501516,NR1H3,NR1H4,NR1I3,PPARA,PPARD,PPARG,PPARGC1A,RXRA,SREBF1,bezafibrate	
MM.darkgreen	 	IND S1	 	chemical - kinase inhibitor	 	0.302	 	0.041	0.164	4.81E-03	ATP5F1B,C1QBP,COPS8,ETFA,FH,GLOD4,HIBCH,PGK1,PSMA1,STIP1,VDAC2	 	
MM.darkgreen	 	chloropromazine	 	chemical drug	 	-0.492	 	-0.041	-0.370	4.81E-03	CYP2B6,FDPS,GDPD3,HMGCR,HMGCS1,NR4A1,PLCB1,RDH11,SC5D,SLC2A3,TAGLN	 	
MM.darkgreen	 	sterol	 	chemical - endogenous mammalian	 	-0.351	 	0.057	-0.525	4.81E-03	ABCG1,ACACA,ACSS2,FASN,FDPS,HMGCR,IDH1,LIPA,LPIN1,MTTP,SCARB1	LPIN1,NR1H2,PPARA,PPARG,PPARGC1A,RXRA,SCAP,SREBF1,SREBF2,TP53,sterol	
MM.darkgreen	 	SB203580	 	chemical drug	 	0.447	 	0.091	-0.261	4.84E-03	Acan,ACOX1,ALPL,ATR,BMP2,BRCA1,CASP10,CCNE1,CD109,CDK1,CDKN1B,CDX1,COMMD3-BMI1,CRYAB,CYP2J2,DCHS1,EHF,EIF2AK2,ELOVL7,ETS2,FLT1,GDI2,GK,GPI,GZMB,HIF1A,HPCA,HSPA5,ITGA4,IVL,MAPK14,MCM6,MUC4,MYH11,NAMPT,NEFH,NFKB1,NPHS1,NPR1,NR4A1,P4HA1,PATJ,PCK1,PDGFRB,PHLDB2,PRMT1,PTPRG,SERPINB9,SGK1,SGMS2,SLC20A1,SLC2A1,SNAI1,SOD2,STK17B,TAGLN,TLR3,TMCC1,TP63,TRPA1,TYMP,VDR,YAP1	AHR,CEBPA,CEBPB,CSF2,E2F1,ERBB2,ESR2,FOXO4,HIF1A,IL1B,KLF6,PPARG,PPARGC1A,RXRA,SB203580,TP53	
MM.darkgreen	 	ATG7	0.054	enzyme	 	-0.356	 	-0.030	-0.213	5.09E-03	ACACA,ACAT1,AIFM1,ARPC3,CASP7,CYP2A6 (includes others),EEF1G,ENDOG,GSTM5,HIF1A,HK1,LIPE,MAP1LC3A,MYH7,PA2G4,PDCD6IP,SCARB1,SLC2A1,SLC37A2,SQSTM1,SREBF1,TBK1,TGFBR1	ATG7,BACH1,NFE2L2	
MM.darkgreen	 	ESRRG	 	ligand-dependent nuclear receptor	Activated	2.913	 	0.019	2.827	5.09E-03	ACADM,ACO2,ALDOC,ATP5F1B,CDKN1B,CS,DLAT,DLD,DLST,FH,GAPDH,HADH,IDH3A,LPIN1,MDH1,MDH2,PCK1,PDHA1,PDHB,SDHB,SUCLG1,SUCLG2,TPI1	D-glucose,ESRRG,FOXO1,HNF4A,NR1I2,PDX1,PPARG,PPARGC1A,RXRA,SIRT1,TP53	
MM.darkgreen	 	SMYD1	 	transcription regulator	 	 	 	 	 	5.09E-03	ACADL,ACO2,ATP5F1A,BDH1,FH,GOT2,IDH3A,IDH3B,IDH3G,NAMPT,NDUFA10,NDUFA13,NDUFA5,NDUFA9,NDUFV1,NT5C2,OXCT1,PDHB,PGD,TPI1,UGP2,UQCRC2,UQCRFS1	 	
MM.darkgreen	 	ATF3	 	transcription regulator	 	-1.427	 	-0.062	-1.083	5.20E-03	ADA,ADIPOR1,AMPD2,ARF1,AURKB,CAD,CCNE1,CDK1,CHAC1,CTPS1,DCTD,DCTPP1,DUT,FBP1,HSF1,HSPA5,MSH2,PAICS,PAPSS2,PCK1,PFAS,POLA1,POLD1,POLD2,POLD3,POLE2,POLR1A,POLR2A,Prps1l3,RRM1,RRM2,SPRR1A,TK1	ATF3,CEBPB,E2F1,FOXM1,FOXO1,PPARG,TP53	
MM.darkgreen	 	FOXM1	 	transcription regulator	 	-1.775	 	-0.108	-1.171	5.20E-03	ACE,ADAM17,AURKB,BUB1B,CAMK2D,CAT,CCNA2,CCNB2,CCND2,CCNE1,CDC20,CDK1,CDKN1B,CENPB,CKS1B,COMMD3-BMI1,FLT1,GLB1,ITGAV,ITGB1,LAMA4,MCM8,NBN,NFKB1,PCNA,PGK1,PRC1,PTCH1,SNAI1,SOD2,SOX2,SQSTM1,TJP1	CEBPB,E2F1,FOXM1,FOXO1,PPARG,SREBF2,TP53	
MM.darkgreen	 	ESR2	 	ligand-dependent nuclear receptor	Inhibited	-5.137	 	-0.067	-4.442	5.23E-03	A4GALT,ABCA1,ACTC1,AKAP1,ALDH1A3,ANK1,ANPEP,APEX1,ARID5B,ARNT2,ARRDC4,ATAD2,BMP2,BRCA1,BTG2,CA2,CBFA2T3,CCNA2,CCNE1,CCT3,CCT4,CCT7,CDKN1B,CHEK1,CHST15,CKS1B,COL7A1,COMP,CTPS1,CYP2A6 (includes others),DDAH1,DDX10,DEK,DHCR24,DNMT1,DUSP10,DUT,EIF4G1,ENPP3,EP300,ERN1,EXOSC7,FASN,FBLN5,FDPS,FGFR1,FSTL1,GABBR2,GCLC,GCSH,GLB1,GPSM2,GSPT1,HMGCR,HMGCS1,HPGD,HSD17B4,HSPD1,HYOU1,IGF1R,ILF2,ITGAV,ITGB1,IVL,JAG1,JAG2,KCNK15,KRT8,LHCGR,LRP1B,LRRC15,LSM1,LSM4,LYN,MAPK14,MCM2,MCM4,MCM5,MCM6,MCM7,MGAT3,MIOX,MPP7,MTREX,MYH7,MYLK,NASP,NFKB1,NFYA,NIPSNAP1,NOTCH1,NRF1,NRG1,ODC1,OTOF,PA2G4,PCNA,PCOLCE,PLIN2,PLOD3,POLD1,POLE3,PPM1G,PRPF31,PSMA4,PSMC4,PSMD14,PSMD7,PTPN21,PYCR1,RALA,SCARB1,SCUBE1,SFXN3,SGK1,SLC5A7,SLIT2,SMAD4,SMC2,SORD,SPCS3,SPTAN1,SSR1,SYNCRIP,TBC1D4,TENM4,TGFBR1,TJP1,TK1,TMEM50A,TOMM70,TRIM23,TRIP13,TUFM,UAP1,UBE2J1,USP19,USP8,XPOT,YY1,ZBTB17	AHR,CEBPA,CEBPB,E2F1,ESR2,FOXO1,FOXO4,HIF1A,Insulin,PPARA,PPARG,PPARGC1A,RXRA,SREBF2,TP53,beta-estradiol	
MM.darkgreen	 	IOX2	 	chemical reagent	 	1.414	 	-0.124	1.766	5.43E-03	EGLN1,HIF1A,P4HA1,PDK1,RYR3,SLC2A1,SLC2A3,VLDLR	 	
MM.darkgreen	 	LIMS1	0.149	other	 	0.116	 	-0.093	0.375	5.43E-03	DNM1L,HIF1A,ILK,ITGB1,PYCR1,RSU1,SLC2A1,TJP1	 	
MM.darkgreen	 	NCOR-LXR-Oxysterol-RXR-9 cis RA	 	complex	 	1.294	 	-0.124	1.643	5.43E-03	ABCA1,ABCG1,ABCG4,ABCG5,ACACA,ARG2,FASN,SREBF1	 	
MM.darkgreen	 	PTPN3	 	phosphatase	 	0.034	 	-0.062	0.203	5.43E-03	ADAM17,E2F2,ITGAV,JAG1,TAGLN,TGFBI,TGFBR1,VDR	ERBB2,ESR2,HIF1A,PPARG,PTPN3,TP53	
MM.darkgreen	 	amitriptyline	 	chemical drug	 	-0.308	 	-0.031	-0.222	5.43E-03	CCND2,CDKN1B,CYP2B6,CYP3A5,GDPD3,GPATCH3,SLC2A3,TAGLN	 	
MM.darkgreen	 	dactolisib	 	chemical drug	Activated	2.076	 	0.105	1.615	5.55E-03	ALDH2,ALDH3A2,ALDH9A1,ALDOC,CDKN1B,CHST1,DLD,GAPDH,GPI,HK1,NRG1,P4HA1,P4HA2,PC,PGK1,PGM1,SNAI1,SQSTM1,TPI1,VLDLR,YAP1	ERBB2,ESR2,HIF1A,PPARG,TP53,dactolisib	
MM.darkgreen	 	NR1H4	-0.129	ligand-dependent nuclear receptor	 	0.184	 	-0.005	0.215	5.66E-03	ABCG1,ABCG5,ACACA,ANPEP,BAAT,CCNE1,COL15A1,CPT2,CTSC,CYP2B6,CYP3A5,DDAH1,ENPEP,FASN,FBLN5,GCLM,GPX1,GSTM5,HNF4A,HSPA5,LAMA4,LAMB2,LIPE,MTTP,NPC1L1,NR5A2,PCK1,PDX1,PGM1,SCARB1,SERPINC1,SLC10A1,SQSTM1,SREBF1,SULT1E1,TCEA2,TGFBI,TK1,TPI1	CEBPB,HIF1A,Insulin,LDL,NFE2L2,NR1H4,NR1I2,NR1I3,Nr1h,PPARA,PPARG,PPARGC1A,RXRA,SREBF1,SREBF2,cholesterol,cholic acid	
MM.darkgreen	 	CD300LF	 	other	Inhibited	-2.496	 	-0.108	-2.108	5.85E-03	ACAA2,ACAD8,ACADL,ACSS2,CPT1A,ECHS1,ECI2,GPI,HK1,IDH1,PGM2,SLC2A1,SLC2A3	 	
MM.darkgreen	 	PLIN5	 	other	 	0.961	 	-0.008	0.991	5.85E-03	ACAA2,ACADL,ACADM,ACADVL,ACOX1,ACSL6,ESD,FASN,GCLC,GPX4,GSS,POR,SREBF1	CEBPA,FOXO1,Nr1h,PLIN5,PNPLA2,PPARA,PPARG,PPARGC1A,RXRA,SREBF1,TP53	
MM.darkgreen	 	Perm1	 	other	Inhibited	-3.058	 	-0.124	-2.613	5.85E-03	ACADM,ACOX1,ATP5F1B,COQ10B,IDH3B,NDUFB8,NDUFS1,NDUFS3,NDUFV1,NRF1,PDHB,SDHB,UQCRC2	ESRRG,Esrra,FOXO1,PPARA,PPARD,PPARG,PPARGC1A,Perm1	
MM.darkgreen	 	CFTR	 	ion channel	 	-0.866	 	-0.068	-0.572	5.94E-03	ABCA1,ACAA2,CA4,CUBN,CYP2B6,Cyp3a25 (includes others),CYP3A5,FDPS,GPX2,HADH,HDAC2,HPGD,HSD17B2,HSD17B4,NFKB1,OXCT1,POR,SCP2,SLC7A8	 	
MM.darkgreen	 	cholic acid	 	chemical - endogenous mammalian	 	0.786	 	-0.021	0.874	5.94E-03	ABCA1,ABCB1,ABCG5,ACE,ACOX1,CBR1,CCNG1,CYP27A1,CYP2B6,CYP3A5,EPHX1,FBP1,HMGCR,KRT8,LRP2,PCK1,SLC10A1,SREBF1,TAGLN	HNF4A,LPIN1,NFE2L2,NR1H4,NR1I2,Nr1h,PPARG,RXRA,SREBF1,SREBF2,cholesterol,cholic acid	
MM.darkgreen	 	SPP1	 	cytokine	 	-1.593	 	-0.061	-1.278	5.96E-03	ABCG2,ANGPT1,BRCA1,CA2,CCNE1,CDC20,ETS2,FOXRED1,GCDH,GPX4,HMGCR,ILK,ITGAV,JAG1,NDUFA9,NDUFB9,NDUFS7,NDUFV1,NOTCH1,NRCAM,PGD,POR,SAMM50,SC5D,SEMA6C,SNAI1,SOX9,SPARCL1,TGFBR1,UQCRC2,VAT1	AHR,CEBPB,FOXO1,FOXO4,HIF1A,IL1B,KLF6,PPARG,RXRA,SPP1,TGFB1,TP53	
