© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->GS.pco2
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	GS.pco2
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446105

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->GS.pco2
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
NEK4	kinase	 	2	 	 	-0.532	2.34E-06	2.80E-03	H2AX,NEK4,TP53	A2M,ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACLY,ADA,ADAMTSL4,ADH5,AHCY,AKR1B1,ALDH4A1,ALDOA,ANGPT1,ANK1,APEX1,ARPC1B,ASL,ATP5F1C,ATP5PB,AURKB,BRAF,CAMK2D,CASP2,CAT,CCNA2,CCNB2,CDC16,CDC20,CDC6,CDK1,CDT1,Ces1b/Ces1c,Chil3/Chil4,CKM,CKS1B,CNN2,COL2A1,COL4A1,COL9A1,COPB1,COX15,CRYAB,CS,CSRP1,CTSF,DEK,DICER1,DLG1,DLST,DNAJA2,DNM1,DNM1L,DNMT1,DPEP1,ECH1,EGFR,ETFA,FAT1,FBLN2,FH,FKBP4,FSTL1,FUBP1,GAPDH,GATA4,GLB1,GLUL,GOLGA4,GPX1,HDAC2,HDLBP,HSPA8,HSPG2,IDH1,IDH3G,IPO7,ITGA2B,KMT2D,KPNB1,KSR1,LAMC1,MCAT,MCM3,MCM4,MCM5,MCM6,MCM7,MELK,MRC1,MRPL12,MRPL39,MYL9,NAB1,NDUFA8,NDUFB8,NDUFS1,NDUFS3,NFS1,NME1,NOTCH1,NOTCH2,NR5A1,NTN1,ODC1,P4HA1,P4HB,PAK1,PARP2,PCNA,PDHA1,PDHB,PDHX,PDIA5,PGAM2,PGD,PLAAT4,PLK1,POLD1,POLR3E,PRDX6,PRKAB2,PRKG1,PRKN,PSMA1,PTPN11,RAD50,RAD51,RBBP7,RCHY1,ROBO1,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RRM2,SCRIB,SERPINC1,SLC5A8,SLC7A11,SMC2,SMC4,STAU1,STEAP3,SUCLG1,TBP,TBX3,TBX5,TGFBI,THOP1,TINAGL1,TLN1,TOMM40,TOP2B,TP63,TRAP1,TRIB3,TSC2,UBA1,UQCRC2,UQCRFS1,UQCRQ,USO1,VCL,XPC,XPNPEP1,XRCC5,YBX1	173 (3)	2	 	 	 	CDKN1A,TP53	 	 	 	 	 	
Cyclin A	group	 	2	Inhibited	 	-2.295	2.55E-06	1.23E-02	APC,CEBPB,CTNNB1,Cyclin A,E2F1,E2F2,E2F3,estrogen receptor,ID3,MCM7,PGR,RB1,RBP1,SP1,TP53	A2M,ABAT,ABCB8,ABCC1,ABCC2,ACLY,ACO2,ADA,ADAMTSL4,ADARB1,ADH5,AHCY,AKR1B1,ALDH4A1,ALDOA,ALPL,AMY2B,ANK1,APEX1,ARPC1B,ASL,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,ATP6V1F,BCKDHA,BCL6,BLK,BRAF,CACNA1G,CAMK2D,CASP2,CAT,CCT4,CDC16,CDK1,Ces1b/Ces1c,Chil3/Chil4,CHRNA7,CKS1B,CNN2,COL2A1,COL5A1,COL9A1,COPB1,COPS8,COX15,CS,CSRP1,CTBS,CTCF,CTH,CTSC,CTSF,CYP2A6 (includes others),DCHS1,DEPDC1,DHX9,DLG1,DLST,DNAH9,DNAJA2,DNM1,DNM1L,DPEP1,DSCAM,ECH1,EGFR,ESRP1,ETFA,ETS1,FAM126A,FAT1,FBLN2,FGF20,FGFR1,FH,FKBP4,FLNA,FLNC,FSTL1,FTMT,FUBP1,GATA4,GHITM,GLB1,GLUL,GOLGA4,GPX1,GPX4,GRIA2,GRIA3,GSTM3,HDAC2,HDLBP,HHEX,HMGCS1,HSD17B4,HSPA8,HSPG2,IDH1,IDH3A,IDH3G,ILF3,IPO7,ISL1,ITGA2B,IVL,KCNH1,KMT2D,KPNB1,KRT1,KSR1,LAMA4,LAMC1,LGMN,LHCGR,LHX3,LIPA,LMX1B,MCAT,MDH1,MMP17,MRC1,MRPL12,MRPL39,MSH2,MYL1,MYL9,NAB1,NASP,NCAM1,NCAPD2,NDUFA10,NDUFA13,NDUFA8,NDUFA9,NDUFB8,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NFS1,NOP56,NPC1,NPR1,NR5A1,NTN1,NUDC,NUDT21,ORC6,P4HA1,P4HB,PAICS,PAK1,PARP1,PARP2,PAX7,PDHA1,PDHB,PDIA5,PGAM2,PGD,PGK1,PGM1,PIM1,PLAAT4,PLG,PLIN2,PMPCB,POLE,POLR2B,POLR3E,PRDX4,PRDX6,PRKAB2,PRKG1,PRKN,PRX,PSMA1,PSMA6,PTPN11,RAD50,RAPGEF4,RBBP7,RCHY1,RFC2,RGN,ROBO1,RORA,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,SCRIB,SERPINC1,SLC25A5,SLC4A2,SLC7A11,SLC7A5,SMARCA4,SMC2,SMN1/SMN2,SMPD1,SMPDL3B,SMS,SNRPN,SPARCL1,SRSF7,SSRP1,STAU1,STEAP3,SUCLG1,TBP,TBX3,TBX5,THOP1,TINAGL1,TLN1,TM9SF2,TOMM40,TOP2B,TRAP1,TRIP13,TSC2,UBA1,UBA2,UBR7,UQCRFS1,UQCRQ,USO1,VCL,VCP,WIF1,WNT4,XPC,XPNPEP1,XRCC5,XRCC6,YBX1	246 (15)	15	1,4-bis[2-(3,5-dichloropyridyloxy)]benzene,4-hydroxytamoxifen,calcitriol,CDK6,Collagen type VI,Creb,EHF,F2,FOXM1,KLF5,KMT2E,mevalonic acid,MYC,NR4A1,PAX8,PTTG1,ROCK1,WWTR1	15-deoxy-delta-12,14 -PGJ 2,adaphostin,ALDH3A1,CD 437,doxazosin,entinostat,KDM5A,NEK8,RBL1,RBL2,rottlerin,sirolimus,TXNIP	 	APC	 	 	 	 	 	
USP7	peptidase	-0.107	2	 	 	0.255	2.55E-06	7.30E-03	AR,FOXO4,FOXP3,KDM1A,MAF,MAFB,MAP3K1,PPARG,PTEN,RELA,SIRT7,TP53,USP7	ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACO2,ADAMTSL4,ADH5,AHCY,AKAP1,AKR1B1,ALDH4A1,ALDOA,ANGPT1,ANK1,ANPEP,APEX1,ARPC1B,ASL,ATP1A3,ATP5F1A,ATP5F1C,ATP5PB,ATP5PO,AURKB,BCL6,BDH1,BRAF,BRIP1,CACNA1A,CAMK2D,CAT,CCNB2,CCNC,CDC16,CDC20,CDC6,CDK1,CDK10,CDT1,Ces1b/Ces1c,CHD1,Chil3/Chil4,CKM,CKS1B,CLCN2,COL9A1,COPB1,CORIN,COTL1,COX15,CRYAB,CSGALNACT1,CSTF3,CTCF,CTSF,CUL3,CYC1,CYP27A1,CYP4B1,DAB2IP,DEK,DICER1,DLD,DLG1,DLST,DNAJA2,DNAJC3,DNM1,DNPH1,DPEP1,EBF1,ECH1,ECI2,ELOVL7,ENPEP,ETFA,ETS1,FAT1,FBLN2,FGF20,FGFR1,FH,FSHR,FSTL1,FUBP1,GALK1,GAPDH,GATA4,GCAT,GLB1,GLUL,GOLGA4,GPX1,GTPBP6,HDAC2,HDLBP,HEXB,HMGCS1,HSPA8,HSPG2,HTR1A,IDH1,IDH3A,IDH3G,IFT88,IPO7,IRAK4,IVL,KAT5,KIF3B,KMT2D,KNTC1,KPNB1,KSR1,LAMC1,LGMN,LHCGR,LMX1B,LOXL3,MCAT,MCCC2,MCM5,MCM7,MDH1,MELK,MICALL2,MKNK2,MRAS,MRPL12,MRPL39,MRPS31,MTTP,MUC4,MYL9,MYOT,MYT1,NAB1,NAIP,NAP1L1,NCAPD2,NCL,NDUFA8,NDUFB8,NDUFS1,NDUFS3,NFS1,NOTCH2,NPC1,NPHS1,NR5A2,NSF,NTN1,P4HB,PAK1,PARP2,PBRM1,PCSK2,PDHX,PDIA4,PDIA5,PEPD,PGAM2,PGD,PGK1,PGM1,PLAAT4,PLCG1,PLD1,PLIN2,PLIN4,PMM1,POLD1,POLD3,POLR3E,PRCP,PRKAB2,PRKG1,PRKN,PSMA1,PTPN11,RAD51,RAD51C,RBBP7,RCHY1,RGN,RGS1,ROBO1,RORA,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RPS6,RPSA,RRM1,RUVBL1,SCN5A,SCRIB,SEC23A,SEPHS2,SERPINC1,SLC20A1,SLC25A1,SLC5A8,SLC7A10,SMARCA4,SMC2,SMC4,SOD2,SORD,STAU1,SUCLG1,SULT1E1,TBP,TBX3,TBX5,TGFBI,TGFBR1,THOP1,TIE1,TINAGL1,TLN1,TNRC6C,TOMM40,TOP2B,TRAP1,TRAPPC3,TRIP13,TSC2,UBA1,UNC5C,UQCRC2,UQCRFS1,UQCRQ,USO1,VCL,VNN1,WNT4,XPC,XPNPEP1,YBX1	246 (13)	13	ZEB1	 	 	CDKN1A,FOXP3,KAT5,SIRT7,TP53,XPC	 	 	 	 	 	
GJA1	transporter	 	2	 	 	0.559	2.59E-06	1.84E-02	Akt,CASP9,GJA1,GZMB,NFkB (complex),PI3K (complex),PTEN,RB1,SRC,tetradecanoylphorbol acetate,TP53	ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACHE,ACLY,ACO2,ACTC1,ADA,ADAMTSL4,ADH5,AHCY,AKAP1,AKR1B1,ALAS1,ALDH4A1,ALDOA,ANGPT1,ANK1,APEX1,ARPC1B,ASAH2,ASL,ATP1A3,ATP5F1A,ATP5F1C,ATP5PB,ATP6V1F,BCKDHA,BCL6,BRAF,CAMK2D,CASP2,CAT,CBR3,CCKAR,CCN1,CCNC,CCND1,CCNH,CDC16,CDK10,CDT1,Ces1b/Ces1c,CHD1,Chil3/Chil4,CNN2,COL2A1,COL4A1,COL9A1,COPB1,COPS6,COX15,CRYAB,CS,CSRP1,CSTF3,CTCF,CTSF,CUL3,CYLD,CYP27A1,CYP2A6 (includes others),Cyp3a25 (includes others),DAD1,DAXX,DEK,DICER1,DLD,DLG1,DLST,DNAJA2,DNAJC3,DNM1,DNM1L,DNPH1,DPEP1,ECH1,ECI2,EDF1,EGFR,EHF,ENO1,ETFA,FAT1,FBLN2,FGF20,FGFR1,FH,FKBP4,FSTL1,FUBP1,GALK1,GALNT10,GAPDH,GATA4,GCAT,GHITM,GLB1,GLUL,GOLGA4,GPX1,GRIA3,GSTM5,GTPBP6,HDAC2,HDLBP,HEXB,HGSNAT,HSPA8,HSPG2,HTR7,IDH1,IDH3A,IFT88,ILF3,IPO7,IRAK4,ISL1,KDM2A,KIF3B,KIRREL1,KMT2D,KPNB1,KSR1,LAMC1,LIPA,LMF2,LMX1B,MAN2A2,MCAT,MCM10,MCM4,MDH1,MELK,MRPL39,MSH2,MUC4,MYL1,MYL9,NAB1,NAIP,NCAM1,NDUFA10,NDUFA13,NDUFA8,NDUFA9,NDUFB8,NDUFS1,NDUFS2,NDUFS7,NF1,NFS1,NOTCH2,NPC1,NR1I2,NR5A1,NR5A2,NTN1,OSR2,P4HA1,P4HB,PAK1,PARP2,PAX7,PCSK2,PDHA1,PDHB,PDHX,PDIA5,PGAM2,PGD,PGK1,PGM1,PLA2G15,PLAAT4,PLG,PMPCB,POLD1,POLR3E,PRDX6,PRKAB2,PRKG1,PRKN,PSMA1,PTPN11,RACK1,RAD50,RAD51C,RASA1,RBBP7,RCHY1,RECQL,RGN,RGS1,ROBO1,RPL12,RPL19,RPL23,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RRM1,SCRIB,SEC23A,SEPHS2,SERPINC1,SLC20A1,SLC22A1,SLC25A1,SLC7A5,SLIT2,SMARCA4,SMC2,SMC4,SMN1/SMN2,SMPD1,SORD,STAU1,STEAP3,STK40,STT3A,STT3B,TBP,TBX3,TBX5,TGFBI,THOP1,TIE1,TINAGL1,TLN1,TOMM40,TOP2B,TP63,TRAP1,TRAPPC3,TRIB3,TSC2,TUFM,TUSC3,TYMS,UBA1,UQCRC2,UQCRFS1,UQCRQ,USO1,VCL,WNT4,WRN,XPC,XPNPEP1,XRCC6,YBX1,ZNF71	259 (11)	11	Betacatenin/TCF,Creb,estrogen,Lh,MYOCD,Pdgf (complex)	2-(4-amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol,COTI-2,HR,nicotine,PSEN2,S-nitrosoglutathione,sodium cyanide,WWTR1	 	GZMB,RB1	CDKN1A	 	 	 	 	
TRIM29	transcription regulator	 	2	 	 	0.532	2.69E-06	3.20E-03	H2AX,TP53,TRIM29	A2M,ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACLY,ADA,ADAMTSL4,ADH5,AHCY,AKR1B1,ALDH4A1,ALDOA,ANGPT1,ANK1,APEX1,ARPC1B,ASL,ATP5F1C,ATP5PB,AURKB,BRAF,CAMK2D,CASP2,CAT,CCNA2,CCNB2,CDC16,CDC20,CDC6,CDK1,CDT1,Ces1b/Ces1c,Chil3/Chil4,CKM,CKS1B,CNN2,COL2A1,COL4A1,COL9A1,COPB1,COX15,CRYAB,CS,CSRP1,CTSF,DEK,DICER1,DLG1,DLST,DNAJA2,DNM1,DNM1L,DNMT1,DPEP1,ECH1,EGFR,ETFA,FAT1,FBLN2,FH,FKBP4,FSTL1,FUBP1,GAPDH,GATA4,GLB1,GLUL,GOLGA4,GPX1,HDAC2,HDLBP,HSPA8,HSPG2,IDH1,IDH3G,IPO7,ITGA2B,KMT2D,KPNB1,KSR1,LAMC1,MCAT,MCM3,MCM4,MCM5,MCM6,MCM7,MELK,MRC1,MRPL12,MRPL39,MYL9,NAB1,NDUFA8,NDUFB8,NDUFS1,NDUFS3,NFS1,NME1,NOTCH1,NOTCH2,NR5A1,NTN1,ODC1,P4HA1,P4HB,PAK1,PARP2,PCNA,PDHA1,PDHB,PDHX,PDIA5,PGAM2,PGD,PLAAT4,PLK1,POLD1,POLR3E,PRDX6,PRKAB2,PRKG1,PRKN,PSMA1,PTPN11,RAD50,RAD51,RBBP7,RCHY1,ROBO1,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RRM2,SCRIB,SERPINC1,SLC5A8,SLC7A11,SMC2,SMC4,STAU1,STEAP3,SUCLG1,TBP,TBX3,TBX5,TGFBI,THOP1,TINAGL1,TLN1,TOMM40,TOP2B,TP63,TRAP1,TRIB3,TSC2,UBA1,UQCRC2,UQCRFS1,UQCRQ,USO1,VCL,XPC,XPNPEP1,XRCC5,YBX1	173 (3)	2	 	 	 	ZEB1	CDKN1A,TP53	 	 	 	 	
metribolone	chemical reagent	 	1	Inhibited	 	-5.421	2.73E-06	1.00E-04	metribolone	ACLY,ADSL,ALDOA,ALDOC,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP6V1F,BPNT1,BRIP1,CBR1,CCNA2,CCND1,CCT2,CDC6,COX15,CRYAB,CTNND2,CYC1,DLD,ECH1,ENO1,ETFA,FAM126A,FGFRL1,FH,GAPDH,GLUD1,GOT2,GRHPR,GRIP1,H2AZ1,HMGCS1,HSD17B4,IDH3A,KAT5,KCNN2,MCCC2,MCEE,MDH1,MDH2,MGST3,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFS2,NDUFS7,NDUFV2,PDHA1,PDHB,PDHX,PGK1,PHYH,PPIB,PRDX6,PYGB,RIMS1,RIMS2,SLC25A10,SLC25A5,SMS,SORD,SUCLG1,SUPV3L1,TM9SF2,TPI1,TSC2,UQCRC2,UQCRFS1	72 (1)	1	 	 	 	ADRM1,ALDH1A3,ARG2,CDKN1A,Creb,CREBBP,ELOVL5,FDFT1,FZD8,HMGCR,NOS2,PKM,RB1,Rhox5	ESRRG,KAT5,TP53,TXNIP	 	 	 	 	
PDCD4	other	0.142	2	 	 	0.951	2.75E-06	3.40E-03	Ap1,CASP3,Jnk,JUN,PDCD4,TP53	A2M,ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACLY,ADA,ADAMTSL4,ADARB1,ADH5,AHCY,AKR1B1,ALAS1,ALDH4A1,ALDOA,ANK1,ARPC1B,ASL,ATP5F1A,ATP5F1C,ATP5PB,AURKB,BRAF,CALM1 (includes others),CAMK2D,CASP2,CAT,CCN1,CCNA2,CCNB2,CCND1,CDC16,CDC20,CDC6,CDK1,CDT1,Ces1b/Ces1c,Chil3/Chil4,CKM,CKS1B,CNN2,COL2A1,COL4A1,COL9A1,COPB1,COX15,CRYAB,CS,CSRP1,CTSF,DEK,DICER1,DLG1,DLST,DNAJA2,DNM1,DNM1L,DOCK9,DPEP1,ECH1,EGFR,ETFA,FAT1,FBLN2,FH,FKBP4,FSTL1,FUBP1,GAPDH,GATA4,GLB1,GLUL,GOLGA4,GPX1,HDAC2,HDLBP,HSPA8,HSPG2,IDH1,IDH3G,IPO7,ITGA2B,IVL,KMT2D,KPNB1,KSR1,LAMC1,MCAT,MCM3,MCM4,MCM5,MCM6,MCM7,MELK,MRPL12,MRPL39,MSH2,MYL9,NAB1,NDUFA8,NDUFS1,NDUFS3,NFS1,NME1,NOTCH1,NOTCH2,NR5A1,NTN1,ODC1,P4HA1,P4HB,PAK1,PARP2,PCNA,PDHA1,PDHB,PDHX,PDIA5,PGAM2,PGD,PIM1,PLAAT4,PLG,PLK1,PLSCR1,POLD1,POLR3E,PRDX6,PRKAB2,PRKG1,PRKN,PSMA1,PTPN11,RAD50,RAD51,RASA1,RBBP7,RCHY1,RGN,ROBO1,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RRM2,SCRIB,SERPINC1,SF3B3,SLC5A8,SLC7A11,SMC2,SMC4,SNRNP70,SNRPN,SOD2,STAU1,STEAP3,SUCLG1,TARBP2,TBP,TBX3,TBX5,TGFBI,THOP1,TINAGL1,TLN1,TOMM40,TOP2B,TP63,TRAP1,TRIB3,TSC2,UBA1,UQCRFS1,UQCRQ,USO1,VCL,XPC,XPNPEP1,XPO5,XRCC5,YBX1	187 (6)	6	rottlerin,sirolimus	p70 S6k,RPL11	 	 	TP53	 	 	 	 	
mir-630	microRNA	 	2	 	 	0.606	2.89E-06	3.90E-03	ATM,H2AX,mir-630,TP53	A2M,ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACLY,ADA,ADAMTSL4,ADH5,AHCY,AKR1B1,ALDH4A1,ALDOA,ANGPT1,ANK1,APEX1,ARPC1B,ASL,ATP5F1C,ATP5PB,AURKB,BRAF,CAMK2D,CASP2,CAT,CCNA2,CCNB2,CCND1,CDC16,CDC20,CDC6,CDK1,CDT1,Ces1b/Ces1c,Chil3/Chil4,CKM,CKS1B,CNN2,COL2A1,COL4A1,COL9A1,COMMD3-BMI1,COPB1,COX15,CRYAB,CS,CSRP1,CTSF,DEK,DICER1,DLG1,DLST,DNAJA2,DNM1,DNM1L,DNMT1,DPEP1,ECH1,EGFR,ETFA,FAT1,FBLN2,FH,FKBP4,FSTL1,FUBP1,GAPDH,GATA4,GLB1,GLUL,GOLGA4,GPX1,HDAC2,HDLBP,HSPA8,HSPG2,IDH1,IDH3G,IPO7,ITGA2B,KMT2D,KPNB1,KSR1,LAMC1,MCAT,MCM3,MCM4,MCM5,MCM6,MCM7,MELK,MRC1,MRPL12,MRPL39,MYL9,NAB1,NDUFA8,NDUFB8,NDUFS1,NDUFS3,NFS1,NME1,NOTCH1,NOTCH2,NR5A1,NTN1,ODC1,P4HA1,P4HB,PAK1,PARP2,PDHA1,PDHB,PDHX,PDIA5,PGAM2,PGD,PLAAT4,PLK1,POLD1,POLR3E,PRDX6,PRKAB2,PRKG1,PRKN,PSMA1,PTPN11,RAD50,RAD51,RBBP7,RCHY1,ROBO1,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RRM1,SCRIB,SERPINC1,SLC5A8,SLC7A11,SMC2,SMC4,STAU1,STEAP3,SUCLG1,TBP,TBX3,TBX5,TGFBI,THOP1,TINAGL1,TLN1,TOMM40,TOP2B,TP63,TRAP1,TRIB3,TSC2,UBA1,UQCRC2,UQCRFS1,UQCRQ,USO1,VCL,XPC,XPNPEP1,XRCC5,YBX1	174 (4)	4	 	 	 	 	TP53	 	 	 	 	
Actin	group	 	2	 	 	0.499	3.07E-06	1.19E-02	ACTB,ACTG1,Actin,ELK1,FGF2,H2AX,MAPK8,MRTFA,TP53,VEGFA	A2M,ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACHE,ACLY,ACTC1,ACTG1,ADA,ADAMTSL4,ADARB1,AHCY,ALAS1,ALDH2,ALDH4A1,ALDOA,ANK1,ANPEP,APEX1,ARPC4,ASL,ATP5F1C,ATP5PB,ATP5PO,BCL6,BRAF,CAMK2D,CASP2,CCN1,CCNA2,CDC16,CDC20,CDC6,CDK1,CDT1,Ces1b/Ces1c,Chil3/Chil4,CKM,CKS1B,COL2A1,COL4A1,COL9A1,COPB1,COX15,CRYAB,CS,CSRP1,CTSF,CYP27A1,DAD1,DEK,DICER1,DLG1,DLST,DNAJA2,DNM1,DNM1L,DNMT1,DPEP1,ECH1,ENO1,ETS1,FAT1,FBLN2,FCN1,FGFR1,FH,FKBP4,FLNA,FSCN2,FSHR,FSTL1,FUBP1,GAPDH,GATA4,GLB1,GLUL,GOLGA4,GPX1,GRIA2,GRIA3,GSTM5,HDAC2,HDLBP,HIRA,HMGCS1,HSPA8,HSPG2,IDH1,IDH3G,IPO7,ITGA2B,KMT2D,KPNB1,KSR1,LAMC1,LRP6,MCAT,MCM3,MCM4,MCM5,MCM6,MCM7,MDH2,MELK,MRC1,MRPL12,MRPL39,MRTFA,MTTP,NAB1,NDUFA8,NDUFB8,NDUFS1,NDUFS3,NF1,NFS1,NOTCH2,NPHS1,NR5A1,NTN1,ODC1,P4HA1,P4HB,PAK1,PARP1,PARP2,PCSK2,PDHA1,PDHB,PDHX,PDIA5,PGAM2,PGD,PGK1,PIM1,PLAAT4,PLK1,POLD1,POLR3E,PRDX6,PRKAB2,PRKG1,PSMA1,PSMB10,PTPN11,RAD50,RAD51,RBBP7,RCHY1,ROBO1,RORA,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RRM2,SCRIB,SERPINC1,SLC25A5,SLC5A8,SMC2,SMC4,SOD2,STAU1,STEAP3,SUCLG1,SULT1E1,TBX3,TBX5,TGFBI,THOP1,TINAGL1,TLN1,TOMM40,TOP2B,TP63,TRAP1,TRIB3,TSC2,TUFM,UBA1,UQCRC2,UQCRFS1,UQCRQ,USO1,WNT4,XPC,XPNPEP1,XRCC6,YBX1	197 (10)	10	 	 	 	ELK1	 	 	 	 	 	
PGAM5	enzyme	-0.243	3	 	 	0.217	3.12E-06	5.60E-03	CASP3,DNM1L,ME1,NFkB (complex),PGAM5,TP53	A2M,ABAT,ABCB8,ABCC1,ABCC2,ACADL,ACLY,ADA,ADAMTSL4,ADH5,AHCY,AKR1B1,ALDH4A1,ALDOA,ANK1,APEX1,ARPC1B,ASL,ATP5F1A,ATP5F1C,ATP5PB,AURKB,BRAF,CAMK2D,CASP2,CAT,CBR3,CCKAR,CCNA2,CCNB2,CCND1,CDC16,CDC20,CDC6,CDK1,CDT1,Ces1b/Ces1c,Chil3/Chil4,CKM,CKS1B,CNN2,COL2A1,COL4A1,COL9A1,COPB1,COX15,CRYAB,CS,CSRP1,CTCF,CTSF,CYLD,DAD1,DAXX,DEK,DICER1,DLG1,DLST,DNAJA2,DNM1,DNM1L,DNMT1,DPEP1,ECH1,EGFR,EHF,ETFA,ETS1,FAT1,FBLN2,FH,FKBP4,FSTL1,FUBP1,GAPDH,GATA4,GLB1,GLUL,GOLGA4,GPX1,HDAC2,HDLBP,HSPA8,HSPG2,HTR1A,IDH1,IDH3G,IPO7,ISL1,ITGA2B,KDM2A,KMT2D,KPNB1,KSR1,LAMC1,LHCGR,MCAT,MCM3,MCM4,MCM5,MCM6,MCM7,MELK,MRC1,MRPL12,MRPL39,MSH2,MYL1,MYL9,NAB1,NDUFA8,NDUFS1,NDUFS3,NFS1,NME1,NOTCH2,NR5A1,NTN1,ODC1,P4HA1,P4HB,PAK1,PARP2,PAX7,PCNA,PDHA1,PDHB,PDHX,PDIA5,PGAM2,PGD,PLAAT4,PLD1,PLK1,POLD1,POLR3E,PRDX6,PRKAB2,PRKG1,PRKN,PSMA1,PTPN11,RAD50,RAD51,RBBP7,RCHY1,ROBO1,RPL12,RPL5,RPL7,RPN1,RPS18,RPS26,RPS3,RPS5,RRM2,SCRIB,SERPINC1,SLC5A8,SLC7A11,SLC7A5,SLIT2,SMC2,SMC4,SOD2,STAU1,STEAP3,SUCLG1,TBP,TBX3,TBX5,TGFBI,THOP1,TINAGL1,TLN1,TOMM40,TOP2B,TP63,TRAP1,TRIB3,TSC2,UBA1,UQCRFS1,UQCRQ,USO1,VCL,XPC,XPNPEP1,XRCC6,YBX1,ZNF71	191 (6)	4	 	calcitriol	 	 	 	 	 	 	 	
