Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
L-carnitine Biosynthesis	1.30E+00		1.00E+00	"ALDH9A1,BBOX1,TMLHE"
Myo-inositol Biosynthesis	1.30E+00		1.00E+00	"IMPA1,INPP5F,ISYNA1"
Pentose Phosphate Pathway (Non-oxidative Branch)	1.30E+00		1.00E+00	"RPIA,TALDO1,TKTL2"
Prostanoid Biosynthesis	1.30E+00		1.00E+00	"HPGDS,PTGS1,TBXAS1"
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	1.30E+00		1.00E+00	"SARS1,SARS2,SEPHS2"
RHOGDI Signaling	1.31E+00	-1.963961012	4.77E-01	"ACTG1,ACTR2,ARHGDIA,ARHGEF1,ARPC1B,ARPC2,ARPC3,ARPC4,Cdc42,CDH11,CDH23,DGKZ,EP300,EZR,GNAO1,GNB5,ITGA7,ITGAV,ITGB1,ITGB2,MRAS,MYH10,MYH11,MYH4,MYL1,MYL9,PAK1,RAC1,RAC2,RDX,RHOC"
RAR Activation	1.40E+00		4.74E-01	"ADCY1,ADCY6,ADCY9,AKR1B1,AKR1B10,ALDH1A3,CDK7,CSK,CSNK2B,DHRS4,EP300,ERCC2,GUCY1A1,LRAT,NFKB1,NR2F1,PARP1,PDPK1,PIK3CA,PRKAG1,PRMT1,PSMC5,RAC1,RDH11,RDH12,RDH13,RDH16,RXRA,SDR16C5,SMAD1,SMAD9,SMARCA4,SMARCB1,SMARCC1,SMARCD1,STAT5A"
Remodeling of Epithelial Adherens Junctions	1.42E+00	1.889822365	5.28E-01	"ACTG1,ACTR2,ARPC1B,ARPC2,ARPC3,ARPC4,CLIP1,DNM1L,IQGAP1,MAPRE3,NME1,RAB7A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA4A,TUBB2B,TUBB4A,VCL"
DNA damage-induced 14-3-3σ Signaling	1.48E+00		7.50E-01	"ATR,BRCA1,CCNB2,CCNB3,CCNE1,CDK1"
Mitochondrial L-carnitine Shuttle Pathway	1.48E+00	1.341640786	7.50E-01	"ACSBG1,ACSBG2,ACSF2,CPT1A,CPT2,SLC27A4"
The Visual Cycle	1.48E+00	1.341640786	7.50E-01	"AKR1B10,DHRS4,LRAT,RDH11,RDH12,RDH13"
Maturity Onset Diabetes of Young (MODY) Signaling	1.49E+00		6.11E-01	"APOD,APPL1,BLK,CACNA1A,CACNA1B,CACNA2D1,CACNB2,EP300,GAPDH,NFKB1,PDX1"
Retinol Biosynthesis	1.49E+00	1.264911064	6.11E-01	"AKR1B10,BCO1,CES4A,DHRS4,ESD,LRAT,PNLIPRP2,PNLIPRP3,RDH11,RDH12,RDH13"
Histamine Degradation	1.54E+00	2.236067977	8.33E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1"
Pentose Phosphate Pathway	1.54E+00	2.236067977	8.33E-01	"PGD,PGLS,RPIA,TALDO1,TKTL2"
Cell Cycle Control of Chromosomal Replication	1.60E+00	3.130495168	5.41E-01	"CDC7,CDK1,CDK17,CDK19,CDK7,CDK8,CDT1,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,ORC1,ORC3,PCNA,POLA1,POLA2,POLD1,RPA1"
Granzyme B Signaling	1.73E+00	2	1.00E+00	"ENDOG,GZMB,LMNB2,PARP1"
Glutaryl-CoA Degradation	1.76E+00	1.632993162	7.27E-01	"ACAA2,GCDH,HADH,HADHA,HADHB,HSD17B10,HSD17B4,TBXAS1"
Isoleucine Degradation I	1.76E+00	2.236067977	7.27E-01	"ACAA2,DLD,ECHDC3,ECHS1,HADHA,HADHB,HSD17B10,HSD17B4"
Glutathione Redox Reactions I	1.81E+00	1.889822365	7.78E-01	"GPX1,GPX4,GPX6,GSTK1,GSTT1,MGST3,PRDX6"
Putrescine Degradation III	1.92E+00	1.632993162	8.57E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
Amyotrophic Lateral Sclerosis Signaling	1.92E+00	-3.127716211	5.27E-01	"CACNA1A,CACNA1B,CACNA2D1,CACNB2,CAPN2,CAT,GLUL,GPX1,GRIA1,GRIA2,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN2D,GRIN3A,HECW1,NAIP,NEFH,NOS1,PAK1,PIK3CA,PPP3CA,RAC1"
Sirtuin Signaling Pathway	1.98E+00	-2	4.81E-01	"ACADL,APEX1,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CLOCK,CPT1A,CYC1,GOT2,KAT2A,MAP1LC3A,MAPK3,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB5,NDUFB8,NDUFS1,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,NOS2,PARP1,PDHA1,PFKFB3,PGK1,POLR1A,PPID,SDHA,SDHB,SF3A1,SLC25A5,SMARCA5,SOD2,SREBF1,TIMM44,TOMM40,TOMM70,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA4A,UQCRC2,UQCRFS1,VDAC2,XPC,XRCC5"
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	2.01E+00		6.88E-01	"ASH2L,BRCA1,ETS2,NR2F1,NR5A1,NR5A2,PARP1,PHB,REST,SOX2,Tdh"
Huntington's Disease Signaling	2.07E+00	-0.727606875	4.76E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CACNA1B,CAPN2,CASP10,CASP2,CASQ1,DCTN1,DNM1L,EGFR,EP300,GNB5,HDAC2,HDAC7,HIP1,ITPR1,MAP3K10,MAPK3,NAPA,NSF,PDPK1,PIK3CA,POLR2B,POLR2D,POLR2H,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3,REST,SDHA,SDHB,SGK1,SHC2,STX1B,TBP,UBA52,VAMP3"
Retinoate Biosynthesis I	2.08E+00	2.121320344	7.50E-01	"AKR1B1,AKR1B10,ALDH1A3,DHRS4,RDH11,RDH12,RDH13,RDH16,SDR16C5"
Hepatic Fibrosis / Hepatic Stellate Cell Activation	2.14E+00		5.83E-01	"A2M,COL11A2,COL12A1,COL2A1,COL4A1,COL5A1,COL6A2,COL7A1,ECE1,EGFR,FGFR1,FLT1,MYH10,MYH11,MYH4,MYL1,MYL9,MYO1H,NFKB1,PDGFRB,TGFBR1"
Ethanol Degradation II	2.15E+00	2.828427125	8.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4"
Coronavirus Replication Pathway	2.26E+00	0.774596669	6.52E-01	"ACE,ARCN1,COPA,COPB1,COPB2,COPE,COPZ1,CTSL,DDX1,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA4A,TUBB2B,TUBB4A"
Fatty Acid α-oxidation	2.30E+00	1.889822365	8.75E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,BCO2,TMLHE"
"Tryptophan Degradation X (Mammalian, via Tryptamine)"	2.30E+00	1.632993162	8.75E-01	"AKR1B10,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
Valine Degradation I	2.40E+00	2.828427125	7.69E-01	"ALDH6A1,BCKDHA,DLD,ECHDC3,ECHS1,HADHA,HADHB,HIBADH,HIBCH,HSD17B4"
Glutathione-mediated Detoxification	2.50E+00	2.121320344	8.18E-01	"ANPEP,GGH,GSTK1,GSTM3,GSTM5,Gstm6,GSTT1,HPGDS,MGST3"
Xenobiotic Metabolism AHR Signaling Pathway	2.79E+00	2.98240454	6.55E-01	"ABCG2,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,EP300,GSTK1,GSTM3,GSTM5,Gstm6,GSTT1,MGST3,NCOA2,NFKB1"
LPS/IL-1 Mediated Inhibition of RXR Function	2.97E+00	-1	5.44E-01	"ABCB1,ABCG1,ABCG5,ACOX1,ACOX3,ACSBG1,ACSBG2,ACSF2,ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAT,CHST4,CHST7,CPT1A,CPT2,CYP2A6 (includes others),CYP2U1,CYP3A5,ECSIT,GSTK1,GSTM3,GSTM5,Gstm6,GSTT1,MGST3,NR5A2,PAPSS2,RXRA,SCARB1,SLC10A1,SLC27A4,SMOX,SREBF1,SULT1B1,SULT1E1,SULT2B1"
Noradrenaline and Adrenaline Degradation	3.07E+00	2.333333333	9.00E-01	"ADH5,ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,DHRS2,DHRS4,SMOX"
Aryl Hydrocarbon Receptor Signaling	3.58E+00	1.807392228	6.20E-01	"ALDH18A1,ALDH1A3,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,ATR,CCNA2,CCND1,CCND2,CCNE1,CHEK1,CYP3A5,EP300,GSTK1,GSTM3,GSTM5,Gstm6,GSTT1,MAPK3,MCM7,MGST3,NCOA2,NFKB1,NR2F1,POLA1,RXRA,SMARCA4"
BAG2 Signaling Pathway	3.80E+00	-0.377964473	6.44E-01	"ATXN3,CHRNA7,MAPK3,NFKB1,PRKN,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3"
TCA Cycle II (Eukaryotic)	4.73E+00	3.872983346	8.82E-01	"ACO1,ACO2,CS,DHTKD1,DLD,DLST,FH,IDH3A,IDH3B,IDH3G,MDH1,MDH2,SDHA,SDHB,SUCLG1"
Fatty Acid β-oxidation I	5.12E+00	3.207134903	8.89E-01	"ACAA2,ACADM,ACSBG1,ACSBG2,ACSF2,ECHDC3,ECHS1,ECI2,HADH,HADHA,HADHB,HSD17B10,HSD17B4,IVD,SCP2,SLC27A4"
FAT10 Signaling Pathway	5.21E+00		7.58E-01	"PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3,UBA1"
Mitochondrial Dysfunction	5.88E+00		6.78E-01	"ACO1,ACO2,AIFM1,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,BACE1,CAT,COX15,CPT1A,CYC1,GPX4,HSD17B10,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB5,NDUFB8,NDUFS1,NDUFS3,NDUFS7,NDUFV1,NDUFV2,PDHA1,PRDX3,PRKN,SDHA,SDHB,SOD2,UQCRC2,UQCRFS1,UQCRQ,VDAC2"
Oxidative Phosphorylation	6.31E+00	5.196152423	7.94E-01	"ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATPAF1,ATPAF2,COX15,CYC1,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB5,NDUFB8,NDUFS1,NDUFS3,NDUFS7,NDUFV1,NDUFV2,SDHA,SDHB,UQCRC2,UQCRFS1,UQCRQ"
