© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.lightcyan1
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.lightcyan1
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446108

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.lightcyan1
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
TGFB1	growth factor	 	1	 	 	0.289	6.23E-06	4.80E-02	TGFB1	ABCG1,ABCG2,Acan,AK1,ALDH18A1,ALDH2,ALPP,AMY2B,ANGPT1,ANPEP,ARF1,ARPC2,ASPN,BDH1,CALM1 (includes others),CALML4,CAT,CBFB,CBR3,CCN1,CCNA2,CCND1,CCND2,CCNE1,CCT5,CDC7,CDHR2,CDK1,CHST8,CKM,CKS1B,CLCA2,CNN2,COL12A1,COL2A1,COL4A1,COL5A1,COL6A2,COL7A1,CORO1C,COTL1,CSPG4,CTPS1,CTSL,CTTN,CYC1,DAD1,DDB1,DHCR24,DOCK9,E2F2,ECE1,EGFR,EZH2,F5,FBLN5,FERMT1,FGFR1,FLI1,FLNA,FLT1,FTH1,FUBP1,GALM,GARS1,GCLC,GNAO1,GNB5,GNPAT,GRHL1,GRIA1,GRID2,GUSB,GZMB,HDAC2,HEXB,HEY1,HHEX,HK1,HNRNPAB,HNRNPH1,HPGD,HSD17B10,HSPG2,IARS1,IDH1,ITGA7,ITGAV,ITGB1,ITGB2,ITIH3,ITPR1,KIF3C,KRT17,KRT8,LAMC1,LHCGR,LIN37,LSM5,MAPK3,MFAP4,MLXIP,MRC2,MSH6,MUC4,MYH11,MYO1C,NBEA,NCAM1,NEGR1,NFYC,NIT1,NLRP3,NME1,NOS1,NOS2,NOTCH1,NPR1,NPTXR,NR4A1,ORC1,OVOL1,P4HA1,PARP1,PAX8,PCDH1,PCOLCE2,PDCD4,PDE4A,PDE4D,PDE7A,PDGFRB,PDHB,PFKFB3,PGK1,PHACTR1,POSTN,PPID,PRDX4,PSD2,PSMC1,PSMC3,PSMD1,PTGS1,PTPRN,RAB5IF,RAB6A,RAC1,RACGAP1,RAD51,RDH11,RHOC,RORA,RRM2,RUNX3,RXRA,SAMHD1,SGK1,SLC16A9,SLC20A1,SLC26A11,SLC39A1,SLC4A2,SMC4,SNRNP70,SOD2,SORD,SOX2,SPARCL1,SRM,SRR,SRSF3,SSRP1,STAT5A,TAGLN,TBX3,TENM4,TGFBR1,TP63,TPI1,TRIB3,TUFM,USH1C,VCL,VLDLR,WNT9A,WWTR1,XPC,XPNPEP2,YAP1,YBX1,ZFYVE9	192 (1)	1	benzo(a)pyrene,bleomycin,CMA1,CSDE1,cyclosporin A,flutamide,HDAC3,hyaluronic acid,ITGB8,KLF6,MAP3K5,NAMPT,Pdgf (complex),S-nitroso-N-acetyl-DL-penicillamine,SLC22A5,TERC,trichostatin A	ascorbic acid,DDX5,docosahexaenoic acid,fenofibrate,iodoacetamide,lipoxin A4,lisinopril,N-ethylmaleimide,pioglitazone,PNPLA2,RAD21,rosmarinic acid,telmisartan,TRPS1,valproic acid	 	Abl1/2,Actin,BMP6,CAVIN2,CCN4,Cdc2,CNN1,DAPK1,ELF3,GABARAP,GAL,HIPK2,INHA,INHBB,ITGA6,LDHA,LEF1,Lefty,linoleic acid,LTA,MAPK13,MRTFA,MTORC1,MTORC2,MYBL2,NR4A1,p70 S6k,PDCD4,PKN1,PMEPA1,RAS,RICTOR,RORC,RUNX1,S100A6,Smad2/3,SMURF2,SNAI2,SSRP1,TSC22D1,TWIST,WNT7A,WNT7B,WWTR1,ZEB1,ZYX	ACSL3,AGR2,APOC2,BUB1,CCND3,CCNE1,CXCL8,Cyclin B,CYP1A1,E2f,ERVW-1,GZMB,HMGCR,MDM2,MLXIPL,MMP12,MSH6,MYC,MYCN,PAX3,POMC,PPARD,PPARGC1A,PPM1A,SKI,TFAP4	 	 	 	 	
polyunsaturated fatty acids	chemical - endogenous non-mammalian	 	2	 	 	1.616	7.10E-06	7.10E-03	CASP3,polyunsaturated fatty acids,PPARA,PPARD,PPARG,SREBF1,TIMP1	A4GALT,ABCG1,ABCG2,ABCG5,ACAA2,ACADL,ACADM,ACADS,ACADVL,Acot5,ACOX1,ACY1,AHCY,ALDH2,ALDH3A2,ALDH9A1,ALDOC,APEX1,ARHGDIA,ASL,ATP5F1B,ATP5PO,BAAT,BACE1,BDH1,BEST1,CAP2,CAPN2,CAT,CCNA2,CCND1,CCND2,CDK1,CLEC4F,CMC1,CORIN,CPT2,CS,CTPS1,CTSL,CYP27A1,CYP4B1,DHRS2,DLAT,ECH1,ECI2,EGFR,ENDOG,EPHX1,ETHE1,FLT1,GAPDH,GATA2,GLB1,GNMT,GOT2,GSTK1,GSTM3,Gstm6,HADH,HADHA,HADHB,HSD17B4,IDH3B,IRAK4,IVD,IVNS1ABP,KYAT1,LPIN1,LRAT,MAPK3,MCM7,MDH1,MGST3,MIOX,MKNK2,MPG,MYL1,NFKB1,NOS2,NPC1,NPEPPS,NR1D1,NR4A1,NSF,ODC1,OXCT1,PBLD,PDPK1,PDX1,PEPD,PLIN2,PLIN4,PPA1,PRDM1,PRDX6,PRKN,RABL6,RAD51,RDH11,RETSAT,SARDH,SCARB2,SCP2,SLC20A1,SLC27A4,SMPD1,SORBS1,SREBF1,SRM,TAGLN,TALDO1,TBXAS1,TGFBR1,TMEM120A,TMTC2,TP63,TRIB3,TTN,VLDLR,VNN1,WWTR1,YWHAB,ZBED5	124 (7)	7	 	perfluorooctane sulfonic acid	 	PPARA,PPARD	 	 	 	 	 	
1,1-bis(3'-indolyl)-1-(4-trifluoromethyl-phenyl)methane	chemical reagent	 	2	Activated	 	2.660	8.00E-06	9.50E-03	1,1-bis(3'-indolyl)-1-(4-trifluoromethyl-phenyl)methane,PPARG,RB1	ABCG1,ABCG2,ACAA2,ACADM,ACADS,ACO2,ACOX1,ATP5F1A,ATP5PO,AURKB,BACE1,BCKDHA,BDH1,BRCA1,CALCRL,CAT,CCNA2,CCND1,CCNE1,CDK1,CDX1,CKM,COQ5,CORIN,CPT2,CS,CTPS1,CTSL,CYP4B1,DLAT,DLST,EGFR,EPHX1,EZR,FDPS,FLT1,GAPDH,GATA2,GHITM,HADHA,HADHB,IDH1,IDH3B,IRAK4,IVD,IVL,LGR5,LRAT,MAPK3,MCM3,MCM5,MCM6,MCM7,MDH1,MKNK2,MRPL12,MTTP,MYH4,MYL1,NDUFA10,NDUFA13,NDUFA5,NDUFA9,NDUFB8,NDUFS7,NDUFV1,NFKB1,NIT1,NME1,NPEPPS,NR1D1,NR4A1,NSF,ODC1,OGA,OPA1,ORC1,PARP1,PCNA,PDX1,PEPD,PGD,PLIN2,PLIN4,PMPCB,PRDM1,PTGS1,RRM1,RRM2,SCARB1,SDHB,SLC27A4,SOD2,SORBS1,TAGLN,TBXAS1,TGFBR1,TPO,TRIB3,UQCRFS1,UQCRQ,VNN1,WWTR1	103 (3)	2	 	 	 	 	 	 	 	 	 	
gemfibrozil	chemical drug	 	2	Activated	 	2.178	8.68E-06	1.04E-02	ACOX1,CYP1A2,CYP3A4,EGR1,gemfibrozil,PIK3CB,PIK3R1,PPARA,TERT	ABCB1,ABCG5,ACAA2,ACADL,ACADS,ACADVL,ACHE,Acot5,ACOX1,AHCY,AIG1,ALDH2,ALDH3A2,APEX1,ARHGDIA,ASL,ATP5F1B,BAAT,BACE1,CACHD1,CBR1,CCNA2,CCND1,CCNE1,CDC20,CHEK1,CHRNA7,COL2A1,CPOX,CPT1A,CPT2,CS,CSAD,CTBS,CYP27A1,DECR1,ECH1,ECI2,ENDOG,ENPEP,ERN1,ETS2,EZH2,FAM214A,FLT1,GCLC,GLB1,GPX4,GRIA1,GSTK1,GSTM3,HADH,HADHA,HADHB,HK1,HPGD,HSD17B4,KCNT1,KRT8,KYAT1,LHCGR,MGST3,MPG,MTTP,NFKB1,NOS2,NR4A1,PARP1,PAX6,PBLD,PCNA,PCSK2,PDCD4,PDGFRB,PDHA1,PIK3CA,PIPOX,PLIN4,PPA1,PRDX6,PRKN,PTPN1,PXMP2,QKI,RETSAT,RGN,RPL12,SARDH,SCARB1,SCP2,SLC12A2,SLC12A5,SLC20A1,SORD,SRM,TALDO1,TIAM1,TMTC2,TP63,VLDLR,VNN1,YWHAB	102 (9)	9	 	 	 	Mt,MYC,PDCD4,PPARA,PPARD,RTN4	EGR1,NR1H3	 	 	 	 	
SNAI2	transcription regulator	 	2	Activated	 	2.049	9.02E-06	1.66E-02	CDH1,ERK1/2,MMP9,RUNX2,SNAI2,TAZ,YAP1	ABCB1,Acan,ACTG1,ADRM1,AKR1B10,ALDOC,ALPL,ARNT2,ATP1A3,AURKB,BRCA1,CAPN2,CAT,CCN1,CCNA2,CCND1,CCND2,CCT6A,CD22,CDC20,Cdc42,Chil3/Chil4,CLCN7,COL2A1,COL5A1,COL6A2,CSNK2B,DDB1,DICER1,DOCK9,ECE1,EIF2AK3,ENDOU,EPHB1,EZR,FLNA,FSHR,GBE1,GPX1,GRIA1,GSTM5,HADHA,HECTD1,HPGD,IDH1,ITGB1,ITGB2,L1CAM,LENG8,LIN28B,LRP2,MAP3K10,MAPK3,MCM3,MYH11,MYL9,NCAM1,NOS2,NR5A1,P4HA1,PCNA,PDCD4,PDPK1,PFKFB4,POSTN,PSMA4,PSMA6,PSMA7,PSMB6,PSMC1,PSMD14,PSMD3,PSMD6,PSMD8,PTPRE,RAC1,RAD51,RHOC,RNF40,RRM1,RRM2,SAMD4A,SGK1,SOD2,SORBS1,SOX2,SOX6,SULT1E1,TBP,TGFBR1,TP63,TPI1,UBA1,UBE2V1,UGDH,UGP2,USP5,VCL,VLDLR,VNN1,WWTR1,XPC,XPR1,XRCC5,YAP1	105 (7)	7	CUL7,CXCL8,diazooxonorleucine,EGR1,ESR2,FGF2,FOXM1,linoleic acid,MDM2,OXSR1,RAS,SMAD2,SNAI1,TGFB1,TP53	RAD21,XMD 8-92	 	BSG,mediator,TAZ	 	 	 	 	 	
SRA1	transcription regulator	 	2	Activated	 	4.918	9.09E-06	4.63E-02	AR,ESR1,ESR2,NR3C1,PPARD,PPARG,SRA1,VDR	ABCB1,ABCG5,ACAA2,ACADL,ACADM,ACADS,ACADVL,ACTR2,ACY1,ADA,ADCY1,AK1,ALDH1A3,ALDH2,ALDH9A1,ANGPTL7,ANK1,ANK3,ANPEP,AP1S1,APEX1,ARID5B,ARNT2,ATAD2,ATP1A3,ATP5F1A,ATP5PO,B4GALT1,B4GALT6,BACE1,BCCIP,BDH1,BOP1,BRCA1,BUB3,BYSL,CACNA1A,CALML4,CANX,CAP2,CASP10,CAT,CBR1,CBS/CBSL,CCN1,CCNE1,CCT3,CCT7,CDC20,CEACAM6,CHEK1,Chil3/Chil4,CKS1B,CLEC4F,CLIP1,CMC1,CNOT4,COG2,COG5,COG6,COG7,COL4A1,COL5A1,COL6A2,COL7A1,COPA,COPE,COPZ1,CORIN,CPE,CPT1A,CS,CSAD,CSRP3,CTNS,CTPS1,CTSC,CTSL,CUBN,CYC1,CYP27A1,CYP2A6 (includes others),CYP3A5,CYP4B1,DAB2IP,DAP3,DEK,DHRS2,DLAT,DLG5,DNAJC19,DNM1L,DUOX1,ECH1,ECI2,EGFR,EIF4G1,EP300,EPHX4,ESPL1,ESPN,ETS2,EZH2,FBLN5,FDPS,FEN1,FGFR1,FIBP,FLNA,FLT1,GAPDH,GATA2,GCLC,GLB1,GLUL,GOT2,GPX1,GRIA2,GRIA3,GRIA4,GSPT1,GUCY1A1,H2AZ1,HADHA,HADHB,HAND2,HDAC2,HEY1,HPGD,HPGDS,HSPD1,IARS1,IDH1,IDH3B,ILF2,ING1,IQGAP1,IRAK4,IRF8,ITGB1,IVD,KCNK15,KHDRBS1,KIF3B,KLF13,KNTC1,KRT1,KRT17,KRT8,KYAT1,LAMA5,LAMB2,LPIN1,LRAT,LRP1B,LRRC15,LSM1,LYN,M6PR,MAPK3,MCCC2,MCM5,MCM6,MDH1,MICALL2,MIOX,MKNK2,MPP7,MRAS,MRPL39,MTTP,MYH10,MYH11,MYO6,MYOT,NASP,NDUFB8,NDUFV2,NFKB1,NFYA,NMRK2,NOS2,NPC1,NPEPPS,NR1D1,NR4A1,NR5A1,NSF,NUP160,NUP210,OPA1,P3H2,P4HA1,PAK1,PCDHB6,PCNT,PDCD4,PDE4A,PDE7A,PDPK1,PDX1,PEPD,PFKFB3,PGLS,PHB,PHB2,PLIN4,PLOD3,PLXNA2,POLA1,POLD1,POLE3,POMT2,POSTN,PPM1G,PPP1CA,PRDM1,PRPF31,PRUNE1,PSMA4,PSMC4,PSMD14,PSMD3,PSMD7,PTCH1,PTCH2,PTGR1,PTGS1,PTPN21,RAB27A,RAB6A,RABL6,RAC1,RDX,RGN,RNF41,ROBO1,ROBO2,RORA,RTN4RL1,SAMHD1,SCARB2,SCN5A,SCUBE2,SDHA,SDHB,SEC23IP,SEC63,SERPINC1,SETD2,SGK1,SHC2,SLC10A1,SLC25A10,SLC27A4,SLC34A2,SLC6A8,SLC7A5,SLC7A8,SLC9A3,SLIT3,SMARCC1,SMC4,SMOX,SMPD1,SON,SORBS1,SORD,SPCS3,SPG7,SRD5A1,SRM,SSR1,STAT5A,STK3,STOM,SUCLG2,SUFU,SULT1E1,SYNE1,SYT2,TAGLN,TBC1D4,TBCD,TBRG1,TBXAS1,TENM4,THBS3,TMEM120A,TOMM70,TP63,TPP2,TPR,TRIP13,TRPM2,TRPV6,TUBA4A,TUFM,TWF2,UAP1,UBE2A,UBL3,UQCRC2,VCL,VEZF1,VLDLR,VNN1,VPS35,VRK2,WHRN,WSB1,XRN1,ZBED5	313 (8)	7	 	 	 	ESR2,PPARA,PPARD,PRDM16,THBS1	 	 	 	 	 	
9-hydroxyoctadecadienoic acid	chemical - endogenous mammalian	 	2	 	 	1.857	9.21E-06	5.50E-03	9-hydroxyoctadecadienoic acid,PPARA,PPARG	ABCG1,ABCG2,ABCG5,ACAA2,ACADL,ACADM,ACADS,ACADVL,Acot5,ACOX1,AHCY,ALDH2,ALDH3A2,APEX1,ARHGDIA,ASL,ATP5F1B,ATP5PO,BAAT,BACE1,BDH1,CAT,CCNA2,CCNE1,CORIN,CPT1A,CPT2,CS,CSAD,CTPS1,CTSL,CYP27A1,CYP4B1,DLAT,ECH1,EGFR,ENDOG,EPHX1,ETHE1,FDPS,GAPDH,GATA2,GNMT,GSTK1,GSTM3,HADH,HADHA,HADHB,HSD17B4,IDH1,IRAK4,IVD,KYAT1,MCM7,MDH1,MGST3,MKNK2,MPG,MTTP,NFKB1,NOS2,NPEPPS,NR1D1,NR4A1,NSF,ODC1,PBLD,PCNA,PDX1,PEPD,PLIN2,PLIN4,PPA1,PRDM1,PRDX6,PRKN,RETSAT,SARDH,SCARB1,SCP2,SLC27A4,SORBS1,SORD,SRM,TAGLN,TALDO1,TBXAS1,TGFBR1,TMTC2,TP63,TRIB3,VNN1,WWTR1,YWHAB	94 (3)	2	TAZ	 	 	PPARA	 	 	 	 	 	
Frizzled	group	 	2	 	 	1.095	9.42E-06	1.33E-02	CTNNB1,Frizzled,FZD7,GSK3B,MAPK8,Pkc(s),PLC,SMO	ACADL,ACADS,ACADVL,ADARB1,ALDH1A3,APOD,ATP5PO,B4GALT1,BAAT,CAT,CCN1,CCNA2,CCND1,CCND2,CCNE1,CDH11,CDX1,CKM,COL2A1,COL4A1,CPT1A,CTSF,CYC1,CYP27A1,CYP2A6 (includes others),DIXDC1,EGFR,EP300,ERN1,EZH2,FEN1,FGF20,FTH1,GAPDH,GATA2,GCLC,GLUL,GPX4,HADHA,HDAC2,HHEX,HPGD,IFT27,ILF3,IRF8,ITGB1,IVL,KIF3B,KRT8,L1CAM,LGR5,LIPA,LMX1B,MAPK3,MTHFR,MTTP,NCAM1,NDUFA10,NDUFB8,NDUFS1,NDUFV1,NFKB1,NOS1,NR1D1,NR4A1,NR5A2,ODC1,OVOL1,PARD3,PAX1,PAX8,PCDH15,PDX1,PGK1,PLIN2,PPP3CA,PRDM1,PRX,PTCH1,PTCH2,PTPRN,RAC1,RGN,SDHA,SGK1,SLC10A1,SLC12A2,SLC6A2,SLC6A9,SLC7A11,SMS,SOD2,SOX2,SREBF1,SRSF1,TAGLN,TBP,TUBB4A,WIF1,WNT9A,YAP1	101 (8)	8	 	DKK	 	 	 	 	 	 	 	
choline fenofibrate	chemical drug	 	2	 	 	1.493	9.42E-06	5.50E-03	choline fenofibrate,F3,PPARA,PPARG	ABCG1,ABCG2,ABCG5,ACAA2,ACADL,ACADM,ACADS,ACADVL,Acot5,ACOX1,AHCY,ALDH2,ALDH3A2,ANGPT1,APEX1,ARHGDIA,ASL,ATP5F1B,ATP5PO,BAAT,BACE1,BDH1,CAT,CCN1,CCNA2,CCNE1,CORIN,CPT1A,CPT2,CS,CSAD,CTPS1,CTSL,CYP27A1,CYP4B1,DLAT,ECH1,EGFR,ENDOG,EPHX1,ETHE1,FDPS,GAPDH,GATA2,GNMT,GSTK1,GSTM3,HADH,HADHA,HADHB,HSD17B4,IDH1,IRAK4,IVD,KYAT1,LCP1,MCM7,MDH1,MGST3,MKNK2,MPG,MTTP,NFKB1,NOS2,NPC1,NPC2,NPEPPS,NR1D1,NR4A1,NSF,ODC1,PBLD,PCNA,PDX1,PEPD,PLIN2,PLIN4,PLPP3,PPA1,PRDM1,PRDX6,PRKN,PTPRF,RETSAT,SARDH,SCP2,SERPINC1,SLC27A4,SORBS1,SORD,SRM,TAGLN,TALDO1,TBXAS1,TGFBR1,TMTC2,TP63,TRIB3,VNN1,WWTR1,YWHAB	101 (4)	4	 	 	 	PPARA	 	 	 	 	 	
Centralspindlin	complex	 	3	 	 	0.277	9.84E-06	1.48E-02	ARHGAP35,CDC42,Centralspindlin,ECT2,JUN,MAPK14,MAPK8,PRKCZ,RACGAP1,RB1,RHOB,RHOC,SRF	A2M,ABCB1,ACO2,ACTG1,ADARB1,APEX1,APOD,ATP5F1A,AURKB,B4GALT1,BAAT,BACE1,BCKDHA,BRCA1,CALCRL,CASP2,CAT,CCN1,CCNA2,CCND1,CCND2,CDH11,CDK1,CDX1,CHST4,CNN2,COQ5,CTSL,CYP27A1,DICER1,DLAT,DLST,DMKN,DOCK9,DROSHA,FDPS,FLNA,FLT1,FTH1,GATA4,GHITM,GLUL,GSTM5,HAND2,HEY1,HPGD,IDH3B,ITGAV,ITGB2,LGR5,LHCGR,LRAT,LRP1,LRP6,MCM3,MCM5,MCM6,MCM7,MDH1,MOGAT2,MRPL12,MSH2,MTHFR,MTTP,MYH11,MYH4,MYL1,MYL9,NDUFA10,NDUFA13,NDUFA5,NDUFA9,NDUFB8,NDUFS7,NDUFV1,NIT1,NME1,NPTX2,NR4A1,OGA,OPA1,ORC1,PARP1,PCNA,PGD,PMPCB,PTCH1,PTGR1,PTGS1,RGN,RRM1,RRM2,RXRA,SCARB1,SDHB,SF3B3,SGK1,SLC10A1,SNRNP70,Snrpc,SNRPN,SREBF1,SRP19,TAGLN,TARBP2,TBP,TNN,TPO,TRPA1,TTN,UQCRFS1,UQCRQ,VCL,WDR1,WIF1,WNT9A,XPO5	117 (13)	10	 	 	 	 	 	 	 	 	 	
SAV1	other	 	3	 	 	0.763	1.04E-05	1.21E-02	AKT1,CDK2,FOXL2,Jnk,LATS1,MAPK8,NKX2-1,RAF1,RHOA,RPTOR,SAV1,STK3,YAP1	A2M,ACADL,ACADM,Acan,ACTG1,ADARB1,AKR1B10,ALDH1A3,ALPL,APOD,ATP6V1B1,B4GALT1,BAAT,BRCA1,CAT,CCN1,CCND1,CDC20,Ces1b/Ces1c,CHEK1,Chil3/Chil4,CHRNA7,COL4A1,CSTF1,CTSL,CYP27A1,DHCR24,DICER1,DOCK9,EGFR,ENDOU,EP300,EZR,FDPS,FLI1,FLNA,FSHR,FTH1,GCDH,GCLC,GCSH,GHITM,GOT2,GRIA1,GRN,GSTK1,GSTM5,HNRNPAB,HSPD1,IRF8,ITGB2,MCM3,MCM8,MDH1,MRC2,MSH2,MTHFR,MTTP,MYH10,MYH11,MYL1,MYL9,NFKB1,NLRP3,NOTCH1,NR4A1,NR5A1,NR5A2,P4HA1,PCNA,PDGFRB,PDHA1,PLD1,POSTN,PRDM1,PRDM13,PRKN,PTCH1,RAB27A,RAD51,RAN,RHOC,RPS2,RPS6,RRM1,RTCB,RXRA,SEMA6D,SLC10A1,SLC16A7,SNRPD1,SOD2,SORBS1,SOX2,SRP14,SULT1E1,TAGLN,TBP,TGFBR1,TIAM1,TNN,TOMM40,TPI1,TPO,TUBA4A,UGP2,VCL,VCP,WWTR1,ZNF680	110 (13)	13	 	 	 	 	BIRC5,PITX2,PRKN	 	 	 	 	
methoxsalen	chemical drug	 	2	 	 	0.868	1.06E-05	4.90E-03	acetaminophen,CASP3,CYP1A2,CYP2C9,CYP2E1,methoxsalen,NR1I2	A2M,ABCB1,ABCB6,ABCC1,ABCG2,ACADM,ACO1,ACTG1,AHCY,AKR1B1,ALDH3A2,APEX1,ASL,BCKDHA,BLVRB,CACHD1,CAPN2,CAT,CBR1,CCND1,Chil3/Chil4,CPOX,CPT1A,CYP27A1,CYP2A6 (includes others),ECI2,EPHX1,ETHE1,FECH,FLT1,FTH1,GLUL,GPX1,GPX4,GSTM3,GSTM5,Gstm6,GUSB,HSD17B4,HSPD1,IDH1,ITGB1,LIPH,MTTP,NOS2,ODC1,PAPSS2,PCNA,PDIA4,PGD,PGRMC2,PIPOX,PTGR1,PTPN1,QKI,RAD51,RXRA,SCP2,SLC10A1,SLC25A5,SLC7A11,SREBF1,SULT1E1,TALDO1,VLDLR	65 (7)	6	 	 	 	BLM	acetaminophen,RORC	 	 	 	 	
UBE2L3	enzyme	 	2	 	 	-0.504	1.24E-05	3.58E-02	AR,EGFR,IKBKG,NOTCH1,NR3C1,PGR,PRKN,RARA,RIPK2,UBE2L3	ABCG1,ABCG5,ACADL,ACADM,ACY1,ADARB1,ALDH1A3,ANGPT1,ANGPTL7,ARNT2,ATAD3A,ATP1A3,ATP5F1A,B4GALT6,BOP1,BRCA1,BZW2,CACNA1A,CAD,CAPN2,CBR1,CCN1,CCNB2,CCND2,CCT3,CCT5,CDC20,CDT1,CDX1,CEACAM6,Chil3/Chil4,CKM,CLOCK,CNOT4,COL5A1,CORIN,COTL1,CPT2,CSRP3,CTBS,CTSF,CYC1,CYP27A1,CYP3A5,DAB2IP,DAG1,DAP3,DHCR24,DLD,DNAJC19,DNM1L,DSCAM,DUOX1,E2F2,ECHS1,EIF5B,EPHX1,EPHX4,ERN1,ESPL1,ESPN,ETS2,EZR,FEN1,FGFR1,FLT1,FSHR,FUBP1,GATA2,GATA4,GATD3A/GATD3B,GLUL,GPR84,GPX1,GRIA1,GRIA2,GRIA3,GRIA4,GSTM3,GUCY1A1,GZMB,HDAC2,HEY1,HIRA,HNRNPH1,HPGD,HTR1A,ING1,IRF8,ITGAV,ITGB1,IVL,IVNS1ABP,KCND2,KIRREL2,KLF13,KNTC1,KRT17,KRT8,LAMA4,LAMA5,LAMB2,LHCGR,LPIN1,MAPK3,MCCC2,MCM4,MICALL2,MRAS,MRPL39,MTHFR,MTTP,MYH11,MYOT,NAGLU,NAV2,NDUFS1,NDUFS3,NDUFV2,NFKB1,NMRK2,NOCT,NPC1,NR2F1,NR5A1,NSD2,NSF,NSUN2,OXCT1,P3H2,P4HA1,PAPSS2,PAX8,PCDH1,PDGFRB,PDHA1,PFKFB3,PGLS,PLXNA2,POMT2,POSTN,PPIA,PRDX6,PSG9,PSMB6,PTCH1,PTGR1,PTGS1,PTPRE,PTPRF,RBBP7,RGN,RHOC,RORA,RUNX3,SAMHD1,SCARB1,SCN5A,SETD2,SLC10A1,SLC35A3,SLC7A5,SMARCC1,SMC4,SMOX,SMPD1,SOD2,SOX2,SPRING1,SRD5A1,SREBF1,SRSF1,SRSF7,STAT5A,STOM,SUCLG2,SULT1E1,SYNE1,SYT2,TAGLN,TBXAS1,Tdh,TP63,TPO,TUBA4A,TWF2,UBA1,UBE2A,UBL3,VCL,WWTR1,XRN2,ZNF703	193 (10)	9	TAZ	 	 	 	PRKN	 	 	 	 	
PLIN5	other	 	2	 	 	0.585	1.27E-05	8.40E-03	Nr1h,PLIN5,PPARG	ABCG1,ABCG2,ABCG5,ACAA2,ACADL,ACADM,ACADS,ACADVL,ACE,ACOX1,APOD,ARNT2,ATP5PO,BACE1,BDH1,CAT,CCND2,CORIN,CPT2,CS,CTPS1,CTSL,CYP4B1,DLAT,ECE1,EGFR,ELOVL7,EPHX1,ESD,FDPS,FECH,FLT1,GAPDH,GATA2,GCLC,GPX4,HADHA,HADHB,HIP1,IDH1,IRAK4,ITPR1,IVD,MCM7,MDH1,MKNK2,MTTP,NLRP3,NOS2,NPEPPS,NR1D1,NR4A1,NR5A2,NSF,ODC1,PEPD,PLIN2,PLIN4,PRDM1,PTCH1,RGN,RUNX3,SCARB1,SLC27A4,SORBS1,SREBF1,TAGLN,TBXAS1,TGFBR1,TRIB3,VLDLR,VNN1,WWTR1	73 (3)	3	linoleic acid,oleic acid,pirinixic acid,rosiglitazone	SLC27A2	 	FABP1	ABHD5	 	 	 	 	
CYP3A5	enzyme	0.597	2	 	 	0.309	1.32E-05	4.60E-03	acetaminophen,CYP2E1,CYP3A5	A2M,ABCB6,ABCC1,ABCG2,ACADM,ACO1,ACOX1,ACTG1,AKR1B1,APEX1,ASL,BCKDHA,BLVRB,CAT,CBR1,CCND1,Chil3/Chil4,EPHX1,FECH,FLT1,FTH1,GCLC,GLUL,GPX1,GPX4,GSTM5,HSD17B4,HSPD1,IDH1,ITGB1,LIPH,NOS2,ODC1,PCNA,PTGR1,PTPN1,RXRA,SCP2,SLC10A1,SLC25A5,SLC7A11,TALDO1	42 (3)	2	decabromobiphenyl ether,desmethoxyyangonin,dimethyl sulfoxide,flutamide,metyrapone,Ncoa-Nr1i2-Rxra,Ncoa-Nr1i3-Rxra,pirinixic acid,PPARGC1A,steroid	cholic acid,cyclosporin A,puromycin aminonucleoside,tacrolimus,trimethoprim	 	 	 	 	 	 	 	
