Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Activation of IRF by Cytosolic Pattern Recognition Receptors	3.84E-01	-0.447213595	6.25E-01	"MAP2K4,MAPK10,NFKB1,PPIB,TBK1"
Adenosine Nucleotides Degradation II	3.84E-01	0	6.25E-01	"ADA,ADA2,ADARB2,NT5C2,PNP"
Cleavage and Polyadenylation of Pre-mRNA	3.84E-01		6.25E-01	"CPSF1,CSTF1,CSTF3,NUDT21,PAPOLA"
iNOS Signaling	3.84E-01	-1	6.25E-01	"CALM1 (includes others),IRAK4,MAPK14,NFKB1,TAB1"
Neuroprotective Role of THOP1 in Alzheimer's Disease	3.98E-01	-2.138089935	5.59E-01	"ACE,DPP4,ECE1,ENDOU,GZMB,HGFAC,IDE,NFYA,PREP,PRKAG1,PRKAR2B,PRSS2,PRSS45P,PRSS48,PRSS55,THOP1,Tmprss11b,TMPRSS9,YWHAE"
PCP (Planar Cell Polarity) Pathway	4.01E-01	-0.301511345	5.79E-01	"FZD4,FZD5,FZD8,LGR4,MAP2K4,MAPK10,PRICKLE1,SMO,WNT11,WNT4,WNT5B"
Triacylglycerol Degradation	4.01E-01	-0.632455532	5.79E-01	"ALDH2,CEL,Ces1b/Ces1c,DAGLA,DAGLB,LIPE,PNLIP,PNLIPRP1,PNLIPRP2,PPME1,PRDX6"
Apelin Liver Signaling Pathway	4.13E-01	-1	6.67E-01	"COL2A1,MAP2K4,MAPK10,PDGFRB"
"Bile Acid Biosynthesis, Neutral Pathway"	4.13E-01	-2	6.67E-01	"AKR1C1/AKR1C2,BAAT,CYP27A1,SCP2"
Dermatan Sulfate Degradation (Metazoa)	4.13E-01	1	6.67E-01	"Chil3/Chil4,HEXB,IDUA,OGA"
Glycine Betaine Degradation	4.13E-01	-1	6.67E-01	"PIPOX,SARDH,SHMT1,SRR"
IL-17A Signaling in Gastric Cells	4.13E-01		6.67E-01	"MAP2K4,MAPK10,MAPK14,NFKB1"
Pregnenolone Biosynthesis	4.13E-01		6.67E-01	"CYP27A1,CYP2B6,FDX1,MICAL3"
Role of RIG1-like Receptors in Antiviral Innate Immunity	4.13E-01		6.67E-01	"CASP10,EP300,NFKB1,TBK1"
UDP-N-acetyl-D-galactosamine Biosynthesis II	4.13E-01	-1	6.67E-01	"GNPDA2,GPI,HK1,UAP1"
CDC42 Signaling	4.17E-01	-1.414213562	5.56E-01	"ACTR2,ARPC1B,ARPC3,ARPC4,BAIAP2,CLIP1,EXOC1,EXOC3,EXOC5,FGD1,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MAP2K4,MAPK10,MAPK14,MYL1,MYL9,MYLK,PAK1,PARD3,RALA,WAS"
Dilated Cardiomyopathy Signaling Pathway	4.34E-01	0.185695338	5.54E-01	"ABCC9,ACTC1,ACTG1,ADCY1,ADCY8,ADCY9,CAMK2D,DMD,GNAS,GUCY1B1,ILK,KDM5A,LAMA4,MAPK14,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYO18A,MYO1H,PDE2A,PDE3A,PRKAG1,PRKAR2B,PRKCE,RYR2,SCN5A,TNNT3,TTN"
Glucocorticoid Receptor Signaling	4.34E-01		5.40E-01	"A2M,ARG2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,BRCA1,CHP1,DNAH3,EP300,ERCC2,FBP1,FKBP4,GTF2H3,GTF2H4,HSPA5,HSPA8,HSPA9,KRT1,KRT8,MAP2K4,MAP2K7,MAP3K1,MAPK10,MAPK14,MED14,NCOA2,NDUFA10,NDUFA13,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV1,NDUFV2,NFKB1,PBRM1,PC,PCK1,PIK3R3,PLA2G3,PLA2G4A,POLR2A,POLR2B,POLR2D,POLR2H,PRKAG1,RALA,RPS6KA5,SDHB,SGK1,SMAD4,SMARCA4,SMARCC1,SMARCE1,STAT5A,STAT5B,TAB1,TAF1,TAF2,TAF6,TBP,TGFBR1,TSG101,UBE2I,UQCRC2,UQCRFS1"
2-ketoglutarate Dehydrogenase Complex	4.60E-01		7.50E-01	"DHTKD1,DLD,DLST"
Acyl-CoA Hydrolysis	4.60E-01		7.50E-01	"ACOT4,HNF4A,PPT1"
Citrulline Biosynthesis	4.60E-01		7.50E-01	"ALDH18A1,ARG2,GLS"
Folate Polyglutamylation	4.60E-01		7.50E-01	"FPGS,MTHFD1,SHMT1"
GDP-glucose Biosynthesis	4.60E-01		7.50E-01	"HK1,PGM1,PGM2"
Glycoaminoglycan-protein Linkage Region Biosynthesis	4.60E-01		7.50E-01	"B3GAT1,B3GAT3,B4GALT7"
Granzyme A Signaling	4.60E-01		7.50E-01	"APEX1,EP300,NME1"
Methylmalonyl Pathway	4.60E-01		7.50E-01	"MCEE,PCCA,PCCB"
Phosphatidylcholine Biosynthesis I	4.60E-01		7.50E-01	"CEPT1,CHKA,PCYT1B"
Sumoylation Pathway	4.68E-01	2	5.71E-01	"ARHGDIA,CTBP1,EP300,ETS1,HDAC2,MAP2K4,MAPK10,NFKB1,PCNA,RAN,RFC2,RFC3,RHOBTB2,RHOT1,RPA1,SENP6,SMAD4,TDG,UBA2,UBE2I"
Colanic Acid Building Blocks Biosynthesis	4.86E-01	-1.889822365	6.36E-01	"GALK1,GMDS,GMPPB,GPI,PMM1,UGDH,UGP2"
NAD Signaling Pathway	5.03E-01	1.028991511	5.59E-01	"ACADL,ACADM,AIFM1,ARNTL,CLOCK,EIF2AK3,ERN1,ETFA,HIF1A,HSPD1,NADK,NAMPT,NFKB1,NMRK2,PARP1,PARP3,PIK3R3,POLR2A,POLR2B,POLR2D,POLR2H,PRDM13,PRKAG1,RYR1,RYR2,RYR3,SIRT5,SIRT6,SIRT7,SLC12A8,SLC22A13,SLC29A1,SLC7A5,SOD2,SREBF1,TNKS2,TPCN1,TRPM2"
Pyroptosis Signaling Pathway	5.18E-01	-0.301511345	6.11E-01	"DHX9,MAPK14,NAIP,NEK7,NFKB1,NLRP10,NLRP3,NLRP7,PRKAG1,PRKAR2B,TLR3"
Inhibition of Angiogenesis by TSP1	5.24E-01	0	6.67E-01	"GUCY1B1,HSPG2,MAP2K4,MAPK10,MAPK14,TGFBR1"
Vitamin-C Transport	5.24E-01	-0.816496581	6.67E-01	"GSTO1,SELENOT,SLC23A1,SLC2A1,SLC2A3,STOM"
Ferroptosis Signaling Pathway	5.34E-01	2.645751311	5.71E-01	"ABCA1,ACACA,ALOX5,ARF1,BAP1,BECN1,CARS1,CHAC1,DPP4,EIF2A,EIF2AK3,FTH1,FTMT,GCLC,GPX4,GSS,H2AZ1,HMGCR,PRKAG1,RALA,SLC11A2,SLC7A11,SQSTM1,STEAP3,USP7,VDAC2,WWTR1,YAP1"
Death Receptor Signaling	5.50E-01	0.774596669	6.00E-01	"ACIN1,ACTC1,ACTG1,CASP10,CASP2,CASP7,MAP2K4,MAP2K7,NAIP,NFKB1,PARP1,PARP3,SPTAN1,TBK1,TNKS2"
Arginine Degradation I (Arginase Pathway)	5.64E-01		1.00E+00	"ALDH4A1,ARG2"
Arginine Degradation VI (Arginase 2 Pathway)	5.64E-01		1.00E+00	"ARG2,PYCR1"
Arsenate Detoxification I (Glutaredoxin)	5.64E-01		1.00E+00	"GSTO1,PNP"
Chondroitin and Dermatan Biosynthesis	5.64E-01		1.00E+00	"CSGALNACT1,CSGALNACT2"
Formaldehyde Oxidation II (Glutathione-dependent)	5.64E-01		1.00E+00	"ADH5,ESD"
Inositol Pyrophosphates Biosynthesis	5.64E-01		1.00E+00	"IP6K2,PPIP5K1"
L-cysteine Degradation I	5.64E-01		1.00E+00	"CDO1,GOT2"
N-acetylglucosamine Degradation I	5.64E-01		1.00E+00	"AMDHD2,GNPDA2"
Palmitate Biosynthesis I (Animals)	5.64E-01		1.00E+00	"CBR4,FASN"
Phenylalanine Degradation I (Aerobic)	5.64E-01		1.00E+00	"PAH,QDPR"
Phenylethylamine Degradation I	5.64E-01		1.00E+00	"ALDH2,ALDH3A2"
Proline Biosynthesis I	5.64E-01		1.00E+00	"ALDH18A1,PYCR1"
"Role of JAK1, JAK2 and TYK2 in Interferon Signaling"	5.64E-01		1.00E+00	"NFKB1,PTPN6"
Sulfate Activation for Sulfonation	5.64E-01		1.00E+00	"PAPSS1,PAPSS2"
Taurine Biosynthesis	5.64E-01		1.00E+00	"CDO1,CSAD"
"Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate"	5.64E-01		1.00E+00	"GART,MTHFD1"
β-alanine Degradation I	5.64E-01		1.00E+00	"ABAT,ALDH6A1"
"NER (Nucleotide Excision Repair, Enhanced Pathway)"	5.64E-01	-1.133893419	5.71E-01	"COPS4,COPS6,COPS7A,COPS8,DDB1,EP300,ERCC2,ERCC6,GTF2H3,GTF2H4,LIG1,LIG4,PCNA,POLA1,POLA2,POLD1,POLD2,POLD3,POLE2,POLE3,POLR2A,POLR2B,POLR2D,POLR2H,RFC2,RFC3,RPA1,TOP2B,UBE2I,USP7,XAB2,XPC"
Factors Promoting Cardiogenesis in Vertebrates	5.77E-01	2.267786838	5.74E-01	"ACVR1,ACVR2B,BMP2,CAMK2D,CREB3L3,FZD4,FZD5,FZD8,GATA4,LRP1,LRP5,LRP6,MAP2K4,MAPK10,MAPK14,MYH7,PLCB1,PLCD3,PRKCE,PRKCQ,SCN5A,SMAD1,SMAD4,SMAD9,SMO,TBX5,TCF7L1,TGFBR1,WNT11,WNT4,WNT5B"
Crosstalk between Dendritic Cells and Natural Killer Cells	5.78E-01		7.14E-01	"ACTC1,ACTG1,CAMK2D,NFKB1,TLR3"
Estrogen-mediated S-phase Entry	5.78E-01	-2.236067977	7.14E-01	"CCNA2,CCNE1,CDK1,CDKN1B,E2F2"
Role of JAK family kinases in IL-6-type Cytokine Signaling	5.78E-01		7.14E-01	"MAP2K4,MAPK10,MAPK14,STAT5A,STAT5B"
Role of JAK2 in Hormone-like Cytokine Signaling	5.78E-01		7.14E-01	"PTPN1,PTPN6,SOCS7,STAT5A,STAT5B"
TNFR2 Signaling	5.78E-01	1.341640786	7.14E-01	"MAP2K4,MAP3K1,NAIP,NFKB1,TBK1"
Atherosclerosis Signaling	5.79E-01		6.43E-01	"ALOX5,APOD,COL2A1,ITGA4,ITGB2,NFKB1,PLA2G3,PLA2G4A,PRDX6"
RHOGDI Signaling	5.82E-01	-0.784464541	5.69E-01	"ACTC1,ACTG1,ACTR2,ARHGAP1,ARHGDIA,ARHGEF1,ARHGEF17,ARHGEF4,ARPC1B,ARPC3,ARPC4,CDH11,CDH23,DGKZ,EP300,EZR,GNA11,GNAO1,GNAS,GNB5,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,PAK1,PIKFYVE,RDX,RHOBTB2,RHOT1,WASF1"
Inhibition of ARE-Mediated mRNA Degradation Pathway	5.88E-01	-1.091089451	5.66E-01	"AGO3,CNOT2,CNOT4,CNOT6,CNOT9,DIS3,EDC3,EXOSC6,EXOSC7,EXOSC8,MAPK14,PAPOLA,PPP2R5E,PRKAG1,PRKAR2B,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3,PSME4,PTPA,XRN1,YWHAE"
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	5.98E-01	0.277350098	6.19E-01	"ATR,BRCA1,CCNB2,CCNB3,CDK1,CHEK1,CKS1B,EP300,FBXL5,SKP1,TOP2B,TRIP12,YWHAE"
Pyrimidine Ribonucleotides Interconversion	6.21E-01	-1.414213562	6.67E-01	"AK1,CTPS1,DHX9,ENTPD6,NME1,NME7,PCK1,SLC25A42"
Apelin Adipocyte Signaling Pathway	6.26E-01	-1.963961012	5.95E-01	"ADCY1,ADCY8,ADCY9,CAT,GNA11,GPX1,GPX2,GPX4,GPX6,GPX7,GSTK1,GSTT1,GUCY1B1,HIF1A,LIPE,MAPK10,MAPK14,MGST3,NCF2,PRDX6,PRKAG1,PRKAR2B"
2-oxobutanoate Degradation I	6.65E-01	-2	8.00E-01	"DLD,MCEE,PCCA,PCCB"
Acetyl-CoA Biosynthesis I (Pyruvate Dehydrogenase Complex)	6.65E-01	-2	8.00E-01	"DLAT,DLD,PDHA1,PDHB"
Folate Transformations I	6.65E-01	-1	8.00E-01	"MTHFD1,MTHFR,MTR,SHMT1"
Glucose and Glucose-1-phosphate Degradation	6.65E-01	-1	8.00E-01	"HK1,PGM1,PGM2,RGN"
Inflammasome pathway	6.65E-01	-1	8.00E-01	"NAIP,NEK7,NFKB1,NLRP3"
Leucine Degradation I	6.65E-01	-2	8.00E-01	"ACADM,IVD,MCCC1,MCCC2"
Agranulocyte Adhesion and Diapedesis	6.76E-01		6.25E-01	"ACTC1,ACTG1,EZR,ITGA4,ITGB1,ITGB2,MYH10,MYH11,MYH4,MYH7,MYL1,MYL9,MYO18A,MYO1H,RDX"
Stearate Biosynthesis I (Animals)	6.76E-01	0	6.25E-01	"ACOT4,ACSBG1,ACSBG2,ACSF2,ACSL6,AKR1B10,DHCR24,DHRS7,FASN,HNF4A,PPT1,PTGR1,SLC27A4,TBXAS1,TECR"
Glycolysis I	6.77E-01	-2.645751311	7.00E-01	"ALDOC,FBP1,GAPDH,GPI,PGAM2,PGK1,TPI1"
TREM1 Signaling	6.77E-01	0.377964473	7.00E-01	"ITGB1,NFKB1,NLRP10,NLRP3,STAT5A,STAT5B,TLR3"
Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	6.77E-01	-1.889822365	7.00E-01	"B3GAT3,B4GAT1,CSGALNACT1,LARGE1,SULT1A3/SULT1A4,SULT1B1,SULT1C4"
Xenobiotic Metabolism Signaling	6.92E-01		5.67E-01	"ABCB1,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CAMK2D,CAT,CES4A,CHST1,CHST11,CHST15,CHST4,CHST7,CUL3,CYP2B6,CYP3A5,CYP3A7,DNAJC7,EIF2AK3,EP300,ESD,GCLC,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS2ST1,HS3ST4,MAP2K4,MAP2K7,MAP3K1,MAP3K12,MAP3K4,MAPK14,MGST3,NFKB1,PIK3R3,PPP2R5E,PRKCE,PRKCQ,PTPA,RALA,SMOX,SNW1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
Regulation Of The Epithelial Mesenchymal Transition In Development Pathway	6.93E-01	-0.471404521	6.13E-01	"ADAM17,BRCA1,FZD4,FZD5,FZD8,GLI2,HIF1A,JAG1,JAG2,NFKB1,NOTCH1,PTCH1,SMO,SNAI1,SUFU,TCF7L1,WNT11,WNT4,WNT5B"
Superpathway of Methionine Degradation	7.09E-01	-3.207134903	6.36E-01	"AHCY,AHCYL2,CDO1,DLD,EEF1AKMT1,FTSJ1,GOT2,MCEE,MTR,PCCA,PCCB,PRMT1,PRMT5,SUOX"
Eicosanoid Signaling	7.10E-01		6.67E-01	"ALOX5,DPEP1,DPEP2,DPEP3,GGT1,HPGDS,PLA2G3,PLA2G4A,PRDX6,TBXAS1"
Pyrimidine Ribonucleotides De Novo Biosynthesis	7.10E-01	-1.897366596	6.67E-01	"AK1,CAD,CTPS1,DHX9,ENTPD6,NME1,NME7,PCK1,SLC25A42,UMPS"
Remodeling of Epithelial Adherens Junctions	7.37E-01	-1.341640786	6.11E-01	"ACTC1,ACTG1,Actn3,ACTR2,ARPC1B,ARPC3,ARPC4,CLIP1,DNM1L,MAPRE3,NME1,RAB7A,RALA,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A,VCL"
VDR/RXR Activation	7.48E-01	0.447213595	6.50E-01	"CDKN1B,CST6,CYP24A1,EP300,HSD17B2,LRP5,NCOA2,PRKCE,PRKCQ,PSMC5,TRPV6,VDR,YY1"
DNA damage-induced 14-3-3σ Signaling	7.56E-01		7.50E-01	"ATR,BRCA1,CCNB2,CCNB3,CCNE1,CDK1"
Ketogenesis	7.56E-01	-1.341640786	7.50E-01	"ACAA2,ACAT1,BDH1,HADHA,HADHB,HMGCS1"
Purine Nucleotides De Novo Biosynthesis II	7.56E-01	-2.449489743	7.50E-01	"ADSL,ATIC,GART,GMPS,PAICS,PFAS"
DNA Methylation and Transcriptional Repression Signaling	7.67E-01		6.92E-01	"ARID4B,CHD4,DNMT1,GATAD2B,HDAC2,MBD1,MTA3,RBBP7,SUDS3"
Dermatan Sulfate Biosynthesis (Late Stages)	7.94E-01	-2.309401077	6.67E-01	"CHST1,CHST11,CHST15,CHST4,CHST7,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
NUR77 Signaling in T Lymphocytes	7.94E-01	1.154700538	6.67E-01	"CABIN1,CALM1 (includes others),CHP1,EP300,HDAC2,HDAC7,NR4A1,PCNA,PDK1,PRKCE,PRKCQ,SIN3B"
Adipogenesis pathway	8.16E-01		6.00E-01	"ARNTL,BMP2,CLOCK,CTBP1,ERCC2,FBXW7,FGFR1,FGFR3,FZD4,FZD5,FZD8,GTF2H3,GTF2H4,HAT1,HDAC2,HDAC6,HDAC7,HIF1A,KAT2A,KAT6B,KMT2B,LPIN1,NOCT,NR1D1,PPIP5K1,RBBP7,SIN3B,SMAD1,SMAD9,SMO,SOX9,SREBF1,STAT5B"
Huntington's Disease Signaling	8.19E-01	0.654653671	5.71E-01	"ARFIP2,ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,CAPN1,CAPN3,CASP10,CASP2,CASP7,CREB3L3,DCTN1,DNM1L,EP300,GLS,GNA11,GNB5,HDAC2,HDAC6,HDAC7,HIP1,HSPA5,HSPA8,HSPA9,HTT,IGF1R,MAP2K4,MAP2K7,NAPA,NAPG,NSF,PDPK1,PIK3R3,PLCB1,POLR2A,POLR2B,POLR2D,POLR2H,PRKCE,PRKCQ,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB10,PSMB6,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD14,PSMD3,PSMD4,PSMD6,PSMD7,PSMD8,PSME3,PSME4,SDHB,SGK1,SHC2,TBP,TCERG1,UBE2S,VAMP3"
Coronavirus Replication Pathway	8.27E-01	-1.807392228	6.52E-01	"ACE,ARCN1,COPA,COPE,COPG2,CTSL,DDX1,TUBA1A,TUBA1B,TUBA1C,TUBA3C/TUBA3D,TUBA3E,TUBA4A,TUBB2B,TUBB4A"
Cell Cycle Control of Chromosomal Replication	8.33E-01	-2.710687383	6.22E-01	"CDC45,CDK1,CDK11A,CDK17,CDK19,CDK9,CDT1,LIG1,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,MCM9,ORC3,PCNA,POLA1,POLA2,POLD1,RPA1,TOP2B"
4-aminobutyrate Degradation I	8.47E-01		1.00E+00	"ABAT,ALDH5A1,SUCLG2"
Aspartate Degradation II	8.47E-01		1.00E+00	"GOT2,MDH1,MDH2"
Coenzyme A Biosynthesis	8.47E-01		1.00E+00	"COASY,PPCDC,PPCS"
Glutathione Biosynthesis	8.47E-01		1.00E+00	"GCLC,GCLM,GSS"
Heme Biosynthesis from Uroporphyrinogen-III I	8.47E-01		1.00E+00	"CPOX,FECH,UROD"
Inosine-5'-phosphate Biosynthesis II	8.47E-01		1.00E+00	"ADSL,ATIC,PAICS"
L-carnitine Biosynthesis	8.47E-01		1.00E+00	"ALDH9A1,BBOX1,TMLHE"
N-acetylglucosamine Degradation II	8.47E-01		1.00E+00	"AMDHD2,GNPDA2,NAGK"
NAD Phosphorylation and Dephosphorylation	8.47E-01		1.00E+00	"NADK,NADK2,NNT"
Parkinson's Signaling	8.47E-01		1.00E+00	"MAPK14,PRKN,SNCAIP"
Pentose Phosphate Pathway (Non-oxidative Branch)	8.47E-01		1.00E+00	"RPIA,TALDO1,TKTL2"
Pentose Phosphate Pathway (Oxidative Branch)	8.47E-01		1.00E+00	"G6PD,PGD,PGLS"
Superoxide Radicals Degradation	8.47E-01		1.00E+00	"CAT,GPX7,SOD2"
Tryptophan Degradation III (Eukaryotic)	8.51E-01	-1	6.88E-01	"ACAA2,ACAT1,AFMID,GCDH,HADH,HADHA,HADHB,HSD17B10,HSD17B4,TBXAS1,TDO2"
Heparan Sulfate Biosynthesis (Late Stages)	8.63E-01	-2.182820625	6.43E-01	"ALDH2,Ces1b/Ces1c,CHST1,CHST11,CHST15,CHST4,CHST7,EXTL3,HS2ST1,HS3ST4,LIPE,PPME1,PRDX6,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
Chondroitin Sulfate Degradation (Metazoa)	8.81E-01	0.447213595	8.33E-01	"ARSB,Chil3/Chil4,GALNS,HEXB,OGA"
Fatty Acid Activation	8.81E-01	0	8.33E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,SLC27A4"
Histamine Degradation	8.81E-01	-2.236067977	8.33E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1"
IL-22 Signaling	8.81E-01	-0.447213595	8.33E-01	"MAP2K4,MAPK10,MAPK14,STAT5A,STAT5B"
Methylglyoxal Degradation III	8.81E-01		8.33E-01	"AKR1B1,AKR1B10,AKR1C1/AKR1C2,DHRS7,PTGR1"
γ-linolenate Biosynthesis II (Animals)	8.81E-01	0	8.33E-01	"ACSBG1,ACSBG2,ACSF2,ACSL6,SLC27A4"
Mismatch Repair in Eukaryotes	1.01E+00		7.50E-01	"FEN1,MSH2,MSH3,MSH6,PCNA,POLD1,RFC2,RFC3,RPA1"
Heparan Sulfate Biosynthesis	1.05E+00	-2.236067977	6.56E-01	"ALDH2,B3GAT1,B3GAT3,B4GALT7,Ces1b/Ces1c,CHST1,CHST11,CHST15,CHST4,CHST7,EXTL3,HS2ST1,HS3ST4,LIPE,PPME1,PRDX6,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
Xenobiotic Metabolism CAR Signaling Pathway	1.07E+00	-5.217491947	6.08E-01	"ABCB1,ABCC1,ALDH18A1,ALDH1A3,ALDH1L1,ALDH1L2,ALDH2,ALDH3A2,ALDH3B2,ALDH4A1,ALDH5A1,ALDH6A1,ALDH9A1,CHST1,CHST11,CHST15,CHST4,CHST7,CYP2B6,CYP3A5,CYP3A7,DNAJC7,EP300,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,HS2ST1,HS3ST4,MAP2K4,MAP2K7,MGST3,PPP2R5E,PRKCE,PRKCQ,PTPA,SNW1,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
NRF2-mediated Oxidative Stress Response	1.10E+00	-1.961161351	5.98E-01	"ABCC1,ACTC1,ACTG1,AOX1,CAT,CBR1,CCT7,CLPP,CUL3,CYP2A6 (includes others),CYP2B6,CYP2J2,Cyp2j9,CYP2U1,Cyp3a25 (includes others),CYP3A5,CYP3A7,DNAJA2,DNAJA3,DNAJB11,DNAJB12,DNAJB9,DNAJC11,DNAJC14,DNAJC21,DNAJC7,DNAJC9,EIF2AK3,EP300,EPHX1,FTH1,GCLC,GCLM,GPX2,GSTK1,GSTM3,GSTM4,GSTM5,Gstm6,GSTO1,GSTT1,MAP2K4,MAP2K7,MAP3K1,MAPK14,MGST3,PIK3R3,PPIB,PRKCE,PRKCQ,RALA,SCARB1,SOD2,SQSTM1,STIP1,UBE2E3,UBE2K,VCP"
Ketolysis	1.11E+00	-1.341640786	8.57E-01	"ACAA2,ACAT1,BDH1,HADHA,HADHB,OXCT1"
Mevalonate Pathway I	1.11E+00	-0.447213595	8.57E-01	"ACAA2,ACAT1,HADHA,HADHB,HMGCR,HMGCS1"
Putrescine Degradation III	1.11E+00	-1.632993162	8.57E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,SMOX"
Adenine and Adenosine Salvage III	1.13E+00		1.00E+00	"ADA,ADA2,ADARB2,PNP"
Glutamate Degradation III (via 4-aminobutyrate)	1.13E+00	-2	1.00E+00	"ABAT,ALDH5A1,GAD1,SUCLG2"
Granzyme B Signaling	1.13E+00	-2	1.00E+00	"ENDOG,GZMB,LMNB2,PARP1"
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	1.13E+00	1	1.00E+00	"EIF2AK2,NFKB1,NLRP3,TLR3"
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	1.14E+00	-1.133893419	8.00E-01	"ACAA2,ACAT1,FDPS,FNTB,HADHA,HADHB,HMGCR,HMGCS1"
Valine Degradation I	1.20E+00	-2.828427125	7.69E-01	"ABAT,ACAD8,ALDH6A1,DLD,ECHDC3,ECHS1,HADHA,HADHB,HIBCH,HSD17B4"
Osteoarthritis Pathway	1.24E+00	-0.34299717	6.29E-01	"ALPG,ALPI,ALPL,BMP2,CASP10,CASP2,CASP7,COL2A1,CREB3L3,DDR2,FGFR1,FGFR3,FZD4,FZD5,FZD8,GLI2,HIF1A,ITGA4,ITGA8,ITGAV,ITGB1,ITGB2,JAG1,LRP1,MTF1,NAMPT,NFKB1,NOTCH1,OCRL,PRKAG1,PTCH1,SIK3,SMAD1,SMAD4,SMAD9,SMO,SOX9,TCF7L1,TGFBR1"
RAR Activation	1.24E+00		6.18E-01	"ADCY1,ADCY8,ADCY9,AKR1B1,AKR1B10,AKR1C1/AKR1C2,ALDH1A3,CARM1,CSK,CSNK2B,DHRS4,EP300,ERCC2,GTF2H3,GTF2H4,GUCY1B1,LRAT,MAP2K4,MAP3K1,MAPK10,MAPK14,NFKB1,PARP1,PBRM1,PDPK1,PIK3R3,PRKAG1,PRKAR2B,PRKCE,PRKCQ,PRMT1,PSMC5,RDH11,RDH12,RDH13,RDH16,SDR16C5,SDR9C7,SMAD1,SMAD4,SMAD9,SMARCA4,SMARCC1,SMARCE1,SNW1,STAT5A,STAT5B"
Mechanisms of Viral Exit from Host Cells	1.26E+00		7.50E-01	"ACTC1,ACTG1,CHMP2A,CHMP4B,LMNB2,PDCD6IP,PRKCE,PRKCQ,SH3GLB1,TSG101,VPS4A,XPO1"
Dermatan Sulfate Biosynthesis	1.30E+00	-2.667891875	7.08E-01	"B3GAT1,B3GAT3,B4GALT7,CHST1,CHST11,CHST15,CHST4,CHST7,CSGALNACT1,CSGALNACT2,HS2ST1,HS3ST4,SULT1A3/SULT1A4,SULT1B1,SULT1C4,SULT1E1,SULT2B1"
Necroptosis Signaling Pathway	1.32E+00	-1.568929081	6.67E-01	"CAMK2D,CAPN1,CAPN3,CASP10,CHP1,CYLD,DNM1L,EIF2AK2,FKBP1A,GLUD1,GLUL,NLRP3,PGAM5,PLA2G3,PLA2G4A,PPID,SLC25A10,SLC25A3,SLC25A5,TAB1,TIMM44,TIMM9,TLR3,TOMM40,TOMM70,VDAC2"
Antiproliferative Role of TOB in T Cell Signaling	1.34E+00	2.645751311	8.75E-01	"CCNA2,CCNE1,CDKN1B,SKP1,SMAD4,TGFBR1,TWSG1"
Fatty Acid α-oxidation	1.34E+00	-1.889822365	8.75E-01	"ALDH1A3,ALDH2,ALDH3A2,ALDH4A1,ALDH9A1,BCO2,TMLHE"
