© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.green
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	MM.green
Date	Tue Apr 26 16:05:16 PDT 2022
Analysis ID	39446110

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression pvalue
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression other	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.green
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
MM.green	 	maneb	 	chemical toxicant	Activated	2.433	 	-0.059	2.577	1.00E00	CEP290,NIPBL,NOS2,TBCK,UBXN7,UTP14C	 	
MM.green	 	morphine	 	chemical drug	 	-1.913	 	-0.018	-1.866	1.00E00	CCND1,EGFR,GNAS,KCNA5,KCNAB2,MAP2K1,NOS2,NPHS1	 	
MM.green	 	niacinamide	 	chemical - endogenous mammalian	 	-1.756	 	0.000	-1.756	1.00E00	DROSHA,GAPDH,H2AZ1,NFYA,NOS2,PARP1,SIRT1	 	
MM.green	 	nilotinib	 	chemical drug	 	1.897	 	0.109	1.553	1.00E00	ANAPC1,BUB3,CCNA2,CDC6,HDAC2,MCM3,MCM6,ORC4,PTPN11,SOS1	 	
MM.green	 	paclitaxel	 	chemical drug	 	1.958	 	-0.021	2.041	1.00E00	ANGPT1,AXIN1,CCND1,CHUK,DCHS1,DDAH1,DDX53,DNMT1,EGFR,FLNA,GAD1,HSP90AB1,HTR1A,IDUA,IRAK4,NEFH,PCNA,PGK1,SOD2,TESK2,TOM1,TUBA1B,UTP14C,WNT4,WWTR1,YBX1	 	
MM.green	 	palmitic acid	 	chemical - endogenous mammalian	Activated	2.339	 	-0.025	2.449	1.00E00	ACADL,ACLY,ALDOA,AQP7,BACE1,CKM,CS,EIF2AK3,ERN1,FDPS,GAPDH,IDE,IVD,MIOX,NDUFA5,NOS2,NTN1,PLIN2,SIRT1,SIRT6,SLC5A2,TRIB3,WWTR1	 	
MM.green	 	paraquat	 	chemical toxicant	 	1.920	 	-0.071	2.129	1.00E00	CAT,CEP290,GPX1,NIPBL,SIRT1,SLC7A11,TBCK,UBXN7,UTP14C	 	
MM.green	 	potassium chloride	 	chemical drug	 	1.974	 	-0.053	2.078	1.00E00	CASP7,CCNE1,CDK1,EIF2AK3,NPTX1,ODC1,PDIA4,SLC8A2,UNC5B	 	
MM.green	 	pyridaben	 	chemical toxicant	Activated	2.219	 	-0.063	2.358	1.00E00	CEP290,NIPBL,TBCK,UBXN7,UTP14C	 	
MM.green	 	resiquimod	 	chemical drug	 	-1.861	 	-0.066	-1.608	1.00E00	ACADS,ANXA4,ATP5F1A,ATP5F1C,CAT,CHST9,DLD,DNAJB9,FH,GPX1,HHEX,NOS2,PLSCR1,PRDX6,RPS6,SOD2,STX12,WARS1	 	
MM.green	 	tempol	 	chemical drug	Inhibited	-2.000	 	0.000	-2.000	1.00E00	CAT,NOS2,RRAD,SOD2	 	

Causal Networks for My Projects->Spencer - RKC pH->ipa_upload.p3 - 2022-04-26 04:04 PM->MM.green
Master Regulator	Molecule Type	Expr Log Ratio	Depth	Predicted Activation State	Notes	Activation z-score	p-value of overlap	Network bias-corrected p-value	Participating regulators	Target molecules in dataset	Causal network	Target-connected regulators	Relationships Between Master Regulators(Increases/Downstream)	Relationships Between Master Regulators(Decreases/Downstream)	Relationships Between Master Regulators(Affects/Downstream)	Relationships Between Master Regulators(Increases/Upstream)	Relationships Between Master Regulators(Decreases/Upstream)	Relationships Between Master Regulators(Affects/Upstream)	Relationships Between Master Regulators(Increases/Both)	Relationships Between Master Regulators(Decreases/Both)	Relationships Between Master Regulators(Affects/Both)	
LARP1	translation regulator	-0.050	1	Activated	 	6.557	1.84E-11	1.00E-04	LARP1	EEF1G,EEF2,EIF3A,EIF3F,EIF3H,RACK1,RPL10A,RPL11,RPL12,RPL13,RPL15,RPL18,RPL19,RPL23,RPL24,RPL27,RPL28,RPL3,RPL30,RPL32,RPL35,RPL35A,RPL38,RPL39,RPL4,RPL7,RPL7A,RPL8,RPS11,RPS15,RPS15A,RPS18,RPS2,RPS21,RPS24,RPS27A,RPS3,RPS4X,RPS5,RPS6,RPS7,RPS8,RPS9	43 (1)	1	 	 	 	 	HNRNPA1,RPL11,RPL23,RPL23A,RPL5,RPS25	 	 	 	 	
5-fluorouracil	chemical drug	 	2	Activated	 	2.607	9.88E-11	1.00E-04	5-fluorouracil,Akt,ATR,CASP3,CASP8,CASP9,caspase,CDKN1A,CHUK,DDIT3,EIF2AK2,ERK,HES1,Hsp27,IL10,JUN,MAPK14,MAPK8,NFkB (complex),NFkB (family),NFKBIA,P38 MAPK,p70 S6k,PI3K (family),RB1,SRC (family),STAT3,TP53	ABAT,ABCB6,ABCB8,ABCC1,ABCC2,ABLIM3,ACAA2,ACADL,ACADS,ACADVL,ACLY,ACO2,ACOX3,ACSF2,ACSF3,ACTC1,ADAMTS9,ADAMTSL4,ADARB1,ADD1,ADH5,AK1,AKR1B1,ALAS1,ALDH18A1,ALDH4A1,ALDOA,ALG9,ALPL,ANGPT1,ANK1,ANKRA2,ANXA4,ARPC1B,ASL,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,ATP6AP2,ATP6V1B1,ATP6V1D,ATP6V1F,ATRX,AVIL,B4GALT1,BAAT,BACE1,BCCIP,BCKDHA,BRAF,BRIP1,CAMK2D,CAND1,CANX,CAPN2,CASP2,CASP7,CBR3,CCKAR,CCN1,CCNC,CCND1,CCNK,CCT3,CCT4,CCT6A,CDC16,Cdc42,CDH11,CDK1,CDT1,CELSR1,CENPF,CHAT,CHST4,CIT,CKM,CLCA1,CLIP2,CLPP,CNN2,COL5A1,COPB1,COPG2,COPS6,COPS8,COQ2,COQ6,COX15,CPOX,CPT1A,CRYAB,CS,CSNK1D,CSRP1,CSTF1,CTCF,CTSD,CTSF,CTTN,CYFIP2,CYLD,DAD1,DAG1,DAPK1,DAXX,DDR2,DEK,DHCR24,DICER1,DLG1,DLL1,DNAJA2,DNM1,DNM1L,DOCK4,DOCK9,DPEP1,DROSHA,DUT,E2F2,ECH1,ECHS1,EEF1G,EEF2,EIF2AK3,EIF3C,EIF4A1,EPHX1,ERN1,ETFA,ETS1,FAT1,FBLN2,FBXO22,FDPS,FH,FKBP4,FKBP6,FLNA,FOXN1,FSTL1,FUBP1,GAA,GAD1,GALNT10,GAPDH,GARS1,GATA2,GATA4,GATD3A/GATD3B,GBA,GBE1,GHITM,GLB1,GLUL,GNAS,GNPTAB,GOLGA2,GOLGA4,GOT2,GPR179,GPT,GPX1,GSTM5,GSTO1,GTF2H2,HADH,HADHA,HADHB,HDAC2,HDLBP,HIRA,HK1,HMGCS1,HSP90AA1,HSP90AB1,HSPA8,HSPD1,IARS1,IDH1,IDH3B,IDH3G,ILF2,INO80,IP6K2,IPO7,IRF8,IRX1,ISCU,KARS1,KCNA5,KDELR3,KDM2A,KIRREL1,KPNB1,KSR1,LAMB2,LBR,LDHB,LHCGR,LIAS,LIMK1,LRP2,LRP6,MAGEL2,MAN2A2,MAP2K6,MAP4,MCM10,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MDH1,MFGE8,MFN2,MLH1,MOGS,MPI,MRPL1,MRPL2,MRPL39,MRPL58,MTHFR,MTTP,MUC4,MYH10,MYH11,MYH4,MYH6,MYL1,MYL9,MYO1C,MYO5A,MYOF,NCAM1,NCAN,NCAPD2,NCL,NDUFA10,NDUFA13,NDUFA5,NDUFA8,NDUFA9,NDUFB8,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV2,NFS1,NKX2-2,NME1,NNT,NOP56,NPEPPS,NPHS1,NR1D1,NR5A1,NTN1,OGDH,OGT,OMA1,OTX1,OXTR,P4HA1,P4HB,PAK1,PARD6G,PARP1,PARP2,PAX3,PAX7,PCCA,PDHB,PDHX,PFKP,PGK1,PGM3,PIWIL1,PLAAT4,PLD1,PLD2,PLSCR1,PMPCB,POLD1,POLE,POLE2,POLR2B,POLR2C,POLR3E,PPIC,PPP2CA,PPP5C,PRC1,PRDM16,PRDX6,PRIM1,PRKAB2,PRKCE,PRKG1,PRKN,PSAP,PSEN1,PSIP1,PSMA1,PSMA6,PSMB10,PSMD1,PSMD3,PSME3,PTCH1,PTF1A,PTPN11,PTPN13,PTPRF,PTPRS,PXN,RAB5A,RAD54B,RASA1,RASA3,RBBP7,RET,RFC1,RGN,RNF19B,ROBO1,RORA,RPL10A,RPL11,RPL12,RPL15,RPL18,RPL19,RPL23,RPL24,RPL30,RPL35,RPL35A,RPL38,RPL7,RPL7A,RPL8,RPN1,RPS15A,RPS2,RPS26,RPS27A,RPS3,RPS4X,RPS5,RPS8,RPSA,RPTN,RRAD,RRP8,SAR1A,SERPINC1,SF3B3,SFMBT2,SGPL1,SIRT1,SIRT6,SLC11A2,SLC16A3,SLC22A5,SLC25A3,SLC25A5,SLC28A2,SLC5A8,SLC6A2,SLC6A4,SLC7A11,SLC9B2,SLIT2,SMARCB1,SMC2,SMS,SMURF2,SNRNP70,SNRPD2,SNRPN,SOAT1,SON,SORL1,SPTBN1,SQOR,Srrm1,STAU1,STIP1,STT3A,STT3B,SUCLA2,SUCLG1,SUCLG2,TAGLN,TARBP2,TBP,TBX5,TGFBI,TGM1,THOP1,TIMM10,TK1,TLN1,TMOD1,TOM1,TOMM40,TOP2B,TOPBP1,TP63,TPI1,TPO,TRAP1,TRIB3,TRPA1,TSC2,TSPO,TUBA1A,TUSC3,TYMS,UBA1,UGDH,UNC5B,UPF3A,UQCRC2,USO1,USP10,UTRN,VAV1,WAS,WNT4,WRN,XPC,XPNPEP1,XPO5,YBX1,YBX3,ZAP70,ZNF71	445 (28)	28	 	 	 	ATF3,BNIP3,CCNG1,Cdc2,CDKN1A,ERK,GADD45A,mir-132,mir-30,miR-30c-5p (and other miRNAs w/seed GUAAACA),MYC,PLK3,RB1,RPL23,THBS1,TP53,TXNIP,YAP1	BIRC5,E2F1,HNRNPA1,HNRNPC,IP6K2,mir-210,p70 S6k,PTGES3,RBL1,RPL11,RPL5,SQSTM1,SRSF2,SSB	 	 	 	 	
5-fluorouracil	chemical drug	 	1	Activated	 	5.208	1.29E-10	1.00E-04	5-fluorouracil	ABAT,ACOX3,ALDOA,ANKRA2,ANXA4,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,CANX,CCND1,CCT3,CCT4,CCT6A,CDK1,COPS8,CSTF1,CTSD,CYFIP2,DLL1,ECHS1,EEF1G,EEF2,EIF3C,EIF4A1,ERN1,FDPS,GAPDH,GARS1,GOT2,GTF2H2,HADHA,HSP90AB1,HSPA8,IARS1,ILF2,IP6K2,KARS1,MDH1,NCL,NDUFV2,NNT,NOP56,OGT,PGK1,POLR2B,PRC1,PSMA6,RNF19B,RPL10A,RPL11,RPL15,RPL18,RPL19,RPL23,RPL24,RPL30,RPL35,RPL35A,RPL38,RPL7,RPL7A,RPS15A,RPS27A,RPS4X,RPS8,RRP8,SLC25A3,SLC25A5,SLC7A11,SMS,SNRPD2,TPI1,TRIB3,TYMS,UQCRC2,YBX1,YBX3	78 (1)	1	 	 	 	ATF3,BNIP3,CCNG1,Cdc2,CDKN1A,ERK,GADD45A,mir-132,mir-30,miR-30c-5p (and other miRNAs w/seed GUAAACA),MYC,PLK3,RB1,RPL23,THBS1,TP53,TXNIP,YAP1	BIRC5,E2F1,HNRNPA1,HNRNPC,IP6K2,mir-210,p70 S6k,PTGES3,RBL1,RPL11,RPL5,SQSTM1,SRSF2,SSB	 	 	 	 	
RICTOR	other	0.004	1	Activated	 	7.764	2.03E-10	1.00E-04	RICTOR	ATP5F1A,ATP5F1B,ATP5F1C,ATP5PB,ATP5PD,ATP5PO,ATP6V0D1,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1F,ATP6V1G2,ATP6V1H,COX15,CYC1,DAXX,MRPL13,NDUFA10,NDUFA5,NDUFA7,NDUFA8,NDUFA9,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NDUFV2,PAK1,PDK1,PPA1,PRKCE,PSMA1,PSMA2,PSMA4,PSMA5,PSMA6,PSMB10,PSMC2,PSMC3,PSMC4,PSMC5,PSMD1,PSMD3,PSMD4,PSME3,PSME4,PXN,RPL10A,RPL11,RPL12,RPL18,RPL23,Rpl23a,RPL28,RPL30,RPL35A,RPL38,RPL4,RPL7,RPL7A,RPL8,RPL9,RPLP0,RPS11,RPS15,RPS18,RPS2,RPS21,RPS24,RPS26,RPS27A,RPS3,Rps3a1,RPS5,RPS6,RPS8,RPS9,RPSA,SDHB,UQCRC2,UQCRFS1,UQCRQ	86 (1)	1	ELOVL5	sirolimus	 	p70 S6k,RORC,SREBF1,STAT2,YAP1	BIRC5,NDUFV1,PSMC3,PSMD4,RPL11,RPL23	 	 	 	 	
CLPP	peptidase	-0.428	1	Activated	 	6.252	1.05E-09	1.00E-04	CLPP	ACADL,ACADS,ACADVL,ACO2,ALAS1,ALDH2,ALDOA,ATP5F1A,ATP5F1B,CS,CYC1,DCHS1,DECR1,DLAT,DLD,DLST,ECH1,ECI2,ENO1,ETFA,ETFB,ETFDH,FH,GAPDH,HADH,HADHA,HADHB,HSPD1,IDH3A,IDH3B,IDH3G,LONP1,MDH2,OGDH,PDHA1,PDHB,PHB2,PRDX3,SDHB,SOD2,SUCLA2,SUCLG1,TUFM	43 (1)	1	1,2-dithiol-3-thione,APOC3,TP53,YARS2	 	 	 	SOD2	 	 	 	 	
BIRC5	other	 	2	Inhibited	 	-4.500	2.24E-09	1.00E-04	AURKB,BAX,BCL2,BIRC5,CASP3,CASP8,caspase,CDK2,Cyclin E,EP300,HDAC1,MYC,RAC1,RB1,SP1,TP53,VEGFA	ABAT,Abcb1b,ABCB6,ABCB8,ABCC2,ABCF1,ABCG4,ACAA2,ACADL,ACADS,ACADVL,ACLY,ACO2,ACSF2,ACSF3,ACTC1,ADAMTSL4,ADARB1,ADD1,AFMID,AK1,AKAP1,AKR1B1,ALAS1,ALDH2,ALDH4A1,ALDOA,ANGPT1,ANK1,ANKRD17,ANPEP,ANXA4,APEX1,ARG2,ARPC1B,ASL,ATP13A2,ATP5F1B,ATP5F1C,ATP5PB,ATP5PO,ATP6V1D,ATP6V1F,AURKB,AXIN1,BACE1,BCKDHA,BOP1,BRAF,BUB1B,CAMK2D,CAND1,CANX,CAPN2,CASP2,CASP7,CAT,CCN1,CCNA2,CCNC,CCNK,CCT3,CDC16,Cdc42,CDC6,CDT1,CELSR1,CENPF,CHEK1,CHUK,CIAO2A,CLCA2,CLPP,CNN2,CNTNAP2,COL15A1,COL4A1,COL5A1,COPB1,COQ2,COQ6,COX15,CPOX,CRYAB,CS,CSDE1,CSNK1D,CSRP1,CSTF1,CTH,CTSF,CYBRD1,CYC1,CYFIP2,CYLD,CYP3A7-CYP3A51P,DAPK1,DCLRE1C,DECR1,DEK,DHCR24,DIAPH1,DICER1,DLG1,DLL1,DMD,DNAJA2,DNAJB9,DNM1,DNM1L,DNMT1,DNMT3A,DPEP1,DROSHA,DUT,E2F2,EBF1,ECH1,EDEM1,EEF2,EIF2AK3,EIF3D,EIF4A1,ENO1,EPHX1,ETS1,FAT1,FBLN2,FBXO22,FGFR1,FH,FKBP4,FKBP6,FOXN1,FSTL1,FTMT,FUBP1,GABARAPL1,GATA2,GCSH,GDI2,GGT1,GHITM,GLB1,GLUD1,GLUL,GOLGA4,GOT2,GPR179,GPT,GPX1,GPX4,GRM1,H2AZ1,HADH,HADHA,HADHB,HDLBP,HK1,HLX,HSP90AA1,HSP90AB1,HSPA8,HSPD1,HSPG2,IDH1,IDH3B,IDH3G,IPO7,IRAG2,IRF8,ISCU,ITGA2B,ITPR1,IVL,KARS1,KAT2A,KCNH2,KPNB1,KSR1,LAMB2,LAMC1,LBR,LDHB,LHCGR,LHX5,LIAS,LIMK1,LIN28B,MAP2K6,MAP4,MCM10,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MDH1,MDH2,METAP1,MGST3,MLH1,MPI,MRPL1,MRPL2,MRPL39,MRPL58,MRPS12,MSH2,MTHFR,MUC4,MYH10,MYH11,MYH4,MYH6,MYL1,MYL9,MYO1C,MYO1F,MYO5A,MYOF,NASP,NAT10,NCAM1,NCL,NDUFA10,NDUFA13,NDUFA5,NDUFA8,NDUFA9,NDUFB8,NDUFS1,NDUFS2,NDUFS3,NDUFS7,NFS1,NOP56,NOP58,NOTCH2,NPEPPS,NPHS1,NR5A1,NR5A2,NTN1,NUDT21,ODC1,OGDH,OGT,OMA1,OTX1,P4HA1,P4HB,PAICS,PARD6G,PARP1,PARP2,PAX3,PAX8,PBX1,PCCA,PDHA1,PDHB,PDHX,PFAS,PFKP,PGK1,PGM3,PLAAT4,PLK1,PMPCB,POLD1,POLDIP3,POLE2,POLR3E,PPA1,PPAT,PPIC,PPP2CA,PPP5C,PRC1,PRDX3,PRDX4,PRDX6,PREP,PRIM1,PRKAB2,PRKG1,PRKN,PRMT1,PRPF6,PSAP,PSIP1,PSMA1,PSMD1,PSMD3,PSME3,PTCH1,PTPN11,PUS7,PYCR1,RAB5A,RAD54B,RAD54L,RANBP1,RARS1,RFC1,ROBO1,RPL10A,RPL11,RPL13,RPL15,RPL18,RPL18A,RPL19,RPL23,Rpl23a,RPL24,RPL27,RPL28,RPL3,RPL30,RPL35,RPL35A,RPL38,RPL39,RPL4,RPL7A,RPL8,RPL9,RPLP0,RPN1,RPS11,RPS15,RPS15A,RPS17,RPS2,RPS21,RPS24,RPS27A,Rps3a1,RPS6,RPS7,RPS8,RPS9,RPSA,RPTN,RRAD,RRM1,RRM2,SERPINC1,SGPL1,SIRT6,SLC11A2,SLC12A5,SLC16A3,SLC25A21,SLC25A5,SLC35D1,SLC4A2,SLC5A8,SLC7A11,SLC7A5,SMARCB1,SMC2,SMOX,SMPD1,SMS,SNRPD1,SNRPD2,SON,SPRR3,SQOR,STAU1,STIP1,SUCLG1,SUCLG2,TAGLN,TBP,TBX5,TGFBI,TGFBR1,TGM1,THOP1,TIAM1,TIMM10,TINAGL1,TK1,TLN1,TMOD1,TOM1,TOMM40,TOP2B,TOPBP1,TP63,TPI1,TRAP1,TRIB3,TRIP12,TSC2,TUFM,TYMS,UBA1,UBA2,UBE2I,UGDH,UNC5B,USO1,USP54,USP9X,VDAC2,WRN,XPC,XPNPEP1,YBX1,YBX3,YTHDC1,ZAP70	418 (17)	17	beta-estradiol,CD3,CREBBP,CUL7,Cyclin B,E2F1,E2F2,entinostat,FOXM1,GNL1,Gsk3,GSK3B,KITLG,MTOR,MYCN,nicotine,NR4A1,p70 S6k,STUB1,WNT2	12-(3-adamantan-1-yl-ureido) dodecanoic acid,5-fluorouracil,benzyl isothiocyanate,butyric acid,CDKN2A,COPS5,costunolide,dimethyl sulfoxide,EHMT2,FBXW7,HOXA4,imatinib,l-asparaginase,LATS,lovastatin,morin,oxaliplatin,PPARG,RICTOR,rottlerin,RUNX3,sirolimus,SIRT1,SIRT6,TFAP2A,vorinostat,XAF1	 	PTTG1	HDAC1,RB1	 	 	 	 	
