© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	Amb_vs_Mod
Date	Mon Apr 11 14:50:28 PDT 2022
Analysis ID	39401803

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Crosstalk between Dendritic Cells and Natural Killer Cells	3.5E-01		1.43E-01	CAMK2D	
Estrogen-mediated S-phase Entry	3.5E-01		1.43E-01	CDKN1B	
Glycogen Degradation II	3.5E-01		1.43E-01	TYMP	
Inhibition of Matrix Metalloproteases	3.5E-01		1.43E-01	ADAM10	
Lipid Antigen Presentation by CD1	3.5E-01		1.43E-01	AP2A1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	3.5E-01		1.43E-01	MAP2K4	
TNFR2 Signaling	3.5E-01		1.43E-01	MAP2K4	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	3.53E-01		1.00E-01	GUCY1B1,PLCB3,PLCL2	
Dermatan Sulfate Biosynthesis (Late Stages)	3.62E-01		1.11E-01	CHST11,SULT1E1	
Melatonin Degradation I	3.62E-01		1.11E-01	B4GAT1,CYP2A6 (includes others)	
Thrombin Signaling	3.63E-01	-1.3416407864998738	9.09E-02	ARHGEF25,ARHGEF4,CAMK2D,GATA2,GUCY1B1,PLCB3,PLCL2	
Retinol Biosynthesis	3.92E-01		1.18E-01	BCO1,PNLIP	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	3.92E-01		1.18E-01	MAP2K4,PRDX6	
Apelin Liver Signaling Pathway	4E-01		1.67E-01	MAP2K4	
Assembly of RNA Polymerase III Complex	4E-01		1.67E-01	SF3A1	
Glycine Betaine Degradation	4E-01		1.67E-01	SARDH	
IL-17A Signaling in Gastric Cells	4E-01		1.67E-01	MAP2K4	
IL-22 Signaling	4E-01		1.67E-01	MAP2K4	
NAD Salvage Pathway II	4E-01		1.67E-01	NMRK2	
Pregnenolone Biosynthesis	4E-01		1.67E-01	CYP27A1	
Serotonin Receptor Signaling	4.25E-01		1.25E-01	GUCY1B1,QDPR	
Toll-like Receptor Signaling	4.25E-01		1.25E-01	MAP2K4,UBA52	
Corticotropin Releasing Hormone Signaling	4.46E-01	1.3416407864998738	1.00E-01	CACNA1A,CACNA1G,CACNA2D4,CTH,GUCY1B1,GUCY2C	
Cell Cycle: G1/S Checkpoint Regulation	4.52E-01		1.15E-01	CDKN1B,HDAC6,SKP1	
Transcriptional Regulatory Network in Embryonic Stem Cells	4.61E-01		1.33E-01	CDYL,L1CAM	
Choline Biosynthesis III	4.63E-01		2.00E-01	PHKA1	
Glucose and Glucose-1-phosphate Degradation	4.63E-01		2.00E-01	RGN	
Glycine Cleavage Complex	4.63E-01		2.00E-01	GCSH	
Methylglyoxal Degradation III	4.63E-01		2.00E-01	AKR1B1	
OX40 Signaling Pathway	4.63E-01		2.00E-01	MAP2K4	
Purine Ribonucleosides Degradation to Ribose-1-phosphate	4.63E-01		2.00E-01	ADA2	
Sucrose Degradation V (Mammalian)	4.63E-01		2.00E-01	ALDOC	
Remodeling of Epithelial Adherens Junctions	4.78E-01		1.11E-01	NME1,TUBA1B,TUBA3C/TUBA3D,TUBB4A	
WNT/Ca+ pathway	4.81E-01		1.20E-01	PLCB3,PLCL2,ROR1	
eNOS Signaling	4.83E-01	1.3416407864998738	1.03E-01	AQP7,CHRNA6,CHRNA7,CHRNB2,GUCY1B1,HSPA1L	
Opioid Signaling Pathway	4.92E-01	-1.414213562373095	9.71E-02	AP2A1,CACNA1A,CACNA1G,CACNA2D4,CAMK2D,CDKN1B,GRK3,GRK6,GUCY1B1,MAP2K4	
Adrenomedullin signaling pathway	4.94E-01	-1.889822365046136	1.00E-01	CSK,CTH,GUCY1B1,GUCY2C,KCNN2,MAP2K4,PLCB3,PLCL2	
Regulation of eIF4 and p70S6K Signaling	4.94E-01		1.00E-01	EIF2A,EIF3B,EIF3D,RPS2,RPS26,RPS4X,RPS7,RPSA	
Antiproliferative Role of Somatostatin Receptor 2	5.03E-01		1.14E-01	CDKN1B,CTH,GUCY1B1,GUCY2C	
GNRH Signaling	5.07E-01		1.03E-01	CACNA1A,CACNA1G,CACNA2D4,CAMK2D,GUCY1B1,MAP2K4,PLCB3	
Endocannabinoid Cancer Inhibition Pathway	5.24E-01	-1.3416407864998738	1.07E-01	CDKN1B,EIF2A,GUCY1B1,MAP2K4,SMPD1,TRIB3	
Nitric Oxide Signaling in the Cardiovascular System	5.25E-01		1.11E-01	ARG2,CACNA1A,CACNA2D4,GUCY1B1,GUCY2C	
PKCθ Signaling in T Lymphocytes	5.25E-01		1.11E-01	CACNA1A,CACNA1G,CACNA2D4,CAMK2D,MAP2K4	
Antioxidant Action of Vitamin C	5.3E-01		1.18E-01	MAP2K4,PLCB3,PLCL2,PRDX6	
Calcium Signaling	5.33E-01	-1.1338934190276817	1.01E-01	CACNA1A,CACNA1G,CACNA2D4,CAMK2D,CHRNA6,CHRNA7,CHRNB2,HDAC6,TRPC5	
2-ketoglutarate Dehydrogenase Complex	5.42E-01		2.50E-01	DHTKD1	
Acyl-CoA Hydrolysis	5.42E-01		2.50E-01	PPT1	
Adenine and Adenosine Salvage III	5.42E-01		2.50E-01	ADA2	
Citrulline Biosynthesis	5.42E-01		2.50E-01	ARG2	
Citrulline-Nitric Oxide Cycle	5.42E-01		2.50E-01	ASL	
Granzyme A Signaling	5.42E-01		2.50E-01	NME1	
Phosphatidylcholine Biosynthesis I	5.42E-01		2.50E-01	PHKA1	
Sphingomyelin Metabolism	5.42E-01		2.50E-01	SMPD1	
PD-1, PD-L1 cancer immunotherapy pathway	5.46E-01		1.30E-01	CDKN1B,CSK,CSNK2B	
Type II Diabetes Mellitus Signaling	5.49E-01		1.14E-01	CACNA1A,CACNA1G,CACNA2D4,MAP2K4,SMPD1	
Gap Junction Signaling	5.68E-01		1.03E-01	CTH,GRIK2,GUCY1B1,GUCY2C,PLCB3,PLCL2,TUBA1B,TUBA3C/TUBA3D,TUBB4A	
Oxytocin In Brain Signaling Pathway	5.68E-01	-1.6329931618554523	1.11E-01	CACNA1A,CACNA1G,CACNA2D4,EIF2A,PLCB3,PRDX6	
Sphingosine-1-phosphate Signaling	5.74E-01		1.16E-01	ASAH2,GUCY1B1,PLCB3,PLCL2,SMPD1	
IL-10 Signaling	5.96E-01		1.67E-01	ARG2,MAP2K4	
White Adipose Tissue Browning Pathway	6.01E-01	-1.3416407864998738	1.19E-01	CACNA1A,CACNA1G,CACNA2D4,FGFR1,GUCY1B1	
Polyamine Regulation in Colon Cancer	6.21E-01		1.43E-01	CSNK2B,MAP2K4,SMS	
Role of NFAT in Cardiac Hypertrophy	6.24E-01	-2.6457513110645903	1.07E-01	CACNA1A,CACNA1G,CACNA2D4,CAMK2D,GUCY1B1,HDAC6,MAP2K4,PLCB3,PLCL2	
Arginine Biosynthesis IV	6.5E-01		3.33E-01	ASL	
Galactose Degradation I (Leloir Pathway)	6.5E-01		3.33E-01	GALK1	
Inosine-5'-phosphate Biosynthesis II	6.5E-01		3.33E-01	PAICS	
L-carnitine Biosynthesis	6.5E-01		3.33E-01	BBOX1	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	6.5E-01		3.33E-01	TYMP	
Dopamine Degradation	6.53E-01		1.82E-01	ALDH2,ALDH4A1	
Superpathway of Cholesterol Biosynthesis	6.53E-01		1.82E-01	ACAA2,HADHA	
IL-15 Production	6.58E-01	-1.3416407864998738	1.25E-01	CSK,FGFR1,MAP2K4,RET,ROR1	
Necroptosis Signaling Pathway	6.88E-01	0.4472135954999579	1.28E-01	CAMK2D,SLC25A3,SLC25A5,TSPO,VDAC2	
CLEAR Signaling Pathway	7.13E-01	-0.5773502691896258	1.07E-01	ATP6V0B,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,FGFR1,GBA,GLB1,GUSB,NAGLU,SUMF1	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	7.18E-01		2.00E-01	ACAA2,HADHA	
Insulin Secretion Signaling Pathway	7.31E-01	-0.6324555320336759	1.08E-01	CACNA1A,CACNA1G,CACNA2D4,CAMK2D,EIF2A,GUCY1B1,PLCB3,PLCL2,SEC61G,SRP72,SSR1,SSR2	
Apelin Adipocyte Signaling Pathway	7.54E-01	2.0	1.35E-01	CAT,GPX7,GUCY1B1,MGST3,PRDX6	
Glycogen Degradation III	7.92E-01		2.22E-01	MGAM,TYMP	
Inhibition of Angiogenesis by TSP1	7.92E-01		2.22E-01	GUCY1B1,MAP2K4	
Arginine Degradation VI (Arginase 2 Pathway)	8.08E-01		5.00E-01	ARG2	
Cysteine Biosynthesis/Homocysteine Degradation	8.08E-01		5.00E-01	CTH	
Formaldehyde Oxidation II (Glutathione-dependent)	8.08E-01		5.00E-01	ADH5	
L-cysteine Degradation I	8.08E-01		5.00E-01	GOT2	
NAD Salvage Pathway III	8.08E-01		5.00E-01	NMRK2	
Oleate Biosynthesis II (Animals)	8.08E-01		5.00E-01	ALDH6A1	
Palmitate Biosynthesis I (Animals)	8.08E-01		5.00E-01	CBR4	
Phenylalanine Degradation I (Aerobic)	8.08E-01		5.00E-01	QDPR	
Phenylethylamine Degradation I	8.08E-01		5.00E-01	ALDH2	
Proline Degradation	8.08E-01		5.00E-01	ALDH4A1	
Circadian Rhythm Signaling	8.1E-01		1.12E-01	CACNA1A,CACNA1G,CACNA2D4,CAMK2D,CTH,GUCY1B1,GUCY2C,MAP2K4,PLCB3,PLCL2,RACK1,RORA	
FcγRIIB Signaling in B Lymphocytes	8.11E-01		1.54E-01	CACNA1A,CACNA1G,CACNA2D4,MAP2K4	
Maturity Onset Diabetes of Young (MODY) Signaling	8.12E-01		1.76E-01	CACNA1A,CACNA2D4,GAPDH	
Phospholipases	8.12E-01		1.76E-01	PLCB3,PLCL2,PRDX6	
TCA Cycle II (Eukaryotic)	8.12E-01		1.76E-01	DHTKD1,IDH3G,MDH1	
nNOS Signaling in Skeletal Muscle Cells	8.12E-01		1.76E-01	CACNA1A,CACNA1G,CACNA2D4	
Glucocorticoid Receptor Signaling	8.51E-01		1.09E-01	ARG2,ATP5F1B,FBP1,HSPA1L,MAP2K4,MED14,NDUFA10,NDUFA7,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS7,UQCRC2	
CCR5 Signaling in Macrophages	8.56E-01		1.60E-01	CACNA1A,CACNA1G,CACNA2D4,MAP2K4	
FXR/RXR Activation	8.56E-01		1.60E-01	BAAT,CYP27A1,FBP1,MAP2K4	
Nicotine Degradation II	8.71E-01		1.88E-01	AOX1,B4GAT1,CYP2A6 (includes others)	
Nicotine Degradation III	8.71E-01		1.88E-01	AOX1,B4GAT1,CYP2A6 (includes others)	
Cellular Effects of Sildenafil (Viagra)	8.72E-01		1.27E-01	CACNA1A,CACNA2D4,GUCY1B1,GUCY2C,KCNN2,PDE4D,PLCB3,PLCL2	
Antiproliferative Role of TOB in T Cell Signaling	8.78E-01		2.50E-01	CDKN1B,SKP1	
Fatty Acid α-oxidation	8.78E-01		2.50E-01	ALDH2,ALDH4A1	
Ketogenesis	8.78E-01		2.50E-01	ACAA2,HADHA	
Superpathway of Citrulline Metabolism	8.78E-01		2.50E-01	ARG2,ASL	
Tryptophan Degradation X (Mammalian, via Tryptamine)	8.78E-01		2.50E-01	ALDH2,ALDH4A1	
Synaptic Long Term Depression	9.31E-01	-2.1213203435596424	1.23E-01	CACNA1A,CACNA1G,CACNA2D4,CTH,GRID2,GUCY1B1,GUCY2C,PLCB3,PLCL2,PRDX6	
Endocannabinoid Neuronal Synapse Pathway	9.31E-01	-1.889822365046136	1.31E-01	CACNA1A,CACNA1G,CACNA2D4,GUCY1B1,NDUFS2,PLCB3,PLCL2,RIMS1	
Estrogen Biosynthesis	9.36E-01		2.00E-01	CYP2A6 (includes others),HSD17B12,HSD17B4	
14-3-3-mediated Signaling	9.74E-01	-1.0	1.40E-01	CDKN1B,MAP2K4,PLCB3,PLCL2,TUBA1B,TUBA3C/TUBA3D,TUBB4A	
Ketolysis	9.8E-01		2.86E-01	ACAA2,HADHA	
Leukotriene Biosynthesis	9.8E-01		2.86E-01	GSTM4,MGST3	
Mevalonate Pathway I	9.8E-01		2.86E-01	ACAA2,HADHA	
Putrescine Degradation III	9.8E-01		2.86E-01	ALDH2,ALDH4A1	
Heparan Sulfate Biosynthesis	9.95E-01	1.3416407864998738	1.61E-01	Ces1b/Ces1c,CHST11,PPME1,PRDX6,SULT1E1	
Melatonin Signaling	9.95E-01	-1.3416407864998738	1.61E-01	CAMK2D,MAP2K4,PLCB3,PLCL2,RORA	
Induction of Apoptosis by HIV1	1.01E00		2.14E-01	MAP2K4,SLC25A3,SLC25A5	
Oxidative Ethanol Degradation III	1.01E00		2.14E-01	ALDH2,ALDH4A1,CYP2A6 (includes others)	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	1.04E00	-2.23606797749979	1.54E-01	CACNA1A,CACNA1G,CACNA2D4,GUCY1B1,PLCB3,PLCL2	
Sperm Motility	1.07E00	-1.0	1.28E-01	CACNA1G,CSK,FGFR1,GUCY1B1,MAP2K4,PDE4D,PLCB3,PLCL2,PRDX6,RET,ROR1	
Oxytocin In Spinal Neurons Signaling Pathway	1.07E00	0.0	1.90E-01	CTH,GUCY1B1,GUCY2C,PLCB3	
4-hydroxyproline Degradation I	1.09E00		1.00E00	ALDH4A1	
Aspartate Biosynthesis	1.09E00		1.00E00	GOT2	
Ceramide Degradation	1.09E00		1.00E00	ASAH2	
Creatine-phosphate Biosynthesis	1.09E00		1.00E00	CKM	
Glutamate Degradation II	1.09E00		1.00E00	GOT2	
Interferon Signaling	1.09E00		1.00E00	MED14	
L-cysteine Degradation II	1.09E00		1.00E00	CTH	
Lactose Degradation III	1.09E00		1.00E00	GLB1	
NADH Repair	1.09E00		1.00E00	GAPDH	
Spermine Biosynthesis	1.09E00		1.00E00	SMS	
Sphingosine and Sphingosine-1-phosphate Metabolism	1.09E00		1.00E00	ASAH2	
Thiamin Salvage III	1.09E00		1.00E00	TPK1	
Histamine Degradation	1.1E00		3.33E-01	ALDH2,ALDH4A1	
Pentose Phosphate Pathway	1.1E00		3.33E-01	PGD,PGLS	
Xenobiotic Metabolism Signaling	1.12E00		1.25E-01	ABCB1,ALDH2,ALDH4A1,ALDH5A1,ALDH6A1,CAMK2D,CAT,CHST11,GSTM4,GSTM5,MAP2K4,MGST3,SULT1E1	
Serotonin Degradation	1.14E00	2.0	2.00E-01	ADH5,ALDH2,ALDH4A1,B4GAT1	
Heparan Sulfate Biosynthesis (Late Stages)	1.2E00	1.3416407864998738	1.85E-01	Ces1b/Ces1c,CHST11,PPME1,PRDX6,SULT1E1	
Iron homeostasis signaling pathway	1.21E00		1.51E-01	ATP6V0B,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,SKP1,STEAP3	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	1.26E00		4.00E-01	ALDH2,GOT2	
Triacylglycerol Degradation	1.28E00	1.0	2.22E-01	Ces1b/Ces1c,PNLIP,PPME1,PRDX6	
NRF2-mediated Oxidative Stress Response	1.32E00	1.6329931618554523	1.34E-01	AOX1,CAT,CCT7,CLPP,CYP2A6 (includes others),Cyp3a25 (includes others),DNAJC8,GSTM4,GSTM5,MAP2K4,MGST3,SOD2,STIP1	
Tryptophan Degradation III (Eukaryotic)	1.36E00		2.35E-01	ACAA2,CDYL,HADHA,HSD17B4	
Ethanol Degradation II	1.38E00		3.00E-01	ADH5,ALDH2,ALDH4A1	
Methionine Degradation I (to Homocysteine)	1.38E00		3.00E-01	EHMT1,FTSJ1,PRMT5	
Noradrenaline and Adrenaline Degradation	1.38E00		3.00E-01	ADH5,ALDH2,ALDH4A1	
Estrogen Receptor Signaling	1.43E00	0.3779644730092272	1.27E-01	ARG2,ATP5F1B,CACNA1A,CACNA2D4,GUCY1B1,MED14,NDUFA10,NDUFA7,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS7,PLCB3,PLCL2,SOD2,UQCRC2	
Glutamate Degradation III (via 4-aminobutyrate)	1.45E00		5.00E-01	ABAT,ALDH5A1	
Neurovascular Coupling Signaling Pathway	1.51E00	0.0	1.46E-01	CACNA1A,CACNA1G,CACNA2D4,CTH,GABBR1,GABRB2,GUCY1B1,GUCY2C,KCNMA1,KCNN2,PLCB3,PRDX6	
Glutathione Redox Reactions I	1.51E00		3.33E-01	GPX7,MGST3,PRDX6	
Superpathway of Methionine Degradation	1.55E00	1.3416407864998738	2.27E-01	CTH,EHMT1,FTSJ1,GOT2,PRMT5	
Gustation Pathway	1.65E00	0.0	1.73E-01	CACNA1A,CACNA1G,CACNA2D4,GABRB2,GUCY1B1,KCNN2,LIPA,LIPJ,PNLIP	
4-aminobutyrate Degradation I	1.73E00		6.67E-01	ABAT,ALDH5A1	
Aspartate Degradation II	1.73E00		6.67E-01	GOT2,MDH1	
Pentose Phosphate Pathway (Oxidative Branch)	1.73E00		6.67E-01	PGD,PGLS	
Urea Cycle	1.73E00		6.67E-01	ARG2,ASL	
Fatty Acid β-oxidation I	1.82E00	2.23606797749979	2.63E-01	ACAA2,ECHS1,HADHA,HSD17B4,SCP2	
Xenobiotic Metabolism CAR Signaling Pathway	1.83E00	3.464101615137755	1.62E-01	ABCB1,ALDH2,ALDH4A1,ALDH5A1,ALDH6A1,CHST11,GSTM4,GSTM5,MAP2K4,MGST3,RACK1,SULT1E1	
Coronavirus Pathogenesis Pathway	1.85E00	-0.6324555320336759	1.69E-01	ATP6V1A,CTSL,EIF2A,HDAC6,MAP2K4,RPS2,RPS26,RPS4X,RPS7,RPSA,TNPO2	
Xenobiotic Metabolism PXR Signaling Pathway	1.87E00	3.464101615137755	1.64E-01	ABCB1,ALDH2,ALDH4A1,ALDH5A1,ALDH6A1,CAMK2D,CAT,CHST11,GSTM4,GSTM5,MGST3,SULT1E1	
Cysteine Biosynthesis III (mammalia)	1.91E00	1.0	3.33E-01	CTH,EHMT1,FTSJ1,PRMT5	
Glutaryl-CoA Degradation	1.91E00		3.33E-01	ACAA2,CDYL,HADHA,HSD17B4	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	1.94E00	1.889822365046136	2.05E-01	ATP6V0B,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,MAP2K4,PRDX6	
Glutathione-mediated Detoxification	2.05E00	2.0	3.64E-01	ANPEP,GSTM4,GSTM5,MGST3	
Isoleucine Degradation I	2.05E00		3.64E-01	ACAA2,ECHS1,HADHA,HSD17B4	
Bile Acid Biosynthesis, Neutral Pathway	2.06E00		5.00E-01	BAAT,CYP27A1,SCP2	
Coronavirus Replication Pathway	2.08E00	0.8164965809277261	2.61E-01	COPB1,COPE,CTSL,TUBA1B,TUBA3C/TUBA3D,TUBB4A	
Xenobiotic Metabolism AHR Signaling Pathway	2.15E00	2.6457513110645903	2.41E-01	ALDH2,ALDH4A1,ALDH5A1,ALDH6A1,GSTM4,GSTM5,MGST3	
Arginine Degradation I (Arginase Pathway)	2.18E00		1.00E00	ALDH4A1,ARG2	
β-alanine Degradation I	2.18E00		1.00E00	ABAT,ALDH6A1	
Glycolysis I	2.22E00	2.0	4.00E-01	ALDOC,ENO1,FBP1,GAPDH	
Aryl Hydrocarbon Receptor Signaling	2.23E00		2.00E-01	ALDH2,ALDH4A1,ALDH5A1,ALDH6A1,CDKN1B,CHEK1,Cyp3a25 (includes others),GSTM4,GSTM5,MGST3	
Phagosome Maturation	2.33E00		1.88E-01	ATP6V0B,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,CTSC,CTSL,PRDX6,TUBA1B,TUBA3C/TUBA3D,TUBB4A	
LPS/IL-1 Mediated Inhibition of RXR Function	2.4E00		1.77E-01	ABCB1,ALDH2,ALDH4A1,ALDH5A1,ALDH6A1,CAT,CHST11,CYP2A6 (includes others),GSTM4,GSTM5,MAP2K4,MGST3,SULT1E1,XPO1	
Ethanol Degradation IV	2.41E00	2.0	4.44E-01	ALDH2,ALDH4A1,CAT,GPX7	
Valine Degradation I	2.6E00	2.0	3.85E-01	ABAT,ALDH6A1,ECHS1,HADHA,HSD17B4	
GABA Receptor Signaling	2.6E00		2.12E-01	ABAT,ALDH5A1,AP2A1,CACNA1A,CACNA1G,CACNA2D4,GABBR1,GABRB2,GUCY1B1,KCNN2,UBA52	
Gluconeogenesis I	2.98E00	2.23606797749979	4.55E-01	ALDOC,ENO1,FBP1,GAPDH,MDH1	
EIF2 Signaling	3.14E00	2.886751345948129	1.79E-01	EIF2A,EIF3B,EIF3D,RPL10A,RPL12,RPL18,RPL19,RPL3,RPL32,RPL35,RPL7A,RPL8,RPS2,RPS26,RPS4X,RPS7,RPSA,TRIB3,UBA52	
Superoxide Radicals Degradation	3.28E00		1.00E00	CAT,GPX7,SOD2	
Sirtuin Signaling Pathway	3.47E00	-2.138089935299395	1.85E-01	ADAM10,ARG2,ATP5F1B,GOT2,NDUFA10,NDUFA7,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS7,SF3A1,SLC25A5,SOD2,TSPO,TUBA1B,TUBA3C/TUBA3D,UQCRC2,VDAC2	
Mitochondrial Dysfunction	4.32E00		2.54E-01	ATP5F1B,CAT,GPX7,MAP2K4,NDUFA10,NDUFA7,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS7,SOD2,UQCRC2,VDAC2	
Oxidative Phosphorylation	4.35E00	3.162277660168379	3.24E-01	ATP5F1B,ENOX1,NDUFA10,NDUFA7,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS7,UQCRC2	

Upstream Regulators for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
Amb_vs_Mod	 	torin1	 	chemical reagent	Inhibited	-3.568	bias	-0.328	-2.398	5.44E-09	ALDOC,ATP5F1B,ATP6V0B,ATP6V1D,ATP6V1E1,CDKN1B,EEF1G,ENO1,GAPDH,NDUFA7,NDUFB8,NDUFS2,NDUFS7,RACK1,RPL10A,RPL12,RPL18,RPL19,RPL3,RPL32,RPL35,RPL7A,RPL8,RPS2,RPS4X,RPS7	 	
Amb_vs_Mod	 	ST1926	 	chemical drug	Inhibited	-3.838	bias	-0.361	-2.145	1.21E-08	AKR1B1,ATP5F1B,CCT3,CCT6A,EIF3D,ENO1,MEN1,NDUFB9,NME1,RPL19,RPL32,RPL8,RPS2,RPS26,SEPTIN7,SKP1,SLC25A3,SRP72,SSR2,UBA52,UQCRC2,VDAC2	 	
Amb_vs_Mod	 	CD 437	 	chemical drug	Inhibited	-3.411	bias	-0.335	-1.838	5.66E-07	AKR1B1,ATP5F1B,CCT3,CCT6A,EIF3D,ENO1,HADHA,MEN1,NDUFB9,NME1,RPL19,RPL8,RPS2,SEPTIN7,SKP1,SLC25A3,SLC25A5,SSR2,TUBA1B,UBA52,UQCRC2,VDAC2	 	
Amb_vs_Mod	 	UQCC3	 	other	 	 	 	 	 	7.61E-07	ALDOC,ATP13A1,ATP5F1B,ATP6V0B,ATP6V1A,ATP6V1D,ATP6V1E1,ENO1,GAPDH,NDUFA10,NDUFA7,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS7,UQCRC2	 	
Amb_vs_Mod	 	RICTOR	-0.061	other	Inhibited	-5.099	bias	-0.256	-3.793	4.23E-06	ATP5F1B,ATP6V0B,ATP6V1A,ATP6V1B1,ATP6V1D,ATP6V1E1,ATP6V1G2,NDUFA10,NDUFA7,NDUFB5,NDUFB8,NDUFB9,NDUFS1,NDUFS2,NDUFS7,PSMC2,RPL10A,RPL12,RPL18,RPL7A,RPL8,RPS2,RPS26,Rps3a1,RPSA,UQCRC2	CTNNB1,RICTOR,YAP1	
Amb_vs_Mod	 	5-fluorouracil	 	chemical drug	Inhibited	-3.825	 	-0.184	-2.912	9.97E-06	ABAT,ATP5F1B,CCNG1,CCT3,CCT4,CCT6A,COPS8,ECHS1,EEF1G,GAPDH,GOT2,HADHA,MDH1,NOP56,RPL10A,RPL18,RPL19,RPL35,RPL7A,RPS4X,SLC25A3,SLC25A5,SMS,TRIB3,UQCRC2	 	
Amb_vs_Mod	 	LARP1	-0.611	translation regulator	Inhibited	-3.739	bias	-0.361	-2.390	1.98E-05	EEF1G,RACK1,RPL10A,RPL12,RPL18,RPL19,RPL3,RPL32,RPL35,RPL7A,RPL8,RPS2,RPS4X,RPS7	 	
Amb_vs_Mod	 	FLCN	 	other	Inhibited	-3.035	bias	-0.327	-1.871	2.01E-05	ABCB1,ATP6V1A,ATP6V1D,ATP6V1E1,CHRNA7,CTSC,ENO1,L1CAM,LIPA,MANBA,NPC2,SLC17A5,SOD2	 	
Amb_vs_Mod	 	metribolone	 	chemical reagent	Activated	4.566	bias	0.308	2.818	2.08E-05	ALDOC,ARG2,ATP5F1B,ATP6V0B,ATP6V1D,ATP6V1E1,CDKN1B,CHEK1,ECH1,ECHS1,ENO1,ETFA,GAPDH,GOT2,GRHPR,HSD17B4,KCNN2,MDH1,MGST3,NDUFA7,NDUFB5,NDUFB8,NDUFS2,NDUFS7,NPEPPS,PDE4D,PRDX6,RIMS1,RIMS2,SLC22A5,SLC25A5,SMS,UQCRC2	ESRRG,KDM5A,metribolone	
Amb_vs_Mod	 	pirinixic acid	 	chemical toxicant	Activated	3.526	bias	0.270	2.218	3.45E-05	ACAA2,ACADS,Acot5,ALDOC,ASL,CAT,CCT3,CCT6A,CCT7,CDKN1B,CHEK1,CYP27A1,ECH1,FBP1,GAPDH,GOT2,GRHPR,HADHA,HSD17B4,MGST3,NPC2,PAICS,PSMC2,RORA,SCP2,Slc22a21,SLC22A5,TSPO,VPS29	PPARA,pirinixic acid	
Amb_vs_Mod	 	TLE3	0.155	other	 	 	 	 	 	1.04E-04	ATP5F1B,ETFA,ETFB,NDUFA10,NDUFA7,NDUFB5,NDUFB9,NDUFS1,NDUFS2,NDUFS7,UQCRC2	 	
Amb_vs_Mod	 	MLXIPL	 	transcription regulator	Activated	3.729	bias	0.361	2.383	1.25E-04	MIOX,MRC1,PGD,RPL10A,RPL12,RPL18,RPL19,RPL3,RPL35,RPL7A,RPL8,RPS2,RPS26,Rps3a1,RPS7,RPSA	 	
